PacketCounter_femur,SampleTimeFine_femur,Quat_W_femur,Quat_X_femur,Quat_Y_femur,Quat_Z_femur,FreeAcc_X_femur,FreeAcc_Y_femur,FreeAcc_Z_femur,PacketCounter_tibia,SampleTimeFine_tibia,Quat_W_tibia,Quat_X_tibia,Quat_Y_tibia,Quat_Z_tibia,FreeAcc_X_tibia,FreeAcc_Y_tibia,FreeAcc_Z_tibia
43,286597951,0.70106804,-0.035436247000000004,-0.708298,0.07459224,-0.0605139,0.1904276,0.17126846,43,286597951,0.56549054,-0.4123875,-0.6716945,-0.24286668,0.037766986,0.05818042,-0.067564964
44,286614618,0.70130914,-0.036064137,-0.7080791999999999,0.07410042,-0.0031229229999999997,0.17744802,0.18482208,44,286614618,0.56537485,-0.41260555,-0.6716539,-0.2428785,0.06674544,-0.010550259,-0.034116745
45,286631285,0.7014892,-0.036824305,-0.7079297,0.07344733,0.038746864,0.05309412,0.15963459,45,286631285,0.5651804,-0.412963,-0.6715346999999999,-0.24305247,0.08299036,-0.08813675,0.001229286
46,286647952,0.70156205,-0.037440922,-0.70788056,0.072910994,0.067378424,-0.05665785,0.12290573,46,286647952,0.5649663,-0.41339849999999995,-0.6713545999999999,-0.24330793,0.008197114,-0.15631737,-0.005908012
47,286664619,0.7015968,-0.03782829,-0.70785886,0.07258803,0.06324657,-0.15537131,0.17374516,47,286664619,0.5648552,-0.41365638,-0.67122906,-0.24347341,-0.020208253,-0.17475092,-0.001146317
48,286681286,0.70157236,-0.037968606,-0.7078853,0.07249164599999999,-0.00683145,-0.15045336,0.19281673,48,286681286,0.5648645,-0.4136617,-0.67123055,-0.2434384,-0.060090117,-0.10016756,0.001160622
49,286697953,0.7015471999999999,-0.037857436,-0.70789677,0.07268275,-0.08334128,-0.15061823,0.19147587,49,286697953,0.56492037,-0.41366149999999996,-0.67122257,-0.24333127,-0.11289952,0.021966853999999997,-0.01981163
50,286714620,0.7015114,-0.03754747,-0.7079035,0.07312107,-0.11503184,-0.13084446,0.19208527,50,286714620,0.56503457,-0.41359797,-0.6712509,-0.24309604,-0.15081917,0.06716229,-0.033712387
51,286731287,0.70147955,-0.037170567,-0.70789844,0.073667705,-0.1443934,-0.06988077,0.22419453,51,286731287,0.56511605,-0.41357926,-0.671279,-0.24286093,-0.10981639,0.052286834000000004,-0.004433632
52,286747954,0.7013873,-0.036803603,-0.7079460999999999,0.07427061,-0.003253455,0.05482189,0.19909668,52,286747954,0.56520927,-0.41347668,-0.671362,-0.24258897,-0.029593116000000003,-0.049990907,-0.02548027
