sep=,
DeviceTag:,47,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.6.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.4,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2021-03-24 15:27:58.956 +0800,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2021,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
142, 996428582, -0.4080157, -0.59948206, 0.3453557, -0.5957132, -0.2946711, -0.062041163, 0.1493187
143, 996445249, -0.40790975, -0.5991122, 0.34535387, -0.59615874, -0.22785135, 0.003433159, 0.15400505
144, 996461916, -0.40789834, -0.5986476, 0.34544662, -0.59657955, -0.13801154, 0.11543796, 0.13305855
145, 996478583, -0.40786546, -0.5980634, 0.34543216, -0.5971959, -0.22724171, -0.007281605, 0.18657494
146, 996495250, -0.40791163, -0.5972198, 0.34552208, -0.59795594, -0.36242872, 0.016533254, 0.17376232
147, 996511917, -0.40814677, -0.5962015, 0.34566632, -0.598728, -0.37950733, 0.077169634, 0.12686157
148, 996528584, -0.40828317, -0.5952148, 0.34567365, -0.59961194, -0.53641737, 0.11311946, 0.092473984
149, 996545251, -0.40842998, -0.5941944, 0.3456129, -0.60055804, -0.50059336, 0.23309317, 0.13519382
150, 996561918, -0.40839776, -0.5931941, 0.3453949, -0.6016933, -0.19511028, 0.34102222, 0.12409496
151, 996578585, -0.40816095, -0.5921613, 0.34492388, -0.60314006, -0.11396613, 0.42603916, 0.1671114
152, 996595252, -0.40758374, -0.59104645, 0.3440627, -0.60511225, -0.35924825, 0.25228086, 0.13974094
153, 996611919, -0.4067724, -0.58981514, 0.342897, -0.6075166, -0.56580013, 0.046249077, 0.13535786
154, 996628586, -0.40597737, -0.5883264, 0.34163362, -0.6101977, -0.557462, -0.038821742, 0.15855885
155, 996645253, -0.40518883, -0.58648795, 0.3401161, -0.61333126, -0.32089296, -0.15285581, 0.28818893
156, 996661920, -0.40426102, -0.5843098, 0.33847407, -0.6169205, -0.1956286, -0.2335308, 0.39337635
157, 996678587, -0.4028364, -0.5817793, 0.33639967, -0.62136245, -0.015892666, -0.53588057, 0.40089798
158, 996695254, -0.40063584, -0.5790826, 0.33343244, -0.6268789, -0.0049955146, -1.0559765, 0.44360542
159, 996711921, -0.39801216, -0.57592696, 0.32978544, -0.6333533, 0.11690868, -1.2041295, 0.41261864
160, 996728588, -0.39542893, -0.5721837, 0.32644826, -0.6400574, 0.32898703, -1.0516202, 0.32480717
161, 996745255, -0.39279264, -0.5681516, 0.32386595, -0.64655155, 0.004440085, -0.99443394, 0.12027836
162, 996761922, -0.39030504, -0.5634989, 0.3214814, -0.6532847, -0.3862982, -1.2315435, 0.2150774
163, 996778589, -0.38751227, -0.55844015, 0.3186343, -0.6606446, 0.16406007, -1.7689801, 0.20347404
164, 996795256, -0.38581908, -0.55191535, 0.31703794, -0.66784745, -0.013707491, -1.9019107, 0.28043556
165, 996811923, -0.38470986, -0.544324, 0.31684604, -0.6747729, -0.19665922, -2.7768705, 0.3758173
166, 996828590, -0.3863475, -0.53517914, 0.3181163, -0.68053025, -0.9274898, -2.9780066, -0.119618416
167, 996845257, -0.39024684, -0.5229929, 0.32134536, -0.68623847, -1.8369526, -2.6187258, -0.22728062
168, 996861924, -0.39604118, -0.5096385, 0.3263298, -0.69060063, -1.0594671, -1.7829143, -0.9453602
169, 996878591, -0.4019812, -0.49631935, 0.33224666, -0.6940396, -0.7804617, -0.6549842, -0.7233391
170, 996895258, -0.40836313, -0.48255575, 0.338074, -0.6971985, -0.86176515, 0.09113942, -0.15479851
171, 996911925, -0.41470635, -0.46891084, 0.34359598, -0.7000596, 0.48993146, -0.32066554, -0.73816013
172, 996928592, -0.4192463, -0.45643944, 0.3484773, -0.70317817, 0.208896, 0.71034485, -1.0648928
173, 996945259, -0.42472154, -0.44440407, 0.3536158, -0.705034, -0.74176586, 2.2740562, -0.28588772
174, 996961926, -0.42734563, -0.43155023, 0.35553136, -0.71044904, 1.7261728, 0.720473, -0.02070427
175, 996978593, -0.42787156, -0.42163783, 0.3561398, -0.7157599, 1.1982226, 0.043178905, -1.1068153
176, 996995260, -0.42706448, -0.4120168, 0.35561612, -0.72207725, -0.3357227, -0.6054033, -0.50798607
177, 997011927, -0.42635638, -0.4018899, 0.35315633, -0.72937363, -1.2057493, -0.04341605, -0.5846472
178, 997028594, -0.42764243, -0.3903178, 0.34947643, -0.73664147, -1.2075261, 0.18146424, -1.3364496
179, 997045261, -0.43050647, -0.37799174, 0.34654856, -0.742759, -0.32858026, -0.6578793, -1.6811867
180, 997061928, -0.4328642, -0.3666786, 0.34537435, -0.7475912, 0.13854517, -0.13075463, -0.94607925
181, 997078595, -0.43405554, -0.35525477, 0.34494346, -0.75259835, 0.4084573, 1.3793172, -0.1402235
182, 997095262, -0.43422872, -0.34333524, 0.34442934, -0.7582447, 0.5319366, 1.1528369, -0.7437649
183, 997111929, -0.43425244, -0.33105573, 0.34160897, -0.76493824, 0.74591523, 0.70589423, -0.5688734
184, 997128596, -0.43508717, -0.3182952, 0.33804056, -0.77143776, 1.109112, 0.4215337, -0.26151943
185, 997145263, -0.43568262, -0.30641153, 0.33428624, -0.7775255, 0.70957595, 0.6392983, -0.29454422
186, 997161930, -0.43585157, -0.2949203, 0.33054247, -0.78345233, 0.8276173, 1.636876, 0.39565563
187, 997178597, -0.43533275, -0.28452802, 0.32578388, -0.78955334, 1.6837214, 1.8355179, 0.49864674
188, 997195264, -0.43380478, -0.27492097, 0.31993523, -0.796162, 0.3265265, 0.95420533, -0.11134148
189, 997211931, -0.43277073, -0.26476356, 0.3146054, -0.80226773, -0.074611306, 0.9602835, -0.020401955
190, 997228598, -0.4317602, -0.25466496, 0.31027722, -0.80774814, -0.29978776, 0.63812, 0.85560894
191, 997245265, -0.43035144, -0.24524546, 0.30643845, -0.8128641, 0.25155622, 1.2940943, 1.02351
192, 997261932, -0.428784, -0.23698935, 0.30230835, -0.81767386, 0.108068064, 0.44795886, 0.49016953
