sep=,
DeviceTag:,47,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.6.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.4,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2021-03-24 15:22:59.036 +0800,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2021,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
87, 695605899, -0.22142404, -0.10288353, 0.071017675, -0.96713144, -0.013357037, -0.0901459, 0.06893349
88, 695622566, -0.22124477, -0.10297439, 0.070830435, -0.96717656, 0.06119497, -0.12380338, 0.069135666
89, 695639233, -0.22111948, -0.103061974, 0.07069962, -0.9672054, 0.04166495, -0.109781556, 0.018603325
90, 695655900, -0.2210267, -0.10311059, 0.070599645, -0.9672287, -0.020178359, -0.121921875, 0.030031204
91, 695672567, -0.220967, -0.10312354, 0.070546955, -0.96724486, 0.005175247, -0.118900806, 0.072589874
92, 695689234, -0.22093028, -0.10317357, 0.07053093, -0.96724904, 0.024460265, -0.11738844, 0.056651115
93, 695705901, -0.22091791, -0.10323365, 0.07053685, -0.96724504, -0.0071491594, -0.06821955, 0.047999382
94, 695722568, -0.22092736, -0.10328841, 0.070517175, -0.9672384, -0.028317038, -0.05793263, 0.049453735
95, 695739235, -0.22097097, -0.103339605, 0.07053963, -0.9672214, -0.016514618, -0.10860352, 0.059671402
96, 695755902, -0.22104341, -0.10339568, 0.07065689, -0.96719027, -0.021909187, -0.052603424, 0.07513142
97, 695772569, -0.2211174, -0.1034689, 0.07081204, -0.9671542, -0.073259234, -0.004106324, 0.06491089
98, 695789236, -0.22121714, -0.10351196, 0.07094493, -0.967117, -0.08296667, 0.03457677, 0.06718826
99, 695805903, -0.22131406, -0.10354192, 0.071060106, -0.9670832, -0.0710636, 0.051346753, 0.07761288
100, 695822570, -0.22138023, -0.10358896, 0.07112355, -0.96705836, -0.08404059, 0.090335906, 0.09340286
101, 695839237, -0.22140543, -0.10365519, 0.07116162, -0.9670427, -0.09144052, 0.08277628, 0.07579708
102, 695855904, -0.22139698, -0.103710115, 0.07115983, -0.96703887, -0.056259595, 0.06894062, 0.07046318
103, 695872571, -0.22139846, -0.103769325, 0.07113852, -0.9670337, -0.103593335, 0.06302459, 0.071502686
104, 695889238, -0.22137237, -0.103803776, 0.07110757, -0.9670383, -0.10958541, 0.050147075, 0.07921028
105, 695905905, -0.221329, -0.10383937, 0.071063735, -0.9670477, -0.08519719, 0.025749112, 0.08095074
106, 695922572, -0.22129926, -0.10385911, 0.07101546, -0.9670558, -0.11775674, 0.040862765, 0.06411266
107, 695939239, -0.22129612, -0.10386536, 0.07097069, -0.96705914, -0.10242657, 5.889287E-4, 0.05046749
108, 695955906, -0.2212965, -0.103857554, 0.07090285, -0.9670649, -0.063770704, -0.032130044, 0.07371521
109, 695972573, -0.22132137, -0.10385072, 0.07083266, -0.967065, -0.05290894, -0.030651826, 0.07270813
110, 695989240, -0.221356, -0.103839554, 0.07079279, -0.9670613, -0.034068905, -0.066085964, 0.05230713
111, 696005907, -0.22139308, -0.103824906, 0.07077204, -0.9670558, -0.037470423, -0.05415054, 0.041923523
112, 696022574, -0.22144057, -0.10380823, 0.07078159, -0.96704614, -0.022307528, -0.052037183, 0.0755682
113, 696039241, -0.22148871, -0.10380129, 0.07079804, -0.96703464, -0.023973232, -0.037359882, 0.07832527
114, 696055908, -0.22153379, -0.10379673, 0.07083224, -0.9670222, -0.012619834, -0.02381909, 0.07558441
115, 696072575, -0.22157949, -0.103771776, 0.07084498, -0.9670136, -0.03577659, 0.0034860477, 0.07410526
116, 696089242, -0.22163251, -0.10376052, 0.07088417, -0.96699965, -0.025656117, -0.0318914, 0.033963203
117, 696105909, -0.22167437, -0.10373832, 0.070942976, -0.96698827, -0.033424072, -0.029755665, 0.047184944
118, 696122576, -0.2217137, -0.10371817, 0.07101704, -0.9669759, -0.011207708, -0.026353072, 0.059283257
119, 696139243, -0.22173634, -0.1037028, 0.07106553, -0.9669688, 0.0020708474, -0.026229454, 0.06892586
120, 696155910, -0.2217524, -0.10368527, 0.071101286, -0.96696436, 0.01764403, -0.025243022, 0.05657482
121, 696172577, -0.22176123, -0.10369011, 0.07113499, -0.96695936, 0.020902218, -0.020286636, 0.05708599
122, 696189244, -0.2217738, -0.10369934, 0.07117831, -0.96695226, 0.0112098735, -0.040661227, 0.04408264
123, 696205911, -0.22178584, -0.10371819, 0.071240366, -0.9669429, 0.013682947, -0.029049685, 0.053004265
124, 696222578, -0.22180644, -0.103722356, 0.07129414, -0.9669338, -0.014523299, -0.03565251, 0.06604576
125, 696239245, -0.22183067, -0.1037336, 0.07134871, -0.966923, -0.03591233, -0.005703394, 0.069129944
126, 696255912, -0.2218327, -0.10374374, 0.07141892, -0.96691626, -0.046151135, -0.001397864, 0.054473877
127, 696272579, -0.22180003, -0.10374754, 0.071472764, -0.9669194, -0.035513148, 0.025738075, 0.053800583
128, 696289246, -0.2217845, -0.10373928, 0.07152496, -0.96691996, -0.039553385, 0.02035531, 0.06888008
129, 696305913, -0.22176132, -0.10374397, 0.07158774, -0.96692014, -0.058365826, 0.024768434, 0.07734871
130, 696322580, -0.22173305, -0.10373886, 0.07164426, -0.96692294, -0.062237617, 0.0207768, 0.06614208
131, 696339247, -0.22169232, -0.10372649, 0.071685955, -0.9669306, -0.053351287, 0.008089884, 0.062192917
132, 696355914, -0.2216534, -0.103712395, 0.07170802, -0.96693933, -0.049232304, 0.013380198, 0.06652355
133, 696372581, -0.22162145, -0.10369549, 0.071713276, -0.96694815, -0.05194265, 0.014906079, 0.06756306
134, 696389248, -0.22157079, -0.103681214, 0.07171285, -0.9669613, -0.040961307, -0.0041656666, 0.068481445
135, 696405915, -0.22152619, -0.103664905, 0.07173058, -0.966972, -0.047025938, 0.015248864, 0.06317806
136, 696422582, -0.22148189, -0.103649855, 0.07174793, -0.9669825, -0.035242084, 0.024076397, 0.055642128
137, 696439249, -0.2214547, -0.103633344, 0.0717438, -0.96699077, -0.021618927, 0.008765256, 0.074459076
138, 696455916, -0.22141604, -0.10362612, 0.07172132, -0.967002, -0.023551784, -0.0010894301, 0.056016922
139, 696472583, -0.22134998, -0.10362348, 0.07168439, -0.96702015, -0.0066087893, -0.010059605, 0.06035614
140, 696489250, -0.22127567, -0.103631675, 0.07166318, -0.9670378, -0.002392301, -0.014972965, 0.08018875
141, 696505917, -0.22118886, -0.10364979, 0.07165812, -0.96705616, -0.025118595, -0.00527017, 0.05798912
142, 696522584, -0.2211001, -0.103682436, 0.07165003, -0.9670735, -0.02957184, -0.010943306, 0.067601204
143, 696539251, -0.22103556, -0.10370606, 0.071640775, -0.9670865, -0.044211198, -0.007898948, 0.07739639
144, 696555918, -0.2209569, -0.103754096, 0.07165265, -0.96709853, -0.06429646, -0.018931491, 0.06053257
145, 696572585, -0.2209091, -0.103792, 0.07165497, -0.9671051, -0.06214247, -0.022184303, 0.059373856
146, 696589252, -0.22089227, -0.103818126, 0.071661055, -0.9671057, -0.06260604, -0.06296377, 0.056947708
147, 696605919, -0.22089626, -0.10382562, 0.07169354, -0.9671015, -0.047707416, -0.07143457, 0.047968864
148, 696622586, -0.2209247, -0.10382786, 0.07171486, -0.9670933, -0.049388416, -0.058193736, 0.078876495
149, 696639253, -0.22096863, -0.10384414, 0.07176516, -0.9670776, -0.0547323, -0.052114796, 0.08609295
150, 696655920, -0.22102125, -0.103853576, 0.07183248, -0.9670597, -0.018185182, -0.05537606, 0.06576061
151, 696672587, -0.22106884, -0.10386261, 0.07188364, -0.967044, 0.029896716, -0.028179353, 0.061990738
152, 696689254, -0.22107282, -0.10388747, 0.07194041, -0.9670363, 0.03898207, 0.034400836, 0.07527447
153, 696705921, -0.221077, -0.10394156, 0.071982965, -0.9670263, 0.022340428, 0.0739522, 0.079582214
154, 696722588, -0.2210402, -0.104026034, 0.07195578, -0.96702754, 0.0076811067, 0.11364506, 0.07484722
155, 696739255, -0.22093359, -0.10413198, 0.07187283, -0.9670468, 0.02435812, 0.16121787, 0.05818653
156, 696755922, -0.22077137, -0.10426064, 0.0717038, -0.96708256, 0.0053498107, 0.17978345, 0.05038452
157, 696772589, -0.22055303, -0.10440338, 0.071469896, -0.9671342, -0.054108813, 0.12176033, 0.058546066
158, 696789256, -0.22032604, -0.10451288, 0.07121266, -0.9671932, -0.15074365, 0.052686755, 0.058846474
159, 696805923, -0.2201095, -0.10460228, 0.07096086, -0.96725124, -0.21355376, -0.031199727, 0.053401947
160, 696822590, -0.21992153, -0.10465781, 0.07074667, -0.9673037, -0.201482, -0.07168108, 0.060818672
161, 696839257, -0.21979927, -0.10465442, 0.07057949, -0.9673441, -0.19601668, -0.12822048, 0.0806036
162, 696855924, -0.21980913, -0.104612865, 0.07047721, -0.9673538, -0.19405201, -0.2246958, 0.07144642
163, 696872591, -0.2199096, -0.10452627, 0.070498206, -0.96733886, -0.20590225, -0.26411077, 0.056113243
164, 696889258, -0.22011274, -0.10438943, 0.070635766, -0.9672974, -0.1653334, -0.2509549, 0.08160496
165, 696905925, -0.2203883, -0.10422035, 0.0708742, -0.9672354, -0.1511453, -0.24085554, 0.064582825
166, 696922592, -0.22071199, -0.104026414, 0.071209826, -0.9671577, -0.12265339, -0.2099311, 0.07658291
167, 696939259, -0.2210397, -0.10380968, 0.07161634, -0.9670762, -0.08430904, -0.1355604, 0.07480526
168, 696955926, -0.22136961, -0.10358482, 0.07207576, -0.9669907, -0.033775236, -0.063020766, 0.068302155
169, 696972593, -0.2217002, -0.10337102, 0.07253133, -0.96690387, 0.051896077, 0.008267744, 0.06119919
170, 696989260, -0.22200765, -0.10318563, 0.072929695, -0.96682304, 0.07099026, 0.049852245, 0.058156967
171, 697005927, -0.22226307, -0.103008576, 0.073300324, -0.96675533, 0.11333283, 0.113482, 0.0707283
172, 697022594, -0.22242795, -0.10286524, 0.07364288, -0.96670663, 0.139184, 0.16148384, 0.072182655
173, 697039261, -0.22251791, -0.10276571, 0.073935375, -0.96667403, 0.18170883, 0.23351482, 0.063887596
174, 697055928, -0.2225002, -0.10271762, 0.0741053, -0.9666703, 0.19397119, 0.26184922, 0.07802963
175, 697072595, -0.22237118, -0.10271882, 0.07414579, -0.96669674, 0.16942199, 0.27864668, 0.07665825
176, 697089262, -0.22213456, -0.10277391, 0.07405471, -0.9667523, 0.14313634, 0.24142313, 0.06863403
177, 697105929, -0.22180626, -0.102865495, 0.07389824, -0.96682984, 0.099867, 0.17842251, 0.06652355
178, 697122596, -0.22145715, -0.10298103, 0.073719904, -0.9669112, 0.07236285, 0.13299638, 0.07380962
179, 697139263, -0.221078, -0.10311792, 0.07351537, -0.96699905, 0.05253496, 0.09289104, 0.06874657
180, 697155930, -0.22068416, -0.10327799, 0.073253036, -0.96709174, 0.03772196, 0.06759395, 0.081175804
181, 697172597, -0.22032289, -0.10345663, 0.072945654, -0.9671782, 0.004054106, 0.02785315, 0.08073521
182, 697189264, -0.22000988, -0.10364702, 0.07265345, -0.9672513, -0.046981584, 0.02684881, 0.059150696
183, 697205931, -0.21973348, -0.10383998, 0.072340325, -0.96731675, -0.060629774, 0.033598285, 0.062044144
184, 697222598, -0.21946996, -0.10402778, 0.07199237, -0.9673824, -0.048541315, -0.025595168, 0.063061714
185, 697239265, -0.21926014, -0.104199804, 0.07167813, -0.96743476, -0.060492426, -0.05899306, 0.04870987
186, 697255932, -0.21909863, -0.10437543, 0.07144746, -0.9674695, -0.04010222, -0.062353704, 0.06844711
187, 697272599, -0.21897331, -0.10455535, 0.07122011, -0.96749526, 0.015420857, 0.0029588924, 0.072683334
188, 697289266, -0.21886759, -0.10475866, 0.07095136, -0.9675167, 0.01436297, 0.06641009, 0.067956924
189, 697305933, -0.21873781, -0.105013445, 0.07058398, -0.96754545, -0.027916614, 0.06032792, 0.07542515
190, 697322600, -0.2184407, -0.10526937, 0.07004895, -0.96762365, -0.239188, 0.009168208, 0.06979942
191, 697339267, -0.21797088, -0.10545975, 0.06962423, -0.9677395, -0.23692918, -0.18570878, 0.063093185
192, 697355934, -0.21748242, -0.10565211, 0.06952244, -0.9678357, -0.114683464, -0.22188103, 0.11780453
193, 697372601, -0.2171852, -0.10588428, 0.06946974, -0.9678808, -0.1505065, -0.19215561, 0.063046455
194, 697389268, -0.21700996, -0.10598032, 0.06939646, -0.9679149, -0.21540216, -0.22989623, 0.013531685
195, 697405935, -0.21692641, -0.105991565, 0.0693766, -0.9679339, -0.23499095, -0.30295095, 0.05089569
196, 697422602, -0.21696903, -0.10591016, 0.069442615, -0.9679284, -0.34885725, -0.37423366, 0.0712738
197, 697439269, -0.21712038, -0.10573075, 0.06983274, -0.96788615, -0.3579531, -0.43326604, 0.08347607
198, 697455936, -0.2173719, -0.10552787, 0.07048546, -0.96780443, -0.33542332, -0.33967963, 0.07072449
199, 697472603, -0.21769382, -0.1052692, 0.07113941, -0.9677124, -0.25599173, -0.17145094, 0.07265282
200, 697489270, -0.21808374, -0.10497474, 0.0716661, -0.96761775, -0.18931487, -0.08245622, 0.07319832
201, 697505937, -0.2185534, -0.104646705, 0.072140716, -0.96751195, -0.2079978, -0.11057869, 0.055882454
202, 697522604, -0.2190918, -0.10425157, 0.07273573, -0.9673884, -0.22332379, -0.112565905, 0.05422592
203, 697539271, -0.21968421, -0.10380736, 0.07359498, -0.9672367, -0.17119224, -0.08935792, 0.08295441
