sep=,
DeviceTag:,46,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.6.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.4,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2021-03-24 15:22:59.037 +0800,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2021,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
104, 695855904, 0.5555407, 0.14023179, -0.81913835, -0.026872128, 0.033142053, -0.093205296, 0.11244202
105, 695872571, 0.5555648, 0.14017221, -0.8191307, -0.026916333, 0.018700436, -0.054386012, 0.12433052
106, 695889238, 0.5556087, 0.14017119, -0.81910044, -0.02693521, 0.041456737, -0.035956193, 0.12664795
107, 695905905, 0.55566317, 0.14015666, -0.81906426, -0.026987104, 0.035533644, -0.014571983, 0.11803055
108, 695922572, 0.55573636, 0.14015158, -0.81901324, -0.027051661, 0.034518447, -0.011315846, 0.12245846
109, 695939239, 0.5558179, 0.14014633, -0.81895673, -0.027118128, 0.018101165, -0.0026062615, 0.116752625
110, 695955906, 0.5559078, 0.1401382, -0.81889504, -0.027180271, -0.015287839, 0.011008963, 0.113601685
111, 695972573, 0.55598885, 0.14009833, -0.81884485, -0.027243061, -0.022248928, 0.027139334, 0.11810207
112, 695989240, 0.5560728, 0.14005308, -0.81879437, -0.027274942, -0.027382573, 0.02247501, 0.092606544
113, 696005907, 0.5561513, 0.13999783, -0.8187494, -0.027312277, -0.03312909, 0.02159057, 0.08145237
114, 696022574, 0.55622435, 0.13989353, -0.81871545, -0.027378023, -0.03512998, 0.03796714, 0.12254238
115, 696039241, 0.55629754, 0.13981777, -0.818677, -0.027428195, -0.036661044, -0.0013333106, 0.119618416
116, 696055908, 0.55636746, 0.13970353, -0.81864715, -0.02747813, -0.025490759, -0.025365759, 0.11580372
117, 696072575, 0.5564396, 0.13961811, -0.81861234, -0.027491974, -0.0342547, -0.022333806, 0.1137743
118, 696089242, 0.5564925, 0.13950983, -0.8185939, -0.02751956, -0.033481795, -0.010022544, 0.07907295
119, 696105909, 0.55654854, 0.13939454, -0.818574, -0.027557528, -0.033544824, -0.011203922, 0.092469215
120, 696122576, 0.55659086, 0.13930352, -0.8185594, -0.02759631, -0.05521083, -0.011217501, 0.085822105
121, 696139243, 0.5566208, 0.13920231, -0.81855506, -0.027632171, -0.059448186, -0.014284657, 0.1111393
122, 696155910, 0.5566445, 0.13909908, -0.81855553, -0.02766419, -0.077512056, -0.021451041, 0.09016037
123, 696172577, 0.55664843, 0.13902822, -0.8185648, -0.02766879, -0.06268734, -0.040347442, 0.09034157
124, 696189244, 0.55663615, 0.13886547, -0.8185995, -0.02770715, -0.064844236, -0.024029598, 0.0967741
125, 696205911, 0.55661494, 0.13879423, -0.8186265, -0.02768741, -0.056923833, -0.023890126, 0.086886406
126, 696222578, 0.55658305, 0.13871807, -0.8186616, -0.027673783, -0.047842056, -0.024258196, 0.10923576
127, 696239245, 0.5565489, 0.13864475, -0.8186974, -0.027668154, -0.031157786, -0.010839463, 0.11128521
128, 696255912, 0.5565177, 0.1385809, -0.8187297, -0.027657721, -0.022547986, -0.017594045, 0.121147156
129, 696272579, 0.5564853, 0.13850956, -0.8187636, -0.02766303, -0.015593158, -0.028374914, 0.10203266
130, 696289246, 0.556455, 0.13833682, -0.8188107, -0.027742328, -0.028150115, -0.053775094, 0.10607338
131, 696305913, 0.5564374, 0.13837221, -0.8188191, -0.027676279, 0.0024568543, -0.036743965, 0.110505104
132, 696322580, 0.5564194, 0.1383303, -0.8188388, -0.027668132, 0.008472482, -0.03741322, 0.11026955
133, 696339247, 0.55639946, 0.13827103, -0.8188618, -0.027678996, 0.0036347676, -0.024053235, 0.109155655
134, 696355914, 0.55639195, 0.13821524, -0.8188758, -0.027694467, 0.007178342, -0.025371794, 0.12401581
135, 696372581, 0.55638665, 0.13820255, -0.8188813, -0.027703539, -0.0043401746, -0.022313913, 0.12004185
136, 696389248, 0.5563816, 0.13816965, -0.8188896, -0.027723342, -0.031033432, -0.035739608, 0.10338402
137, 696405915, 0.55638355, 0.13814694, -0.8188914, -0.027746195, -0.0385457, -0.038655616, 0.13273525
138, 696422582, 0.5563883, 0.13817124, -0.8188841, -0.027746372, -0.025303455, -0.042670075, 0.111180305
139, 696439249, 0.55639756, 0.13820617, -0.8188724, -0.027732553, -0.0035632434, -0.043186225, 0.092840195
140, 696455916, 0.55639714, 0.13822801, -0.8188692, -0.027725017, -0.028272154, -0.021089733, 0.10707855
141, 696472583, 0.55638355, 0.13822833, -0.81887716, -0.027759813, -0.05387556, -0.021565983, 0.11306381
142, 696489250, 0.5563662, 0.13826242, -0.8188827, -0.027774194, -0.030151898, -0.038221385, 0.106741905
143, 696505917, 0.5563483, 0.13829687, -0.81888884, -0.027780034, -0.01274605, -0.040023908, 0.1142292
144, 696522584, 0.55632716, 0.13839985, -0.81888723, -0.027740235, -0.009518647, -0.015451985, 0.10842514
145, 696539251, 0.5563058, 0.13844527, -0.81889397, -0.027738638, -0.022440253, -0.011158661, 0.10067272
146, 696555918, 0.5562857, 0.13846019, -0.8189042, -0.027765587, -0.0142762195, 0.019043751, 0.11509514
147, 696572585, 0.55627644, 0.13845916, -0.81890994, -0.027787749, -0.0010402293, 0.0186445, 0.1161499
148, 696589252, 0.5562645, 0.13839914, -0.81892717, -0.027819367, -0.0044783056, 0.04326054, 0.0925436
149, 696605919, 0.55625683, 0.1383482, -0.8189406, -0.027832799, -0.02342997, 0.04581233, 0.10870552
150, 696622586, 0.55624616, 0.13830556, -0.8189552, -0.027823994, -0.006833238, 0.024909848, 0.097515106
151, 696639253, 0.5562281, 0.13823025, -0.81898016, -0.02782557, -0.0296481, 0.042881295, 0.101594925
152, 696655920, 0.5562068, 0.1381838, -0.81900334, -0.027799921, -0.04355642, 0.015588129, 0.0913353
153, 696672587, 0.55616564, 0.13792285, -0.81907064, -0.027936617, -0.059525523, -0.036497653, 0.10853672
154, 696689254, 0.5561291, 0.13787968, -0.81910324, -0.027922887, -0.05398151, -0.10114498, 0.1253519
155, 696705921, 0.55609626, 0.13788708, -0.8191255, -0.02788659, -0.02958641, -0.12292592, 0.1043005
156, 696722588, 0.55605173, 0.13792594, -0.81914985, -0.027866, -0.027716948, -0.14241412, 0.11709976
157, 696739255, 0.5560108, 0.13810205, -0.8191502, -0.027799698, -0.030646756, -0.18470687, 0.09611416
158, 696755922, 0.55596226, 0.13827895, -0.81915337, -0.027797092, -0.013176983, -0.179439, 0.13621807
159, 696772589, 0.5559188, 0.13852099, -0.8191417, -0.027805697, 0.01703705, -0.1254296, 0.13058758
160, 696789256, 0.5558907, 0.13876802, -0.8191181, -0.02783354, 0.039811235, -0.011576463, 0.12695408
161, 696805923, 0.5558762, 0.13892075, -0.81909907, -0.027921353, 0.06291105, 0.097719796, 0.12408161
162, 696822590, 0.5558813, 0.13895993, -0.8190837, -0.02807315, 0.056174617, 0.13447127, 0.12486172
163, 696839257, 0.5559141, 0.13894498, -0.81905925, -0.028211234, 0.0689457, 0.19194517, 0.13233948
164, 696855924, 0.55597746, 0.13894695, -0.8190143, -0.028258769, 0.025707565, 0.26799327, 0.11558056
165, 696872591, 0.5560781, 0.13879399, -0.81897044, -0.028303364, 0.019431323, 0.28782064, 0.11720657
166, 696889258, 0.5561977, 0.13848807, -0.8189396, -0.028338498, 0.021160865, 0.29158568, 0.10551739
167, 696905925, 0.5563335, 0.13810678, -0.8189122, -0.028328111, 0.02074692, 0.26292366, 0.10401058
168, 696922592, 0.5564791, 0.137656, -0.81889045, -0.02828789, 0.0044943984, 0.17164046, 0.09231472
169, 696939259, 0.5566357, 0.13718133, -0.8188658, -0.028230332, -0.021988757, 0.08804522, 0.10739231
170, 696955926, 0.5567975, 0.13672577, -0.81883556, -0.02812393, -0.036880083, -0.006011213, 0.11920929
171, 696972593, 0.55696064, 0.13636076, -0.8187919, -0.027938394, -0.062571555, -0.08120125, 0.09130287
172, 696989260, 0.5571058, 0.13605443, -0.81875116, -0.027734516, -0.083711416, -0.13598159, 0.09304047
173, 697005927, 0.557221, 0.13572103, -0.81873226, -0.027606407, -0.106160164, -0.17819202, 0.111683846
174, 697022594, 0.5572859, 0.13542509, -0.8187394, -0.027541863, -0.12728481, -0.24706104, 0.08244419
175, 697039261, 0.5573143, 0.13522139, -0.81875485, -0.027508944, -0.1315271, -0.31487817, 0.09648037
176, 697055928, 0.5573113, 0.13514908, -0.8187701, -0.027465332, -0.12756152, -0.3470962, 0.10565758
177, 697072595, 0.557278, 0.13522731, -0.8187815, -0.027423993, -0.09890538, -0.35238078, 0.096886635
178, 697089262, 0.55721307, 0.1354151, -0.8187959, -0.027379956, -0.089739114, -0.29727384, 0.09971428
179, 697105929, 0.55713326, 0.13567698, -0.8188073, -0.027372701, -0.09834623, -0.21455832, 0.09330177
180, 697122596, 0.55701786, 0.13597368, -0.8188349, -0.027420402, -0.06585541, -0.1501654, 0.113622665
181, 697139263, 0.55689055, 0.1362915, -0.8188656, -0.02750899, -0.057100408, -0.10187452, 0.10431671
182, 697155930, 0.55673915, 0.1366288, -0.8189087, -0.027619973, -0.046319038, -0.06918397, 0.11274719
183, 697172597, 0.5565989, 0.13702485, -0.818936, -0.027680365, -0.02139332, -0.059944388, 0.12055397
184, 697189264, 0.55646753, 0.13744201, -0.8189544, -0.027705196, 0.014311534, -0.004945224, 0.11646938
185, 697205931, 0.55631936, 0.13783003, -0.81898856, -0.027741473, -0.013546674, 0.027294172, 0.11771774
186, 697222598, 0.5561741, 0.13819897, -0.8190226, -0.027813945, -0.0078086485, 0.038868345, 0.11008167
187, 697239265, 0.5560389, 0.13853456, -0.8190548, -0.027897447, -0.011292769, 0.01972379, 0.08651829
188, 697255932, 0.5559021, 0.13882786, -0.81909454, -0.028000921, -0.045218907, 0.04154452, 0.09779167
189, 697272599, 0.555763, 0.13908847, -0.81913984, -0.028145699, -0.0490678, -0.011622227, 0.1219368
190, 697289266, 0.5556123, 0.13939984, -0.819185, -0.028255953, -0.022029437, -0.105059244, 0.115799904
191, 697305933, 0.55548227, 0.13976291, -0.81920904, -0.028328719, -0.008711641, -0.13859546, 0.1205616
192, 697322600, 0.55535495, 0.1401891, -0.81922096, -0.02837591, 0.028933305, -0.06466995, 0.12504578
193, 697339267, 0.55525464, 0.14062792, -0.819214, -0.028371707, 0.087126695, 0.07981732, 0.106342316
194, 697355934, 0.5551781, 0.14088741, -0.81921756, -0.02847245, 0.08286072, 0.31970975, 0.13495922
195, 697372601, 0.555122, 0.1408796, -0.81924546, -0.028800055, 0.04728551, 0.31057554, 0.14422512
196, 697389268, 0.55511624, 0.14085548, -0.8192454, -0.02903012, 0.0439046, 0.22396626, 0.11492348
197, 697405935, 0.5551706, 0.1408793, -0.8192061, -0.02898227, 0.059035584, 0.30736127, 0.11673546
198, 697422602, 0.5552575, 0.14077815, -0.819169, -0.028859062, 0.06370879, 0.4501394, 0.11850071
199, 697439269, 0.55537504, 0.14045821, -0.8191473, -0.0287676, 0.08622951, 0.48243198, 0.11819935
200, 697455936, 0.5555272, 0.13987218, -0.8191441, -0.028775493, 0.08583434, 0.42554, 0.10719681
201, 697472603, 0.5556979, 0.13910115, -0.8191557, -0.028890308, 0.07386254, 0.28568146, 0.11001396
202, 697489270, 0.55590826, 0.13828093, -0.81914896, -0.028971625, 0.05609594, 0.13696846, 0.13504314
203, 697505937, 0.556175, 0.13768844, -0.8190764, -0.028723985, 0.037973955, 0.08311631, 0.13177395
204, 697522604, 0.55646455, 0.13690501, -0.8190198, -0.028472705, 0.041447796, 0.09745092, 0.14010525
205, 697539271, 0.5567855, 0.1361204, -0.8189427, -0.02818087, 0.022221658, 0.08992178, 0.1247797
206, 697555938, 0.5571006, 0.13525175, -0.8188778, -0.028020533, 0.017407635, 0.0037261844, 0.09759998
207, 697572605, 0.55739653, 0.13437001, -0.8188232, -0.02797186, -0.03939371, -0.12126724, 0.10070515
208, 697589272, 0.5576755, 0.13357925, -0.818763, -0.027964503, -0.07503196, -0.30020845, 0.11744499
209, 697605939, 0.55793965, 0.13301814, -0.81867856, -0.02784568, -0.0999465, -0.45401376, 0.10673332
210, 697622606, 0.5581803, 0.13270622, -0.8185737, -0.027587283, -0.10369705, -0.5012909, 0.10730076
211, 697639273, 0.558379, 0.13255833, -0.81846994, -0.027352171, -0.12081233, -0.51348877, 0.0790205
212, 697655940, 0.55852246, 0.13256295, -0.8183768, -0.027192095, -0.14350203, -0.50132525, 0.06729698
213, 697672607, 0.5586058, 0.13268973, -0.8183001, -0.027167771, -0.17814648, -0.42872033, 0.08401966
214, 697689274, 0.5586362, 0.13287403, -0.8182457, -0.027279995, -0.16973127, -0.36664504, 0.0782814
215, 697705941, 0.5586145, 0.13313162, -0.81821394, -0.02742421, -0.16856721, -0.29928553, 0.09325695
216, 697722608, 0.55855584, 0.13344969, -0.8181977, -0.027553473, -0.13540147, -0.177575, 0.08923435
217, 697739275, 0.5584476, 0.13381927, -0.818206, -0.02771162, -0.11697864, -0.1519445, 0.0959692
218, 697755942, 0.5583147, 0.13431993, -0.8182108, -0.027821405, -0.10234167, -0.12203199, 0.06679058
219, 697772609, 0.5581687, 0.13492645, -0.8182093, -0.027864484, -0.075480774, -0.07259092, 0.1008873
220, 697789276, 0.55801046, 0.13554598, -0.81821454, -0.027874542, -0.04144243, 0.036239106, 0.10092735
221, 697805943, 0.5578445, 0.13605988, -0.81824094, -0.027912874, -0.03384031, 0.15925437, 0.111014366
222, 697822610, 0.55767983, 0.13641617, -0.81829023, -0.028022472, -0.020657515, 0.22319254, 0.10184002
