PacketCounter_femur,SampleTimeFine_femur,Quat_W_femur,Quat_X_femur,Quat_Y_femur,Quat_Z_femur,FreeAcc_X_femur,FreeAcc_Y_femur,FreeAcc_Z_femur
1623,312931811,0.9619879,-0.037685674,-0.12540804,0.2396686,0.21646212,-0.4226139,0.67064667
1624,312948478,0.9620766,-0.03766924,-0.12598377,0.23901166,0.162106,-0.16363436,0.62500286
1625,312965145,0.9621729,-0.03761056,-0.12650429,0.23835735,-0.043941308,0.19367604,0.35972786
1626,312981812,0.9622108,-0.038182862,-0.12717779,0.23775497,0.007678899,0.06061118,0.041679382
1627,312998479,0.96221197,-0.039113663,-0.12762241,0.23736013,0.14744446,-0.16181794,-0.20317364
1628,313015146,0.9621822,-0.03990114,-0.12806189,0.23711257,0.075897515,-0.19261128,-0.30001736
1629,313031813,0.9621452,-0.040658224,-0.12883903,0.23671286,-0.023814188,-0.11925788,-0.3620348
1630,313048480,0.9620493,-0.04143675,-0.13006596,0.23629634,-0.11526608,-0.27005705,-0.41540432
1631,313065147,0.96192,-0.04207189,-0.13136047,0.23599394,-0.15455507,-0.49137256,-0.42625713
1632,313081814,0.9617459,-0.042442948,-0.13277322,0.23584616,-0.27242503,-0.29983702,-0.58832836
1633,313098481,0.96148336,-0.043126572,-0.13464095,0.23573445,-0.15495683,-0.34461772,-0.61467266
1634,313115148,0.96113265,-0.04404558,-0.1369917,0.23564054,-0.027258635,-0.4860089,-0.49466515
1635,313131815,0.9607702,-0.045022428,-0.13904625,0.23573007,0.24311382,-0.9956111,0.25579453
1636,313148482,0.9605112,-0.046177197,-0.14025646,0.23584509,0.15530473,-1.3383774,2.1330404
1637,313165149,0.96014845,-0.044934064,-0.14201401,0.23650944,-0.07904938,-1.120996,2.637331
1638,313181816,0.95970154,-0.041078176,-0.14356244,0.23808429,0.020311851,-1.1936356,0.400177
1639,313198483,0.95901215,-0.0361205,-0.14574109,0.24033175,-0.5684293,-1.4246268,-0.7915554
1640,313215150,0.9582504,-0.032922965,-0.14815538,0.24234478,-1.0640719,-1.1178035,-0.66999817
1641,313231817,0.95723313,-0.030714607,-0.15074417,0.24504343,-1.297529,-1.0206646,0.41203594
1642,313248484,0.95586115,-0.027916675,-0.15487742,0.24813706,-0.19676784,-1.1445935,0.2813139
1643,313265151,0.9546069,-0.022790499,-0.15882614,0.25097668,0.5449263,-0.9970365,0.78823566
1644,313281818,0.9534564,-0.016013464,-0.16278327,0.2533276,-1.2247815,1.470603,0.009228706
1645,313298485,0.9523779,-0.011018479,-0.16708131,0.25484824,-3.5950449,2.794848,0.52950287
1646,313315152,0.95133024,-0.008921905,-0.1727185,0.2550847,-2.9524815,3.4122627,-0.5101547
1647,313331819,0.95061886,-0.008391563,-0.17859444,0.2537043,-2.1392372,1.386088,-0.3456087
1648,313348486,0.94986,-0.008883561,-0.18465503,0.25218755,-2.7540643,2.253267,-0.096263885
1649,313365153,0.949008,-0.012140723,-0.19218571,0.24961974,-1.1170791,2.1869001,0.29529
1650,313381820,0.948145,-0.015590782,-0.2006943,0.24598518,0.9772647,-0.4909879,0.5360775
1651,313398487,0.9470578,-0.018080514,-0.20953883,0.24260478,0.758358,-2.164469,0.37652397
1652,313415154,0.9455703,-0.01950975,-0.2182924,0.24056953,0.87775326,-3.2171345,0.17744827
1653,313431821,0.9438253,-0.019285932,-0.22662209,0.23973568,0.26433557,-1.9277121,0.37705135
1654,313448488,0.9418605,-0.018509135,-0.23510557,0.23935479,0.28054318,-0.21400745,0.27348518
1655,313465155,0.9397085,-0.018280115,-0.24412498,0.23880091,0.29652658,0.116841175,-0.0202322
1656,313481822,0.93739754,-0.019804478,-0.25309142,0.23842663,-0.11131303,-0.28695196,-0.40183926
1657,313498489,0.9350157,-0.021294758,-0.26246735,0.23751181,0.040087495,-0.6419113,0.17892838
1658,313515156,0.93228745,-0.021118617,-0.2724558,0.23700444,1.3164194,0.3146876,1.0307837
1659,313531823,0.92950094,-0.019368459,-0.28228363,0.23659591,1.5705727,1.1519779,0.8604536
1660,313548490,0.92661583,-0.017724728,-0.2929174,0.23511124,0.71925193,0.7137303,0.20084476
1661,313565157,0.92363006,-0.016134674,-0.30341327,0.23365934,0.32790938,0.44464338,-0.007773399
1662,313581824,0.9206474,-0.014603503,-0.31354475,0.23214991,0.33783558,0.27056256,0.20846748
1663,313598491,0.91769594,-0.012904019,-0.32309854,0.23083311,0.483098,0.49710953,-0.022816658
1664,313615158,0.9146435,-0.011303349,-0.332589,0.22954904,0.5265733,0.10800974,0.21125889
1665,313631825,0.9113314,-0.009837125,-0.342569,0.22810878,0.36644927,-0.46578878,-0.00528717
1666,313648492,0.90753615,-0.008503022,-0.35345712,0.22667772,0.19959193,-0.766254,-0.081869125
1667,313665159,0.90348566,-0.006981152,-0.36458203,0.22528598,0.32027015,-0.7465152,-0.096321106
1668,313681826,0.899455,-0.004689101,-0.37521166,0.22401775,0.09845142,-0.34787896,-0.04922676
1669,313698493,0.8955664,-0.002624923,-0.38525593,0.22257717,-0.05602777,0.1641413,-0.22154999
1670,313715160,0.8918308,-0.001241244,-0.39479792,0.2208615,-0.14996289,0.26043603,-0.19428062
1671,313731827,0.88801056,1.20E-05,-0.4041998,0.21924561,-0.31262222,0.46057573,-0.16907024
1672,313748494,0.88402367,0.00105316,-0.41386193,0.21732086,0.3479699,0.077605106,-0.08686733
1673,313765161,0.8799458,0.002179015,-0.42355803,0.21517003,0.13960373,-0.30697042,0.029406548
1674,313781828,0.87575436,0.003174017,-0.43327415,0.21290104,-0.060037367,0.030670391,0.0739851
1675,313798495,0.87148416,0.004448557,-0.44280812,0.21077389,-0.16320424,0.17249404,0.18480301
1676,313815162,0.86730796,0.005540967,-0.45202067,0.20840436,-0.18504213,0.6016211,-0.09266949
1677,313831829,0.86321855,0.006208372,-0.46110412,0.20544347,-0.5272264,0.8839144,-0.14844131
1678,313848496,0.85903066,0.006159062,-0.4703815,0.20193702,-0.27587646,1.0268508,-0.34595776
1679,313865163,0.85478705,0.005548996,-0.47978064,0.19780709,0.2106337,0.27949145,-0.007857323
1680,313881830,0.8504896,0.004484123,-0.48911983,0.19343702,0.46990737,-0.2891268,0.2710123
1681,313898497,0.8461737,0.003923037,-0.49800187,0.18967861,0.6555738,-0.36289874,0.37913418
1682,313915164,0.841859,0.004012935,-0.50636363,0.18671423,1.0358493,0.2706138,0.32866
1683,313931831,0.8374492,0.00475511,-0.5145026,0.18426225,1.4859087,0.54095554,0.25148296
1684,313948498,0.8331615,0.00544544,-0.5223018,0.18171947,1.2407342,0.52252793,0.29021835
1685,313965165,0.82874876,0.005607605,-0.5302302,0.17891024,0.85165006,0.14504391,0.2588787
1686,313981832,0.824239,0.005268676,-0.5382005,0.1759305,0.5935494,-0.20767792,0.28119946
1687,313998499,0.81963325,0.005722127,-0.5459805,0.17344475,0.6327388,0.06492237,0.37930775
1688,314015166,0.8150306,0.007392472,-0.55324984,0.17202856,1.1519612,0.30386674,0.4991207
1689,314031833,0.81055987,0.010117627,-0.5600117,0.1711322,1.0127054,0.28224623,0.48979187
1690,314048500,0.80616266,0.013207795,-0.5664756,0.1704164,0.70664245,0.14823969,0.08496666
1691,314065167,0.8016211,0.015983896,-0.57299584,0.16980237,0.32550505,0.001250618,-0.034687042
1692,314081834,0.7971,0.018754406,-0.57932824,0.16931589,0.51043165,0.31180662,0.060102463
1693,314098501,0.79255867,0.021632357,-0.58560026,0.16871354,0.35942805,0.3121226,0.004487991
1694,314115168,0.787913,0.024707817,-0.59181136,0.16837811,0.28944793,0.055780437,-0.056479454
1695,314131835,0.783036,0.027501702,-0.5982805,0.16783275,0.34424973,0.13926956,-0.059883118
1696,314148502,0.7784263,0.030545196,-0.60426056,0.16732432,0.26584005,0.03366003,0.081715584
1697,314165169,0.7743529,0.032814268,-0.6096364,0.16629252,-0.39367872,-0.6558563,0.22963047
1698,314181836,0.7703494,0.034651432,-0.6148279,0.16539796,-0.6988222,-0.75484794,-0.05959797
1699,314198503,0.7662184,0.03623278,-0.619935,0.16518466,0.037165288,-0.85741115,-0.24384499
1700,314215170,0.76194406,0.038957335,-0.62468034,0.16645446,0.19192745,-0.3541923,-0.11606598
1701,314231837,0.7576899,0.042137723,-0.62912506,0.16834874,0.23566982,-0.29066724,0.20244122
1702,314248504,0.75364244,0.044856653,-0.6334167,0.16971567,0.37245128,-0.051558293,0.40018654
1703,314265171,0.749717,0.04716311,-0.6375814,0.1708768,0.12101126,-0.2137769,0.33987904
1704,314281838,0.7456963,0.04862856,-0.64202636,0.17141601,0.41951594,-0.098745845,0.011676788
1705,314298505,0.7418666,0.050752893,-0.64596456,0.1726172,0.5225192,0.02808946,0.15629578
1706,314315172,0.73850167,0.05309372,-0.6492783,0.17390424,0.12883063,-0.00279366,0.2193451
1707,314331839,0.73559403,0.054871116,-0.6522366,0.17460608,-0.07173067,-0.07593238,0.5235052
1708,314348506,0.73286945,0.055335518,-0.655208,0.17479108,-0.25766215,-0.42895976,0.6182394
1709,314365173,0.73016393,0.05575961,-0.6580861,0.17516561,-0.13675998,-0.50450104,0.036447525
1710,314381840,0.7274637,0.056984723,-0.6606012,0.17653427,0.4141597,-0.26156554,0.06235504
1711,314398507,0.7248046,0.058129948,-0.6629592,0.17825101,0.5881006,-0.09914552,0.18025684
1712,314415174,0.72207266,0.059549496,-0.66538006,0.1798421,0.610902,0.42501563,0.3131914
1713,314431841,0.71974105,0.060380615,-0.66774386,0.1801502,0.55859464,0.32976905,0.43361378
1714,314448508,0.71801245,0.060395036,-0.66987723,0.1791199,0.14255969,-0.06364076,0.37424278
1715,314465175,0.71635294,0.059878107,-0.6720874,0.17765287,-0.30106926,-0.37466678,0.3018694
1716,314481842,0.7145118,0.059703562,-0.67430806,0.17670873,-0.110186525,-0.16655864,0.17861176
1717,314498509,0.71291804,0.05973142,-0.67609376,0.1763138,0.054142885,0.013787787,0.09314251
1718,314515176,0.71121377,0.059638437,-0.6780368,0.17576446,0.26876047,0.068291426,-0.037560463
1719,314531843,0.7095227,0.059440766,-0.67994785,0.17528331,0.41875553,-0.4450129,0.2553091
1720,314548510,0.70794195,0.059733532,-0.6815228,0.17545913,0.2478106,-0.6760352,0.36275864
1721,314565177,0.70664835,0.060860764,-0.68250585,0.17646149,-0.27689904,-0.3709533,0.30901337
1722,314581844,0.70586133,0.061725836,-0.6830306,0.17727931,-0.74693334,0.020270558,0.3677597
1723,314598511,0.7054198,0.061536938,-0.6836115,0.17686325,-0.7449749,-0.14641121,0.23197842
1724,314615178,0.70484483,0.061678544,-0.6842869,0.17649402,-0.28727674,0.041991547,-0.027916908
1725,314631845,0.70426434,0.0622259,-0.6847363,0.17687516,0.084235325,-0.15497538,0.114115715
1726,314648512,0.70415545,0.062482856,-0.68472713,0.17725374,-0.19510894,-0.3416548,0.23465824
1727,314665179,0.70398605,0.06226199,-0.6849274,0.17722978,-0.4940414,-0.3538021,0.17770958
1728,314681846,0.7033017,0.062378626,-0.68553394,0.17756075,0.024362465,0.066369325,0.106544495
1729,314698513,0.7022821,0.06340764,-0.6861671,0.17878231,0.96058494,0.9751163,0.22017956
1730,314715180,0.7017272,0.064078405,-0.6865325,0.17931812,1.2449404,0.7995319,0.28814316
1731,314731847,0.7015332,0.06394307,-0.68692416,0.17862394,0.535107,0.19033967,0.2377224
1732,314748514,0.70162386,0.063355744,-0.68719214,0.17744222,-0.193007,-0.2846142,0.2636652
1733,314765181,0.7016965,0.06260808,-0.6874636,0.17636545,-0.5542384,-0.33010203,0.18247318
1734,314781848,0.7017399,0.06196142,-0.68773687,0.17535342,-0.64379376,-0.14168364,0.13595486
1735,314798515,0.7017156,0.061273713,-0.6881172,0.1741966,-0.4901049,-0.29442462,0.2174282
1736,314815182,0.70185876,0.060607832,-0.68828374,0.17319223,-0.33593506,-0.16791947,0.11395836
1737,314831849,0.7020539,0.059986677,-0.6883264,0.17244546,-0.005314691,-0.06722082,0.2630968
1738,314848516,0.7019559,0.059502345,-0.68863785,0.17176804,0.24646997,0.26405868,0.13633251
1739,314865183,0.70165443,0.059064664,-0.6891374,0.17114581,0.5976933,0.20163165,0.09014416
1740,314881850,0.70141196,0.058636125,-0.6895467,0.17063828,0.55870193,-0.041686285,0.23312092
1741,314898517,0.7011965,0.058314074,-0.68990093,0.1702009,0.30953282,-0.057587497,0.17668152
1742,314915184,0.70107025,0.058064457,-0.6901731,0.16970366,0.09759469,0.017864106,0.23568344
1743,314931851,0.701024,0.057801187,-0.6903701,0.16918159,-0.13894549,-0.20668475,0.23667526
1744,314948518,0.7010178,0.0577949,-0.69044244,0.16891319,-0.14795664,-0.33214307,0.20552349
1745,314965185,0.7010228,0.058070865,-0.69041175,0.16892326,-0.18093061,-0.34520105,0.14792824
1746,314981852,0.70100707,0.058612406,-0.6902484,0.16946873,-0.13243546,-0.081595056,0.16875076
1747,314998519,0.7011493,0.058898218,-0.69001806,0.16971962,-0.18499988,0.080817565,0.24250507
1748,315015186,0.70143557,0.058608394,-0.6898742,0.16922082,-0.3348868,0.008929399,0.22713947
1749,315031853,0.7016945,0.05808565,-0.6898679,0.16835089,0.022364706,-0.21246292,0.18268967
1750,315048520,0.7020012,0.05803961,-0.6896262,0.1680781,0.18075314,-0.111975126,0.23987484
1751,315065187,0.7024935,0.058173224,-0.6890666,0.16827019,0.23496352,-0.14310138,0.33132553
1752,315081854,0.70299774,0.058401417,-0.6884457,0.16862686,0.17298964,-0.12018054,0.17454433
1753,315098521,0.7033195,0.05860207,-0.6879912,0.16906987,-0.15955293,-0.11017557,0.12966728
1754,315115188,0.703527,0.0589037,-0.6876336,0.1695556,-0.20792113,0.004882054,0.18486309
1755,315131855,0.7037657,0.05907015,-0.6873295,0.16974083,0.01369598,-0.051152084,0.24309254
1756,315148522,0.70412976,0.059399024,-0.68685323,0.17004256,0.19919206,-0.11552535,0.27127743
1757,315165189,0.7043859,0.059765246,-0.6864635,0.17042726,0.24006453,-0.15282229,0.14951992
1758,315181856,0.70437473,0.06028119,-0.6862939,0.17097417,0.36480802,-0.07184352,0.011384964
1759,315198523,0.7044859,0.060770843,-0.6859516,0.17171444,0.25338858,0.18772255,0.17074585
1760,315215190,0.70494705,0.060778577,-0.6854282,0.17190851,0.032643173,0.26233086,0.24995899
1761,315231857,0.7056876,0.060324218,-0.68483734,0.17138469,-0.19817463,0.15025362,0.24672794
1762,315248524,0.70661384,0.059624482,-0.68416274,0.17050578,-0.28926867,-0.18486483,0.2503996
1763,315265191,0.7074731,0.058891203,-0.68356836,0.16957921,-0.20996584,-0.36322722,0.16500282
1764,315281858,0.7081579,0.05851785,-0.6829663,0.16927542,-0.057238985,-0.3252849,0.18311977
1765,315298525,0.7085976,0.058363296,-0.6825023,0.16936012,0.3371666,-0.20256035,0.14383507
1766,315315192,0.70894027,0.058864925,-0.6819001,0.1701761,0.43780646,0.13282315,0.16812992
1767,315331859,0.7094365,0.059426982,-0.68109137,0.17114817,0.41493213,0.25815952,0.2768488
1768,315348526,0.7098836,0.059616547,-0.6805317,0.17145455,0.2310279,0.35664225,0.17904282
1769,315365193,0.71045643,0.05947539,-0.68000144,0.17123508,0.073108405,0.15499546,0.23832989
1770,315381860,0.7112267,0.059020687,-0.6793715,0.17069414,-0.03800212,-0.004957405,0.30272293
1771,315398527,0.7119818,0.058517944,-0.67873347,0.17025745,0.06915312,-0.18992804,0.32397652
1772,315415194,0.71268857,0.058365677,-0.6780354,0.17013372,0.14221056,-0.3291779,0.25244427
1773,315431861,0.71325964,0.058637377,-0.67732644,0.17047095,0.2756366,-0.3076333,0.1275549
1774,315448528,0.71378154,0.059139155,-0.67652124,0.17130855,0.28464687,-0.06710468,0.15176773
1775,315465195,0.714318,0.059530597,-0.67570597,0.17215268,0.23881108,0.32107243,0.28628063
1776,315481862,0.7149167,0.059675157,-0.67496485,0.1725231,0.24235196,0.24515611,0.24073982
1777,315498529,0.7156811,0.05944605,-0.67421675,0.1723587,0.23267832,0.115675695,0.19271946
1778,315515196,0.716704,0.05914077,-0.67320794,0.17215677,0.22441147,0.03502761,0.2855463
1779,315531863,0.718024,0.058655027,-0.6719554,0.17171492,0.17509244,0.002830205,0.22275925
1780,315548530,0.7194902,0.058050852,-0.6705623,0.17122819,0.127376,-0.34231615,0.17397022
1781,315565197,0.7208771,0.057670787,-0.6691107,0.17120151,-0.13677697,-0.4921207,0.21587849
1782,315581864,0.722054,0.057588153,-0.6677651,0.1715233,-0.039306093,-0.17724192,0.23709679
1783,315598531,0.7232666,0.05774051,-0.66635567,0.17184432,-0.1379285,0.31329352,0.11980915
1784,315615198,0.72454333,0.057722356,-0.6648903,0.17214784,0.1584394,0.6287221,0.24368858
1785,315631865,0.7261087,0.057405613,-0.6632552,0.1719654,0.24183565,0.6183873,0.25475693
1786,315648532,0.72778356,0.056517057,-0.66165984,0.17132416,0.22796623,0.38484746,0.26951313
1787,315665199,0.72973514,0.055469424,-0.6598408,0.17037815,0.34252468,-0.048339035,0.26039696
1788,315681866,0.7319974,0.054495912,-0.6576876,0.16931058,0.001029054,-0.41598845,0.28072834
1789,315698533,0.7343499,0.053310797,-0.65543914,0.16821596,-0.08956477,-0.18127485,0.22869015
1790,315715200,0.73662984,0.052177306,-0.65326744,0.16704689,-0.35995778,0.06408818,0.19605541
1791,315731867,0.7387929,0.05080308,-0.65125495,0.16577137,0.16222437,0.32553437,0.18261433
1792,315748534,0.74138916,0.04921573,-0.6488105,0.16423771,0.00326776,0.24043085,0.2901287
1793,315765201,0.743832,0.047271855,-0.6465666,0.16260387,0.81451875,0.18780525,0.19974232
1794,315781868,0.74623156,0.04594548,-0.6441974,0.1613881,0.968466,-0.18060738,0.17516327
1795,315798535,0.7488746,0.044548202,-0.6415073,0.16024837,0.617438,-0.15241049,0.3500042
1796,315815202,0.75171375,0.042561453,-0.63871384,0.15864608,0.5064084,0.04278337,0.43596363
1797,315831869,0.7550966,0.04004607,-0.635369,0.15665409,-0.023225678,0.040819556,0.47754955
1798,315848536,0.758995,0.03655097,-0.63147455,0.15440069,-4.38E-05,-0.6298692,0.39113235
1799,315865203,0.7624667,0.032550998,-0.6280131,0.15229364,0.040230542,-1.4819809,0.09823036
1800,315881870,0.7656333,0.030832438,-0.62413746,0.15269715,0.59876573,-1.3560182,0.038219452
1801,315898537,0.76912606,0.031255875,-0.61918163,0.15521416,0.76989126,-0.61755955,0.19915962
1802,315915204,0.7727253,0.032128178,-0.6138794,0.15819132,0.47638345,0.24373163,0.2694788
1803,315931871,0.7761199,0.03236298,-0.6089893,0.16041027,0.20186171,0.9231427,0.27166557
1804,315948538,0.77883744,0.031666838,-0.6051673,0.16183634,0.36387908,1.4072737,-0.15399075
1805,315965205,0.7813495,0.030772679,-0.60159844,0.1632001,0.99898446,1.3976102,-0.1272707
1806,315981872,0.78423935,0.03017437,-0.59749776,0.16450943,1.3478779,0.95514226,0.19367695
1807,315998539,0.78737795,0.0298778,-0.5929938,0.1658628,1.3030721,0.6493114,0.2518854
1808,316015206,0.79013485,0.029546972,-0.58897966,0.16710973,1.0272387,1.0594642,0.20438099
1809,316031873,0.7923311,0.02889527,-0.5858792,0.16772288,0.5190637,1.2878122,0.24087524
1810,316048540,0.79481745,0.026972644,-0.5828417,0.16686013,-0.014721904,0.5978876,0.20463085
1811,316065207,0.7978734,0.023389705,-0.57947874,0.16451386,-0.07282723,-0.41377646,0.17679024
1812,316081874,0.8013583,0.019466735,-0.5755221,0.16195394,-0.7079956,-2.1081018,0.2090044
1813,316098541,0.8042732,0.01680469,-0.5718423,0.16083422,-1.3577775,-2.3188825,-0.1523962
1814,316115208,0.80682135,0.014071504,-0.56854475,0.16002265,-2.1991906,-2.4855227,-0.24524593
1815,316131875,0.8091538,0.010636877,-0.56545526,0.15945627,-2.1439698,-2.0620325,0.12003803
1816,316148542,0.81216556,0.006371248,-0.56134874,0.15888065,-1.9775403,-2.4678915,0.3903675
1817,316165209,0.8150978,0.002612712,-0.5569027,0.15961604,-2.8733108,-2.5002942,0.20525265
1818,316181876,0.8170438,9.30E-04,-0.55312306,0.16279589,-2.422931,-1.2203971,-0.4930582
1819,316198543,0.81841725,0.00217809,-0.5495268,0.16798085,-0.42813325,0.7676404,-0.33650112
1820,316215210,0.820884,0.006659193,-0.5439962,0.17373055,0.50100744,1.5656298,0.23857498
1821,316231877,0.8243592,0.010062376,-0.5373636,0.1777079,-0.034927923,0.112805,0.8066368
1822,316248544,0.8275569,0.01189559,-0.53156877,0.18014327,-1.1268325,-1.0811849,0.4562111
1823,316265211,0.82954216,0.014378162,-0.5271846,0.18367998,-0.19254076,-0.70481145,-0.2814741
1824,316281878,0.8318995,0.017453318,-0.52181625,0.18802978,0.4472959,-0.11739905,-0.26743412
1825,316298545,0.8346306,0.020429898,-0.51572263,0.19238901,0.32463917,1.0441325,-0.18466377
1826,316315212,0.83741105,0.021712832,-0.5100601,0.19524072,0.6577311,1.0696198,0.1666708
