sep=,
DeviceTag:,femurLeft,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.6.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.4,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2021-03-19 14:41:38.361 +0800,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2021,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
180, 405100321, 0.68055534, 0.12248957, -0.6920656, 0.20708942, -0.035069183, 0.28695425, 0.058742523
181, 405116988, 0.6802627, 0.12307393, -0.69222665, 0.20716667, -0.120249525, 0.2737099, 0.20649624
182, 405133655, 0.6798687, 0.12343102, -0.69254535, 0.20718195, -0.067696266, 0.21123242, 0.281312
183, 405150322, 0.67950755, 0.12378589, -0.6928298, 0.20720355, 0.045850553, 0.07355314, 0.10747814
184, 405166989, 0.67928046, 0.12407696, -0.6930008, 0.20720264, -0.066033326, 0.08724577, 0.14340591
185, 405183656, 0.6791103, 0.124168344, -0.69318914, 0.20707563, -0.13331921, 0.17323986, 0.27711868
186, 405200323, 0.67903763, 0.12422982, -0.693312, 0.20686537, -0.17063828, 0.016117128, 0.26601124
187, 405216990, 0.67903024, 0.12428059, -0.69341314, 0.20651941, -0.26948375, -0.16955078, 0.12580204
188, 405233657, 0.6789491, 0.12444393, -0.69352376, 0.2063166, -0.29104516, -0.22730905, 0.18768406
189, 405250324, 0.6786597, 0.12456527, -0.6937871, 0.20631053, -0.37655228, -0.15088913, 0.40249538
190, 405266991, 0.6782963, 0.12458234, -0.6941023, 0.20643465, -0.09728222, -0.003665836, 0.35033798
191, 405283658, 0.678173, 0.1247433, -0.6941239, 0.20667048, 0.005681699, -0.076647624, 0.14804554
192, 405300325, 0.67809224, 0.124978505, -0.69410247, 0.20686446, -0.09897154, 0.008432641, 0.04772663
193, 405316992, 0.6778615, 0.12542716, -0.69418, 0.2070891, -0.12037737, 0.1209941, 0.039993286
194, 405333659, 0.677591, 0.12588382, -0.69432193, 0.20722145, -0.108827114, 0.1462025, 0.12155533
195, 405350326, 0.677371, 0.12613866, -0.6944454, 0.20737207, -0.047107145, 0.158728, 0.26647186
196, 405366993, 0.6772112, 0.1262304, -0.6945107, 0.20761935, -0.0017845274, 0.12682298, 0.3095789
197, 405383660, 0.6771793, 0.1261683, -0.6945091, 0.20776609, -0.0046267183, 0.2115336, 0.2557907
198, 405400327, 0.6772146, 0.12602557, -0.6945347, 0.2076518, 0.032427706, 0.2477792, 0.12156582
199, 405416994, 0.67723846, 0.12586485, -0.69463074, 0.20735022, -0.0015073714, 0.17840989, 0.026924133
200, 405433661, 0.6771312, 0.12577417, -0.69481945, 0.20712271, 0.021889964, 0.1605331, 0.06444645
201, 405450328, 0.6768926, 0.12576258, -0.69507784, 0.20704374, 0.11340645, 0.06569699, 0.16936588
202, 405466995, 0.67670757, 0.12566285, -0.6952798, 0.20703113, 0.1604081, 0.09319781, 0.29564953
203, 405483662, 0.67656183, 0.12569888, -0.6954488, 0.20691745, 0.11366483, 0.091070406, 0.15729523
204, 405500329, 0.67654026, 0.12579769, -0.6955372, 0.20663102, 0.027323117, 0.18068564, 0.07758713
205, 405516996, 0.67656887, 0.12574507, -0.69568515, 0.20606983, -0.0129785035, 0.15020636, 0.08376694
206, 405533663, 0.6765333, 0.12563902, -0.6958934, 0.20554757, 0.027077701, 0.027866868, 0.15704823
207, 405550330, 0.6763499, 0.1256337, -0.696192, 0.20514274, 0.015300803, -0.029997002, 0.1654377
208, 405566997, 0.6760711, 0.12567878, -0.6965589, 0.20478874, 0.05278303, 0.023848385, 0.25490475
209, 405583664, 0.6757997, 0.12583064, -0.69694716, 0.2042699, 0.034240846, -0.03324286, 0.20657349
210, 405600331, 0.6755994, 0.12597738, -0.6972927, 0.20366189, -0.06817324, 0.06906528, 0.13383675
211, 405616998, 0.67529076, 0.1259511, -0.69774556, 0.2031493, -0.124810085, 0.15746723, 0.16465473
212, 405633665, 0.6748364, 0.12580653, -0.69834656, 0.20268382, -0.11568494, 0.095125996, -0.03612709
213, 405650332, 0.67420644, 0.12563185, -0.6991544, 0.20210247, -0.082976505, 0.0761165, 0.11202526
214, 405666999, 0.6735516, 0.12551245, -0.70001227, 0.20138961, -0.08656791, -0.015557842, 0.28299427
215, 405683666, 0.6730081, 0.1255811, -0.70076215, 0.20055404, -0.19673923, -0.16681738, 0.13930511
216, 405700333, 0.6724307, 0.12564045, -0.7015464, 0.19971, -0.29613948, -0.19275014, 0.07425308
217, 405717000, 0.67171085, 0.1257471, -0.70241964, 0.19899528, -0.28924096, -0.09332889, 0.019165993
218, 405733667, 0.67090654, 0.12580864, -0.7033942, 0.19822478, -0.32231998, 0.015098132, 0.13704014
219, 405750334, 0.6700865, 0.12571637, -0.70441884, 0.19741672, -0.33799094, -0.11019088, 0.33648586
220, 405767001, 0.6692571, 0.1256858, -0.705404, 0.19673115, -0.42450476, -0.33720288, 0.25101852
221, 405783668, 0.66819614, 0.12581828, -0.70649195, 0.19634892, -0.40115255, -0.19139951, 0.10213184
222, 405800335, 0.6667926, 0.12623934, -0.7077602, 0.19628306, -0.29691148, -0.022567712, 0.047240257
223, 405817002, 0.66533834, 0.12686634, -0.70898896, 0.19637826, -0.17745408, -0.01645469, 0.1751194
224, 405833669, 0.66404516, 0.1278376, -0.70993924, 0.1966925, -0.18775177, -0.09903306, 0.17327595
225, 405850336, 0.6627563, 0.12915495, -0.7107804, 0.19714029, -0.28176445, -0.16003774, 0.099555016
226, 405867003, 0.6613012, 0.13050239, -0.7117424, 0.19766767, -0.33097708, -0.11428452, 0.22682476
227, 405883670, 0.659689, 0.13171971, -0.71282846, 0.19833268, -0.32618272, 0.03674374, 0.36731434
228, 405900337, 0.6580682, 0.13285898, -0.71393704, 0.19896905, -0.27642205, 0.08709881, 0.25508404
229, 405917004, 0.65662766, 0.13387723, -0.7149451, 0.1994257, -0.33995694, 0.06891994, 0.10361576
230, 405933671, 0.65521735, 0.13465409, -0.71599, 0.19979182, -0.40908325, 0.008551885, 0.2976961
