PacketCounter_femur,SampleTimeFine_femur,Euler_X_femur,Euler_Y_femur,Euler_Z_femur,FreeAcc_X_femur,FreeAcc_Y_femur,FreeAcc_Z_femur
122,193976880,15.45894337,-15.73386002,-165.9536743,0.037372135,-0.018050265,0.06282616
123,193993547,15.45663452,-15.73426342,-165.9567413,0.03372538,-0.027461333,0.05108738
124,194010214,15.45379829,-15.73343277,-165.9582977,0.060993418,0.011622646,0.049015045
125,194026881,15.44939327,-15.73206043,-165.9597473,0.060891535,0.02385428,0.059436798
126,194043548,15.44423962,-15.73002529,-165.9590302,0.04272006,0.020500427,0.055610657
127,194060215,15.44046116,-15.72903442,-165.9589844,0.03848269,0.029733341,0.054968834
128,194076882,15.43798828,-15.72605133,-165.9587708,0.033330463,0.04494871,0.04878235
129,194093549,15.44008541,-15.72308159,-165.9574127,0.033106964,0.04505577,0.067881584
130,194110216,15.44768906,-15.72057152,-165.9573669,0.026820187,0.016228313,0.08318615
131,194126883,15.45579243,-15.72088242,-165.9590607,0.034998357,-0.010211189,0.06573868
132,194143550,15.46050262,-15.72178936,-165.961792,0.046037298,-0.016403798,0.055191994
133,194160217,15.46324825,-15.72056484,-165.961853,0.040534034,-0.013523051,0.042980194
134,194176884,15.46313667,-15.71792889,-165.9609222,0.031102639,-0.006228552,0.054471016
135,194193551,15.46611309,-15.71499825,-165.9592896,0.055294465,-0.00770424,0.055226326
136,194210218,15.46349907,-15.7113924,-165.9565277,0.036735542,-0.022355765,0.052581787
137,194226885,15.46484756,-15.70963192,-165.9539642,0.048574086,-0.031232107,0.05739498
138,194243552,15.46602917,-15.70961952,-165.9544373,0.050770115,-0.032753307,0.07069969
139,194260219,15.46658993,-15.71004009,-165.9557648,0.05754211,-0.0518433,0.0613451
140,194276886,15.46298122,-15.7112627,-165.9572144,0.048927125,-0.026290642,0.07679939
141,194293553,15.45702267,-15.71119022,-165.9575348,0.038091637,-0.004188269,0.057374954
142,194310220,15.45328999,-15.70944405,-165.9553375,0.043030575,0.009800484,0.059282303
143,194326887,15.45395374,-15.70840073,-165.9536896,0.0649726,-0.007194212,0.056035995
144,194343554,15.44916058,-15.70697117,-165.9542389,0.042883515,-0.03508596,0.05449581
145,194360221,15.44276905,-15.70654297,-165.9549255,0.02610303,-0.018313395,0.06312847
146,194376888,15.43746948,-15.70672703,-165.9559937,0.037132207,0.021076238,0.058315277
147,194393555,15.43461609,-15.70794964,-165.9567719,0.022919899,0.030745799,0.043644905
148,194410222,15.4308691,-15.70730114,-165.9575195,0.002983772,0.05334486,0.042547226
149,194426889,15.42866993,-15.70414162,-165.9583435,0.017053774,0.08036657,0.045511246
150,194443556,15.42956829,-15.70500278,-165.9589996,0.02479277,0.058252364,0.06393337
151,194460223,15.43562984,-15.70577812,-165.9622955,0.045726743,0.03225022,0.060037613
152,194476890,15.44445992,-15.70620155,-165.9632568,0.043446254,0.018814035,0.055937767
153,194493557,15.45399475,-15.70308971,-165.9625549,0.040292934,0.017590959,0.041394234
154,194510224,15.46093464,-15.70105457,-165.9593048,0.03135297,0.013499862,0.05102825
155,194526891,15.46342564,-15.69806957,-165.9579468,0.03357285,-0.014841065,0.06311035
156,194543558,15.46442413,-15.69489765,-165.9557037,0.04087827,-0.017307097,0.044511795
157,194560225,15.46805477,-15.69313526,-165.9551086,0.042003784,-0.043726075,0.090530396
158,194576892,15.47558022,-15.69375324,-165.9560852,0.025985518,-0.061221275,0.06644344
159,194593559,15.47711658,-15.69347668,-165.957901,0.044572435,-0.06517699,0.038871765
160,194610226,15.47328186,-15.69316196,-165.9590607,0.071238734,-0.04283746,0.044794083
161,194626893,15.46681023,-15.69274902,-165.9584045,0.06595755,-0.014392418,0.069241524
162,194643560,15.45697594,-15.69277287,-165.9539642,0.06436002,-0.03206313,0.04346943
163,194660227,15.4438448,-15.6899929,-165.9515533,0.05082004,-0.026412861,0.07671738
164,194676894,15.43755913,-15.69074631,-165.9513397,0.045408487,0.015134733,0.07950878
165,194693561,15.43651772,-15.69378376,-165.9523468,0.03806948,-0.001373557,0.0687561
166,194710228,15.43740273,-15.69548798,-165.9560242,0.04205716,-0.00571612,0.053996086
167,194726895,15.43612862,-15.694911,-165.9586182,0.010441617,-0.01350869,0.039403915
168,194743562,15.42926121,-15.69436264,-165.9593201,0.012530164,0.017640704,0.050718307
169,194760229,15.42403412,-15.69277859,-165.960907,-0.002559168,0.053114936,0.06511116
170,194776896,15.42251968,-15.69296265,-165.9617615,0.014049452,0.05547386,0.06180477
171,194793563,15.4240036,-15.69177628,-165.9635773,0.029628485,0.035799775,0.05153656
172,194810230,15.42666912,-15.6904335,-165.964325,0.018807022,0.017952658,0.05988884
173,194826897,15.43143463,-15.69030094,-165.9672852,0.02536759,0.015534709,0.05744362
174,194843564,15.4363203,-15.6896553,-165.9720001,0.032937344,0.029657418,0.05266285
175,194860231,15.44310188,-15.68856525,-165.9747162,0.048499685,0.001355732,0.06872749
176,194876898,15.45061207,-15.68615818,-165.9747314,0.025830932,-0.007103367,0.057271004
177,194893565,15.45759964,-15.68446445,-165.9737701,0.02382922,-0.006573474,0.040128708
178,194910232,15.46145153,-15.68305397,-165.9701385,0.030377338,-0.030775402,0.05819702
179,194926899,15.45819378,-15.68033218,-165.9656372,0.03674422,-0.05390695,0.04592228
180,194943566,15.45219707,-15.67872143,-165.960022,0.051570978,-0.058648404,0.047260284
181,194960233,15.44742775,-15.67708397,-165.9588013,0.05349654,-0.07311696,0.0661993
182,194976900,15.4431448,-15.67674637,-165.9598389,0.0378351,-0.05938802,0.07770252
183,194993567,15.43918991,-15.67779922,-165.9617615,0.043896295,0.005434648,0.04746151
184,195010234,15.43738174,-15.67838478,-165.965683,0.039430466,0.005331818,0.048496246
185,195026901,15.44146442,-15.67833424,-165.9687958,0.017522326,0.004915134,0.054512024
186,195043568,15.44450092,-15.67779827,-165.972168,0.01861226,0.03907505,0.055924416
187,195060235,15.44428539,-15.67808437,-165.9733276,0.024241433,0.027653778,0.053131104
188,195076902,15.44535446,-15.67690277,-165.9713287,0.039286915,0.050892323,0.046741486
189,195093569,15.44839954,-15.67464924,-165.9658813,0.02246628,0.030989094,0.049554825
190,195110236,15.44582558,-15.67090321,-165.9581757,0.032852564,0.019031277,0.06878853
191,195126903,15.44425297,-15.66765118,-165.9546967,0.026962563,0.008131639,0.07866001
192,195143570,15.44864178,-15.66697502,-165.9529114,0.02771826,0.012080233,0.06540966
193,195160237,15.45560169,-15.66769218,-165.9530945,0.020326184,0.005205505,0.041012764
194,195176904,15.46243,-15.66874123,-165.9537354,0.01627479,-0.038264733,0.055091858
195,195193571,15.4683094,-15.66818905,-165.9554291,0.025672782,-0.06593857,0.054163933
196,195210238,15.46773338,-15.6668539,-165.9564972,0.035934094,-0.045118365,0.045279503
197,195226905,15.46114635,-15.66340446,-165.9558105,0.041866325,-0.029795073,0.050130844
198,195243572,15.4565649,-15.66311169,-165.9544373,0.05423469,-0.030023672,0.070376396
199,195260239,15.45187569,-15.6623373,-165.9537354,0.04548177,-0.024954664,0.075107574
200,195276906,15.44931412,-15.66312122,-165.9550476,0.032494508,0.012768527,0.061694145
201,195293573,15.45179844,-15.66334343,-165.9551392,0.045567587,0.027272059,0.034992218
202,195310240,15.4542408,-15.66293526,-165.9542999,0.030680995,0.024494687,0.04502678
203,195326907,15.45480537,-15.6618185,-165.9547119,0.027062766,-0.01711855,0.06581974
204,195343574,15.45253849,-15.65998173,-165.955719,0.02429748,-0.021532623,0.058960915
205,195360241,15.45118237,-15.66070557,-165.9565582,0.030261992,-0.011476007,0.08193493
206,195376908,15.44957924,-15.66210556,-165.9570923,0.02606995,-0.021117393,0.07188702
207,195393575,15.44405651,-15.66094589,-165.9594421,0.026183747,-0.022504514,0.049221992
208,195410242,15.4433279,-15.659585,-165.9622803,0.04175986,-0.007669847,0.061545372
209,195426909,15.44197369,-15.65981197,-165.9647217,0.026113046,0.010741446,0.034980774
210,195443576,15.44058514,-15.65878582,-165.9665833,0.033277977,0.017933255,0.0524683
211,195460243,15.43811131,-15.65730381,-165.9694672,0.044229038,-0.014924617,0.072203636
212,195476910,15.43587589,-15.65800095,-165.9718781,0.029839497,-0.004172233,0.07231617
213,195493577,15.43220139,-15.66162872,-165.9772186,0.019521886,0.006511729,0.052660942
214,195510244,15.43146515,-15.66355991,-165.9811707,0.02044776,-0.028538847,0.03835869
215,195526911,15.42951393,-15.66469955,-165.98703,0.042067472,-0.049486175,0.060790062
216,195543578,15.4277792,-15.66340637,-165.9880219,0.04945344,-0.014096767,0.058059692
217,195560245,15.42437077,-15.66326523,-165.9880219,0.054720707,-0.012690926,0.05866146
218,195576912,15.42176342,-15.66247749,-165.9907532,0.016534148,-0.07982824,0.040953636
219,195593579,15.41638279,-15.66170406,-165.9997101,-0.039227657,-0.14261761,0.070801735
220,195610246,15.41698551,-15.66236305,-166.0171509,-0.043875497,-0.12899919,0.09374523
221,195626913,15.42616558,-15.66305828,-166.0429382,0.009321119,-0.050229356,0.073797226
222,195643580,15.43543911,-15.66082001,-166.0702667,0.042366058,-0.059250854,0.036816597
223,195660247,15.44087601,-15.65822124,-166.1012421,-0.014399123,-0.3020497,0.052880287
224,195676914,15.43145657,-15.65477657,-166.1481628,-0.11125809,-0.57857335,0.1142025
225,195693581,15.41302681,-15.65439606,-166.2311707,-0.20136158,-0.6393433,0.13453579
226,195710248,15.38447857,-15.65884209,-166.3612976,-0.13420582,-0.540587,0.07401943
227,195726915,15.34305668,-15.66212082,-166.515152,-0.027404295,-0.37000075,0.022659302
228,195743582,15.23265553,-15.66976166,-166.6635132,0.012528348,-0.41142473,-0.057427406
229,195760249,15.03757858,-15.67002201,-166.7975311,-0.21905173,-0.4641671,0.17258644
230,195776916,14.77625084,-15.6942606,-166.9482727,-0.33029935,-0.17870983,0.056046486
231,195793583,14.52242374,-15.68969727,-167.0760651,-0.11315957,0.002098591,-0.1005106
232,195810250,14.34735584,-15.65241337,-167.1672821,0.103702314,0.14291269,0.057865143
233,195826917,14.1870985,-15.62891388,-167.2394409,0.06791192,-0.002471006,0.17887402
234,195843584,13.98746777,-15.62665653,-167.3012085,0.002020152,-0.14266764,0.10510731
235,195860251,13.8048563,-15.61579514,-167.3610992,0.06731267,0.030563204,-0.013627052
236,195876918,13.62249565,-15.58924294,-167.4157562,0.12434692,0.15084419,-0.043546677
237,195893585,13.43810654,-15.56172562,-167.4766235,0.20871712,0.24234772,0.024368286
238,195910252,13.28364277,-15.53935528,-167.5360718,0.3249142,0.25398028,-0.0349226
239,195926919,13.14274788,-15.51259613,-167.5810852,0.41458678,0.16034104,-0.04122162
240,195943586,12.98617363,-15.48403549,-167.6190033,0.285599,0.09936451,-0.049839973
241,195960253,12.81402683,-15.4579134,-167.6582642,0.17941894,0.028717462,0.009971619
242,195976920,12.62322807,-15.44007015,-167.710968,0.15921344,0.06573928,0.05199337
243,195993587,12.44941998,-15.42090416,-167.7766113,0.15296112,0.11008868,0.082325935
244,196010254,12.29443836,-15.40024662,-167.8448944,0.1316696,0.16264403,0.10655403
245,196026921,12.14865494,-15.37688351,-167.9135132,0.123600245,0.24085309,0.042835236
246,196043588,12.00787544,-15.35150909,-167.9794922,0.060211807,0.43277884,0.026908875
247,196060255,11.87495708,-15.33360958,-168.0367737,0.023606502,0.50116354,0.09081268
248,196076922,11.76256752,-15.32555485,-168.0896606,-0.052504282,0.41337764,0.06350994
249,196093589,11.67629337,-15.310853,-168.1365356,-0.13041145,0.382441,0.049238205
250,196110256,11.61004829,-15.28676796,-168.1819916,-0.123771876,0.40506503,0.09274769
251,196126923,11.55252647,-15.25630856,-168.222702,-0.10826727,0.4372133,0.06919956
252,196143590,11.50639248,-15.22502327,-168.2529755,-0.03816144,0.4319389,0.023822784
253,196160257,11.48530388,-15.18859768,-168.2730103,0.026926592,0.3336609,-0.043236732
254,196176924,11.47353745,-15.13977718,-168.2861176,0.027962072,0.25182033,-0.0169096
255,196193591,11.46227932,-15.09043026,-168.3031921,-0.03690681,0.15964025,0.10497761
256,196210258,11.43647957,-15.05373192,-168.3377991,-0.12504779,0.053058594,0.17698097
257,196226925,11.39249229,-15.03009987,-168.3797607,-0.115200795,0.05214722,0.10534668
258,196243592,11.36307049,-15.00442505,-168.4110413,-0.014710799,0.12133338,0.010936737
259,196260259,11.35010529,-14.97050476,-168.4301605,0.05581299,0.0860031,-0.018799782
260,196276926,11.34892368,-14.9305048,-168.4522095,0.032194834,-0.06494131,0.04238701
261,196293593,11.35853958,-14.88902378,-168.4871063,0.021820216,-0.14267015,0.07500839
262,196310260,11.36773777,-14.85253525,-168.5299683,0.071971044,-0.07923963,0.07157421
263,196326927,11.37202549,-14.81765175,-168.5666046,0.10302838,-0.05644455,0.09225464
264,196343594,11.36383724,-14.79323864,-168.5946045,0.07396384,-0.1184726,0.16074562
265,196360261,11.34588814,-14.77567863,-168.6227875,-0.010865998,-0.16984148,0.08126545
266,196376928,11.3116188,-14.75419044,-168.6536102,0.029495329,-0.23416348,0.024038315
267,196393595,11.27726173,-14.73011589,-168.6902008,0.067578,-0.2207409,0.04826832
268,196410262,11.22537613,-14.71475315,-168.7328796,0.08904467,-0.07778108,0.059732437
269,196426929,11.15953255,-14.7067461,-168.7695465,0.11580253,0.029852243,0.09478855
270,196443596,11.09356022,-14.69928741,-168.7946014,0.10063258,0.10352976,0.058300972
271,196460263,11.03349018,-14.68323326,-168.8095245,0.04894708,0.11932136,0.09144974
272,196476930,10.98184395,-14.67302895,-168.8244476,0.014921062,0.10625525,0.08193016
273,196493597,10.93450451,-14.66631699,-168.8416595,0.03960586,0.116143644,0.09476471
274,196510264,10.89070988,-14.66973209,-168.8547974,0.13282184,0.16193749,0.1111536
275,196526931,10.86371517,-14.67634869,-168.8621216,0.14761059,0.22825812,0.043442726
276,196543598,10.84174824,-14.67627716,-168.8689728,0.10177783,0.18478878,0.09218216
277,196560265,10.80987644,-14.68012428,-168.8788452,-0.03531539,0.09900329,0.14987373
278,196576932,10.77369976,-14.68771076,-168.8857574,-0.085999414,0.1013674,0.072029114
279,196593599,10.74978542,-14.69114494,-168.8812714,-0.054359112,0.16531022,-0.00483036
280,196610266,10.74452019,-14.68925285,-168.8671265,0.01725833,0.23139606,-0.004024506
281,196626933,10.74396706,-14.68910217,-168.8551025,0.03529142,0.16696219,0.050849915
282,196643600,10.73936462,-14.69190979,-168.8486481,0.013698215,0.061169572,0.08398533
283,196660267,10.7341013,-14.69306374,-168.8460541,-0.015585453,0.064668976,0.049930573
284,196676934,10.73511219,-14.69738197,-168.843277,0.08050773,0.12694335,0.052838326
285,196693601,10.75027943,-14.70405197,-168.8343353,0.08069569,0.10447946,0.12943554
286,196710268,10.75965595,-14.71358204,-168.8317413,-2.64E-05,-0.07961369,0.112457275
287,196726935,10.75285625,-14.72412968,-168.8411102,-0.06907572,-0.19641644,0.061437607
288,196743602,10.73575592,-14.73492241,-168.8622894,-0.044848923,-0.21235606,-0.017315865
289,196760269,10.71040344,-14.73670673,-168.8911438,-0.033450305,-0.10952832,-0.03745556
290,196776936,10.68923283,-14.72655869,-168.921402,-0.01718117,0.023955643,-0.046753883
291,196793603,10.68714619,-14.69891357,-168.9483032,0.07423284,0.14993063,0.03522396
292,196810270,10.69379425,-14.67241573,-168.978302,0.12193886,0.138322,0.17940998
293,196826937,10.70528984,-14.65942383,-169.020401,0.09800248,0.124772444,0.20290661
294,196843604,10.71598721,-14.65986729,-169.0803986,0.09975377,0.20429367,0.096279144
295,196860271,10.75105381,-14.65526772,-169.1503754,0.14446054,0.31816936,0.019159317
296,196876938,10.81370258,-14.64681625,-169.2221527,0.14172852,0.40486404,0.04776287
297,196893605,10.88207054,-14.63961887,-169.2773285,0.14288354,0.42708787,0.10204029
298,196910272,10.94923973,-14.64236832,-169.3015747,0.14069137,0.46533626,0.070884705
299,196926939,11.03020763,-14.63621235,-169.2979126,0.10165784,0.32931235,0.08540058
300,196943606,11.11737061,-14.62705326,-169.2756958,-0.015092013,0.17226726,0.08434677
301,196960273,11.20823765,-14.62377167,-169.2425537,-0.097815804,0.1156837,0.07011318
302,196976940,11.31046009,-14.6187582,-169.2023468,-0.11441119,0.10323322,0.057816505
303,196993607,11.43016911,-14.61640549,-169.1462097,-0.03188563,0.09656359,0.086304665
304,197010274,11.57640266,-14.61513805,-169.0715027,-0.051754884,0.06973495,0.1573515
305,197026941,11.73997879,-14.61557579,-168.9820862,-0.17032945,-0.03203227,0.174963
306,197043608,11.88149357,-14.62330341,-168.8750763,-0.21137045,-0.20899272,0.17572594
307,197060275,12.00350475,-14.63688183,-168.7510223,-0.16565375,-0.07986782,0.15637016
308,197076942,12.13210678,-14.64608574,-168.6340179,-0.09091392,0.1459397,0.11758232
