PacketCounter_femur,SampleTimeFine_femur,Euler_X_femur,Euler_Y_femur,Euler_Z_femur,FreeAcc_X_femur,FreeAcc_Y_femur,FreeAcc_Z_femur,PacketCounter_tibia,SampleTimeFine_tibia,Euler_X_tibia,Euler_Y_tibia,Euler_Z_tibia,FreeAcc_X_tibia,FreeAcc_Y_tibia,FreeAcc_Z_tibia
1011.0,1224857143.0,16.1986618,-28.41744041,156.9198151,0.056737422999999995,-0.53110754,0.7242211999999999,1012,1224857143,167.1289063,-56.93310165,27.83279037,-1.5407169,-0.43551674,0.47836876
1012.0,1224873810.0,16.09895325,-27.37667656,156.8370514,-0.30350879999999997,0.53927404,-0.37077236,1013,1224873810,167.2612915,-56.43149185,27.72311401,-1.1514615,0.069467075,-0.4413147
1013.0,1224890477.0,15.85196781,-26.38039589,156.82914730000002,0.18384092,1.0814700000000002,0.07545757,1014,1224890477,167.2954254,-55.88304901,27.74137688,-0.516311,1.0375044,-0.035668372999999996
1014.0,1224907144.0,15.409805300000002,-25.388626100000003,156.8540039,0.12791829,1.1828898,0.58944607,1015,1224907144,167.1625519,-55.44786072,27.92840195,-0.6613102,0.41730818,0.7468585999999999
1015.0,1224923811.0,14.97314072,-24.46312332,156.9552307,-0.0860047,1.0317816999999998,1.2784147,1016,1224923811,167.0418396,-55.09067535,28.2120266,-1.1719735,0.24111988,0.24693394
1016.0,1224940478.0,14.60261631,-23.67548752,157.1391296,-0.69549763,1.0474122,0.9447088,1017,1224940478,167.0372162,-54.75735855,28.46170807,-1.1155561,0.054518778,0.14395046
1017.0,1224957145.0,14.15336514,-22.97387886,157.3659668,-1.0732015,0.87590814,0.42686558,1018,1224957145,166.9763489,-54.402511600000004,28.68650436,-0.29876420000000004,-0.08919022,0.41237640000000003
1018.0,1224973812.0,13.67281723,-22.30143547,157.64468380000002,-0.62555516,0.4699152,0.6995878000000001,1019,1224973812,166.6022644,-54.08052444,29.0488224,-0.3616994,-0.5985068,0.7734041
1019.0,1224990479.0,13.25261116,-21.620224,157.962265,-0.11886379999999999,0.34983963,0.6330260999999999,1020,1224990479,166.139267,-53.79011917,29.45903969,-0.0969296,0.04064635,0.11205101
1020.0,1225007146.0,12.97457409,-20.97000504,158.24043269999999,0.29205656,0.36541727,0.44167995,1021,1225007146,165.9003601,-53.56648254,29.74791336,0.19945416,-0.20580138,0.05226803
1021.0,1225023813.0,12.94466305,-20.41235924,158.4259186,0.76567346,0.45949670000000004,0.77268887,1022,1225023813,165.7446899,-53.37356949,29.96733665,-0.48029593,-0.7335100999999999,0.123129845
1022.0,1225040480.0,13.180817600000001,-19.96020317,158.53550719999998,0.86080176,0.39893287,0.7615566,1023,1225040480,165.59793090000002,-53.16388321,30.19734192,-0.60854477,-0.39429244,-0.034124374
1023.0,1225057147.0,13.56193829,-19.56443787,158.5923004,0.43224767,0.16176692,0.23939991,1024,1225057147,165.5176086,-52.9569664,30.42138672,0.10954111,0.035452683,0.009898186
1024.0,1225073814.0,13.90729332,-19.22693443,158.5916595,0.10874238,-0.27327470000000004,0.54661274,1025,1225073814,165.43249509999998,-52.76873016,30.62482071,0.03021933,-0.45939773,0.090991974
1025.0,1225090481.0,14.10928917,-18.93926811,158.5561676,-0.07280967,-0.66490704,0.8927765,1026,1225090481,165.36192319999998,-52.59924698,30.79010773,0.040396012,-0.45840955,-0.12722588
1026.0,1225107148.0,14.20940399,-18.7120266,158.5371094,-0.089111194,-0.79887265,1.0544853,1027,1225107148,165.3263092,-52.47458267,30.90710831,0.08933871,-0.35524994,0.36667538
1027.0,1225123815.0,14.29870796,-18.56745529,158.58755490000001,0.2512132,-0.5716726,1.451747,1028,1225123815,165.2820587,-52.39011765,30.99136925,-0.09796426400000001,-0.62027705,0.5491581
1028.0,1225140482.0,14.33566189,-18.55058479,158.668869,0.20133127,-0.38071334,0.94637966,1029,1225140482,165.1200562,-52.30050278,31.08016205,-0.21816158,-0.56686115,0.13224602
1029.0,1225157149.0,14.30194759,-18.62890625,158.71057130000003,0.2546429,-0.14232132,1.0290537,1030,1225157149,164.9515381,-52.20181656,31.13576698,-0.26678044,-0.37332812,0.002677918
1030.0,1225173816.0,14.22007561,-18.7790451,158.6918335,0.44078156,0.003533125,1.0132465,1031,1225173816,164.7605591,-52.13286972,31.17408752,-0.11455034,0.2833285,0.22221660000000001
1031.0,1225190483.0,14.15752983,-19.04785347,158.6261139,0.6760491,0.14837047,1.239788,1032,1225190483,164.70614619999998,-52.13017273,31.22724915,-0.3953893,0.28795704,0.34178543
1032.0,1225207150.0,14.13011837,-19.45434952,158.5623169,0.52005875,0.22244757,1.151022,1033,1225207150,164.7713318,-52.14018631,31.26893425,-0.5835625,-0.14398466,0.066137314
1033.0,1225223817.0,14.13258076,-19.97081566,158.5526428,0.25634852,0.34315774,1.3810281999999998,1034,1225223817,164.7960205,-52.14522934,31.29892921,-0.4482851,-0.029577645,0.25262642
1034.0,1225240484.0,14.19248486,-20.59342003,158.5952911,-0.03459422,0.15574056,1.3144789,1035,1225240484,164.75953669999998,-52.18450165,31.34634399,-0.22443943,-0.30373824,0.6759166999999999
1035.0,1225257151.0,14.25902367,-21.33588982,158.6609497,-0.06739103,-0.36681440000000004,1.5464725000000001,1036,1225257151,164.6898499,-52.26156235,31.40132713,-0.35001284,-0.6168248000000001,0.4129696
1036.0,1225273818.0,14.25953865,-22.21827698,158.6893158,-0.08285375,-0.6540694,1.3785563,1037,1225273818,164.6409607,-52.38406372,31.38876343,-0.23837294,-1.0562168,0.20804214
1037.0,1225290485.0,14.12196255,-23.21617126,158.66281130000002,-0.039232697000000004,-0.24521475,1.1683369,1038,1225290485,164.4354858,-52.57298279,31.33304214,-0.69349813,-0.7193975,0.45910263
1038.0,1225307152.0,13.80351067,-24.25633049,158.57011409999998,0.19219117,0.44375014,0.92962265,1039,1225307152,164.1426392,-52.81771851,31.32910538,-0.7343878,0.65874237,0.23323631
1039.0,1225323819.0,13.45701122,-25.33801079,158.4278412,0.24120139,0.6103444,0.3537073,1040,1225323819,164.081192,-53.07775879,31.37546158,-0.5129590999999999,0.9199111999999999,-0.09094524400000001
1040.0,1225340486.0,13.14670277,-26.49359322,158.2901611,0.5601881999999999,0.32769853,0.40691853,1041,1225340486,164.1753387,-53.34050751,31.4753418,-0.34433759999999997,0.05401552,0.07732487
1041.0,1225357153.0,12.8539362,-27.73879623,158.2106781,0.6572434,0.19840667,0.42737293,1042,1225357153,164.17678830000003,-53.612854000000006,31.64656448,-0.22867708,-0.5935099,0.30392456
1042.0,1225373820.0,12.66928959,-29.05192947,158.20323180000003,0.6381858,0.26781459999999996,0.44484138,1043,1225373820,164.00392150000002,-53.903732299999994,31.84353828,-0.08064828,-0.8256591000000001,0.5705004
1043.0,1225390487.0,12.75180435,-30.43681145,158.23370359999998,0.6187845000000001,0.5353284,0.33541393,1044,1225390487,163.7698517,-54.24410629,31.98796463,0.06838885,-0.7267604,0.5630616999999999
1044.0,1225407154.0,13.15346146,-31.909988399999996,158.2372894,0.70314044,0.87161595,0.32322788,1045,1225407154,163.55918880000002,-54.64796829,32.07084274,-0.20116073,-0.5931424,0.36445522
1045.0,1225423821.0,13.90573311,-33.47373199,158.1271362,0.70748156,1.0813167,0.3578329,1046,1225423821,163.4101257,-55.12017059,32.12747192,-0.5593434,-0.59035563,0.18550968
1046.0,1225440488.0,15.0675478,-35.11621094,157.87536619999997,0.45634085,0.8980882,0.42789555,1047,1225440488,163.3652496,-55.61569214,32.17378235,-0.59043247,-0.24743599,0.18632698
1047.0,1225457155.0,16.49819565,-36.81307983,157.521637,-0.09181900000000001,0.42417732,0.11244106,1048,1225457155,163.42628480000002,-56.16769409,32.20989609,-0.4752237,-0.13762316,0.53509617
1048.0,1225473822.0,17.95304298,-38.57263184,157.1519775,-0.34556073,-0.23249382,0.032409667999999996,1049,1225473822,163.58300780000002,-56.77443314,32.27189255,-0.6081981,-0.169465,0.50115013
1049.0,1225490489.0,19.26059723,-40.39359665,156.8688354,-0.5576164,-0.9152346,0.0634222,1050,1225490489,163.84376530000003,-57.4248848,32.33422852,-0.5836932,-0.59653294,0.36658670000000004
1050.0,1225507156.0,20.31355286,-42.32488632,156.7429199,-0.92210305,-1.5317986000000001,0.09994507,1051,1225507156,164.133667,-58.13456726,32.358673100000004,-0.5814151,-0.708778,0.44341278
1051.0,1225523823.0,20.96560478,-44.35773468,156.7594452,-1.4983093,-1.6955143,0.119184494,1052,1225523823,164.4054413,-58.88602066,32.31676102,-0.4609422,-0.82424897,0.22201252
1052.0,1225540490.0,21.11211967,-46.45834351,156.8744049,-1.7904930000000001,-1.6637895,0.33209896,1053,1225540490,164.60865780000003,-59.69017029,32.23632813,-0.6217693,-0.70968676,0.13761616
1053.0,1225557157.0,20.71566772,-48.56901932,157.043808,-1.7071416000000001,-1.4570261999999998,0.3445816,1054,1225557157,164.8041687,-60.56175995,32.12106705,-0.6707489999999999,-0.36514673,0.21453476
1054.0,1225573824.0,19.87528801,-50.64260864,157.1982727,-1.4129226000000001,-1.2313876,-0.029726027999999998,1055,1225573824,165.090744,-61.52018356,31.9869175,-0.7133636,-0.36531875,0.3001871
1055.0,1225590491.0,18.72070313,-52.67269516,157.2739258,-1.2068069,-0.9686259,-0.6970748999999999,1056,1225590491,165.4751282,-62.539554599999995,31.811227799999998,-0.74086666,-0.39808863,0.06476879
1056.0,1225607158.0,17.45620537,-54.67487335,157.26852419999997,-1.2008591999999998,-0.7520387,-1.2172479999999999,1057,1225607158,165.9735718,-63.60341263,31.55303192,-0.61099637,-0.84824234,0.052495003
1057.0,1225623825.0,16.13005447,-56.666008,157.2468109,-1.0145414000000001,-0.59801805,-1.3417653999999999,1058,1225623825,166.51954650000002,-64.70285034,31.18606377,-0.46393132,-0.977775,-0.009616852
1058.0,1225640492.0,14.71286297,-58.65759659,157.2829437,-1.2374844999999999,-0.46043092,-1.4813756999999999,1059,1225640492,167.1165619,-65.78469086,30.71183395,0.111989565,-0.28174216,-0.43980598
1059.0,1225657159.0,13.20767879,-60.64538193,157.3954315,-1.0226709,-0.18838018,-1.5549326,1060,1225657159,167.9203644,-66.84617615,30.07741165,0.34757474,-0.33276212,-0.5472088
1060.0,1225673826.0,11.72336102,-62.67710114,157.43508909999997,-0.26213184,0.12748782,-1.3861256000000002,1061,1225673826,168.9785919,-67.9319458,29.20812988,0.18462262,-0.7059951999999999,-0.4535303
1061.0,1225690493.0,10.52234936,-64.69612122,157.3487244,0.08430055,0.051067512,-0.891634,1062,1225690493,170.1413727,-69.03398895,28.19208336,0.10369380000000002,-0.35277670000000005,-0.68649864
1062.0,1225707160.0,9.708709717,-66.66172028,157.06274409999997,-0.005445942,-0.020077555,-0.6142664000000001,1063,1225707160,171.40802,-70.10459137,26.99991798,0.15277964,0.16355197,-0.4981928
1063.0,1225723827.0,9.21542263,-68.59520721,156.5523834,-0.03574034,0.21308647,-0.7622118,1064,1225723827,172.8125916,-71.16547394,25.66106987,0.11497561,0.15236945,-0.19518757
1064.0,1225740494.0,8.845092773,-70.52521515,155.97515869999998,0.029674682999999997,0.47855240000000004,-1.2804489,1065,1225740494,174.1609344,-72.19002533,24.29271698,-0.09558480000000001,0.13872471,-0.58833027
1065.0,1225757161.0,8.401813507,-72.42470551,155.5093079,0.52515775,0.6432696,-1.620863,1066,1225757161,175.2957153,-73.21099854,22.92481232,-0.30520868,-0.07551464,-0.744627
1066.0,1225773828.0,7.769737244,-74.35778046,155.3231812,0.80162275,0.7722939,-1.4881906999999999,1067,1225773828,176.3060455,-74.20950317,21.54056549,-0.28647092,0.34628844,-0.5608225
1067.0,1225790495.0,6.8290600779999995,-76.31348419,155.63677980000003,0.65032023,0.7788139000000001,-1.1014566000000001,1068,1225790495,177.23405459999998,-75.15281677,20.2159977,0.28105646,1.1142808000000002,-0.7849206999999999
1068.0,1225807162.0,5.400577068,-78.18418884,156.6357269,0.9016495999999999,1.1878526000000003,-0.77671146,1069,1225807162,178.1253357,-75.99108887,19.0701828,0.8197278,1.8275543,-0.6639041999999999
1069.0,1225823829.0,3.441803455,-79.94934082,158.3476105,1.1786948,1.7367791000000001,-0.58863735,1070,1225823829,178.9195099,-76.74147797,18.13154221,0.83094585,0.96562344,-0.49995327
1070.0,1225840496.0,0.961634278,-81.63747406,160.8841095,1.3121758,1.7844,-0.27612020000000004,1071,1225840496,179.5494385,-77.44568634,17.35354042,0.90145373,0.55829155,-0.61587524
1071.0,1225857163.0,-2.243451834,-83.22995758,164.4658813,1.5244517,1.6302780000000001,0.032276154,1072,1225857163,-179.9012146,-78.08971405,16.71314621,0.5948333,0.6101081,-0.5605364
1072.0,1225873830.0,-6.85160923,-84.67366028,169.6663666,0.98889655,1.5521036,0.48469353,1073,1225873830,-179.342926,-78.68180847,16.16142464,0.42525318,0.66066164,-0.25927544
1073.0,1225890497.0,-13.63842583,-85.87526703,177.21521,0.514745,1.3787206,1.0068540000000001,1074,1225890497,-178.83291630000002,-79.18467712,15.77754593,0.42555240000000005,0.6426288,0.11018467
1074.0,1225907164.0,-24.51368332,-86.83331299,-171.0205688,0.10661815,1.0441823000000001,1.0968552,1075,1225907164,-178.33708190000002,-79.64511871,15.53685474,0.58090293,0.51926214,0.17025279999999998
1075.0,1225923831.0,-43.16577911,-87.51052856,-151.43235780000003,-0.13883929999999997,0.610665,0.7455683000000001,1076,1225923831,-177.8231049,-80.06879425,15.3113842,0.5534984000000001,0.24375217,-0.057994843
1076.0,1225940498.0,-69.94461059999999,-87.72763824,-123.6681595,-0.18521759,0.40592337,0.44014263,1077,1225940498,-177.3261108,-80.45140839,15.09498978,0.6469381999999999,-0.08273014,-0.22692108
1077.0,1225957165.0,-93.26379395,-87.43639374,-99.26573944,-0.3239183,0.29689276,0.18579388,1078,1225957165,-176.6328125,-80.7855072,14.65095615,0.7778298,-0.4188058,-0.119719505
1078.0,1225973832.0,-107.24691010000001,-86.93273926,-84.0994873,-0.73290515,0.06517378,0.06060314,1079,1225973832,-175.6838989,-81.08919525,13.81811142,0.6511874,-0.56390756,0.08649635
1079.0,1225990499.0,-116.28587340000001,-86.37690735,-73.87095642,-1.1438513000000001,-0.29826149999999996,0.23738289,1080,1225990499,-174.4715271,-81.36293793,12.61838627,0.60370797,-0.27490273,0.07353592
1080.0,1226007166.0,-123.77178190000001,-85.76862335,-65.36392212,-1.1288426,-0.9723103999999999,0.42856216,1081,1226007166,-173.19650269999997,-81.60172272,11.37301826,0.678287,0.22593997,-0.19197941
1081.0,1226023833.0,-130.0397644,-85.13051605,-58.34446716,-0.75264263,-1.5285988000000001,0.6212691999999999,1082,1226023833,-171.98597719999998,-81.78971863,10.28100491,0.7311036,0.49311212,-0.38098717
1082.0,1226040500.0,-134.52102659999997,-84.5995636,-53.36696625,-0.17974484,-1.6295819,0.8620205,1083,1226040500,-170.9248657,-81.92644501,9.406592369,0.7325415,0.62905437,-0.35482693
1083.0,1226057167.0,-137.01664730000002,-84.27094269,-50.5842514,0.38963535,-1.3962718,1.0658665,1084,1226057167,-170.0895386,-81.99964905,8.76997757,0.81043375,0.6320471,-0.3399744
1084.0,1226073834.0,-137.76260380000002,-84.13826752,-49.74820328,0.72095746,-1.0440207000000001,0.9742594000000001,1085,1226073834,-169.52816769999998,-82.03068542,8.330211639,0.73413074,0.25149414,-0.18414593
1085.0,1226090501.0,-137.30206299999998,-84.12904358,-50.32630539,0.7417585999999999,-0.6449011,0.59556484,1086,1226090501,-169.23258969999998,-82.02636719,7.9982490539999995,0.6173133000000001,0.102076635,-0.12048721
1086.0,1226107168.0,-136.347229,-84.184021,-51.56913757,0.47431988,-0.2388077,0.38530729999999996,1087,1226107168,-169.1850128,-81.98258972,7.795351505,0.4225464,0.31620052,-0.16164112
1087.0,1226123835.0,-135.4385376,-84.27231598,-52.86308289,0.13559945,0.09918963,0.26881695,1088,1226123835,-169.35098269999997,-81.91369629,7.794628143,0.29535985,0.36997205,-0.096343994
1088.0,1226140502.0,-134.93331909999998,-84.35007477,-53.77488327,-0.003873879,0.18256412,-0.1365118,1089,1226140502,-169.6389771,-81.82910919,7.9316921229999995,0.18581867,0.28016242,-0.03829956
1089.0,1226157169.0,-135.0028229,-84.35385132,-54.07562637,-0.06257963,0.25824339999999996,-0.055067062,1090,1226157169,-169.94607539999998,-81.74971771,8.04573822,0.12243139999999998,0.11408207599999999,0.060098648
1090.0,1226173836.0,-135.2476044,-84.35478973,-54.12620544,-0.32735935,0.712408,0.6078366999999999,1091,1226173836,-170.2072754,-81.68294525,8.00892067,0.09967599,-0.16401191,0.086304665
1091.0,1226190503.0,-135.22325130000002,-84.43965912,-54.28616333,-0.5087842,1.179316,0.5149555,1092,1226190503,-170.42515559999998,-81.62534332,7.874573708,-0.17821307,-0.24659027,0.07017517
1092.0,1226207170.0,-135.6237335,-84.4760437,-53.89188004,-0.24705535,1.2013631999999999,-0.15263176,1093,1226207170,-170.45057680000002,-81.58783722,7.569114207999999,-0.3987792,-0.17224936,0.10419941
1093.0,1226223837.0,-136.70050049999998,-84.38371277,-52.80767822,0.21793343,0.8081857,-0.24909401,1094,1226223837,-170.37467959999998,-81.56350708,7.247848511,-0.32496026,0.026756288,0.014555931000000001
1094.0,1226240504.0,-137.6570587,-84.24855042,-51.83656693,0.32319427,0.35554564,0.12426472,1095,1226240504,-170.33338930000002,-81.53626251,7.108456135,-0.22289525,0.18636789999999998,-0.009355545
1095.0,1226257171.0,-137.9058075,-84.12804413,-51.49013138,-0.03210725,0.023633087,0.26887035,1096,1226257171,-170.23251340000002,-81.51504517,7.066836357000001,-0.027790051,0.21344163,0.07788658
1096.0,1226273838.0,-137.5226135,-84.01244354,-51.7218895,-0.53030556,-0.15987892,0.3799858,1097,1226273838,-170.10131840000003,-81.5114975,7.085112095,0.14234099,0.18908872,0.015254974
1097.0,1226290505.0,-136.6173096,-83.96678162,-52.45812225,-0.8538688,-0.1898609,0.69022083,1098,1226290505,-170.0276642,-81.50104523,7.214758872999999,0.21244580000000002,0.14085245,-0.17855835
1098.0,1226307172.0,-135.4440765,-84.04346466,-53.46808243,-0.6665839,-0.24174502,0.55596733,1099,1226307172,-170.0457001,-81.47509766,7.448246479,0.23306651,-0.0800563,-0.15625858
1099.0,1226323839.0,-134.44104,-84.17193604,-54.34656143,-0.2611148,-0.43174008,0.26750088,1100,1226323839,-170.0359497,-81.44120026,7.58216238,0.19253214,-0.30013293,0.020329475
1100.0,1226340506.0,-133.7430725,-84.28662872,-54.97777939,0.09472034,-0.48323820000000006,0.2776804,1101,1226340506,-170.0092773,-81.41205597,7.5968027110000005,0.15215334,-0.29414440000000003,0.11962795
1101.0,1226357173.0,-133.0588226,-84.4109726,-55.65155029,0.13900757,-0.33429182,0.34369564,1102,1226357173,-169.9904785,-81.3850708,7.575353622000001,0.14939412,-0.10644944,0.039800643999999996
1102.0,1226373840.0,-131.8510742,-84.60403442,-56.82620621,-0.24022035,-0.012546773999999998,0.41008377,1103,1226373840,-169.966629,-81.35818481,7.581883907000001,0.041163772,-0.018584543999999998,-0.10540104
1103.0,1226390507.0,-129.9520569,-84.87058258,-58.61953735,-0.7885787,0.35228863,0.48886204,1104,1226390507,-169.84703059999998,-81.35223389,7.520682812,-0.25542647,-0.34566858,-0.014182091
1104.0,1226407174.0,-127.5112305,-85.18766022,-60.95949936,-1.1641574,0.55066353,0.4901247,1105,1226407174,-169.53727719999998,-81.39141083,7.2957143779999996,-0.58375895,-0.5665291,0.20214748
1105.0,1226423841.0,-124.8383713,-85.53186798,-63.62070465,-1.2838181999999998,0.6515659,0.27569390000000005,1106,1226423841,-169.043045,-81.46974945,6.926186562000001,-0.6824924,-0.3980841,0.20696068
1106.0,1226440508.0,-122.4979172,-85.8462677,-66.01799774,-1.211174,0.6946427,-0.14224720000000002,1107,1226440508,-168.40254209999998,-81.57958221,6.488398075,-0.7200415,-0.019735467,0.0772686
1107.0,1226457175.0,-120.77878570000001,-86.08558655,-67.75428772,-0.9710403000000001,0.7763199000000001,-0.52954483,1108,1226457175,-167.7007294,-81.71639252,6.022871017000001,-0.5283968000000001,-0.012367363000000001,-0.21541977
1108.0,1226473842.0,-119.7632446,-86.22867584,-68.67251587,-0.73812425,0.78320503,-0.7162943,1109,1226473842,-166.9285736,-81.86989594,5.348685741000001,-0.13712363,-0.3577829,-0.34287262
1109.0,1226490509.0,-119.356369,-86.27311707,-68.91163635,-0.55691403,0.55993897,-0.48734856,1110,1226490509,-166.09307859999998,-82.00569153,4.245766163,0.2594405,-0.43701595,-0.22264099
1110.0,1226507176.0,-118.3570328,-86.27112579,-69.77349854,-0.3322083,0.095766194,0.17593956,1111,1226507176,-165.2506104,-82.13533783,2.9028453830000003,0.5009302,-0.41190200000000005,-0.20914364
1111.0,1226523843.0,-115.21078490000002,-86.33901215,-72.94824982,-0.031699095,-0.4692884,0.8800106,1112,1226523843,-164.63252260000002,-82.21076965,1.7097462419999998,0.5002755999999999,0.20339115,-0.22015476
1112.0,1226540510.0,-108.4726715,-86.55281067,-79.94028473,0.23245259,-0.8278923,1.2890396000000002,1113,1226540510,-164.34648130000002,-82.23656464,0.935762167,0.6443287,0.7565311,-0.16775417
1113.0,1226557177.0,-96.52283478,-86.86431122,-92.28849792,0.53685904,-1.0602288,1.2316608,1114,1226557177,-164.4990997,-82.22660828,0.7809192540000001,0.8358793,0.89389557,-0.22814274
1114.0,1226573844.0,-78.19309998,-87.10517883,-111.05572509999999,0.58676255,-1.0767194,1.022254,1115,1226573844,-165.0707397,-82.15845490000001,1.2004684209999998,0.9302764000000001,0.6516582,-0.20755863
1115.0,1226590511.0,-55.99662781,-87.04388428,-133.7132568,0.31472188,-0.8166548,0.80882263,1116,1226590511,-165.8349304,-82.03186035,1.8775827880000002,0.73388976,0.28840190000000004,-0.04258156
1116.0,1226607178.0,-36.62101364,-86.58299255,-153.62760930000002,0.004123255,-0.40179533,0.48755932,1117,1226607178,-166.6859131,-81.86093903,2.563059568,0.47596356,-0.07792533,-0.007023811
1117.0,1226623845.0,-23.32559013,-85.83642578,-167.52075200000002,-0.22613613,-0.019531457,0.05783081,1118,1226623845,-167.58695980000002,-81.66718292,3.274626255,0.4482777,-0.035151605,-0.14782333
1118.0,1226640512.0,-14.91305923,-84.95523071,-176.5318909,-0.31837714,0.18779062,-0.42951488,1119,1226640512,-168.4712524,-81.44732666,4.020439148,0.68544286,0.006025909,-0.100839615
1119.0,1226657179.0,-9.49512291,-84.03234863,177.4802094,-0.23290071,0.12060952,-0.39380836,1120,1226657179,-169.153656,-81.21115112,4.58454895,0.54574347,-0.27268259999999994,0.24420547
1120.0,1226673846.0,-5.554064751,-83.10450745,172.9966125,-0.42579108,-0.009426603,0.25465775,1121,1226673846,-169.76156619999998,-81.00623322,5.003209591,-0.28317365,-0.26628628,0.32075024
1121.0,1226690513.0,-2.183158636,-82.10064697,169.08943180000003,-0.5822826999999999,0.103140555,0.39992142,1122,1226690513,-170.3792725,-80.83374786,5.515625954,-0.60056293,0.6003191,-0.28573895
1122.0,1226707180.0,0.728792787,-81.04064178,165.6588898,-0.21556762,0.30313265,-0.15130615,1123,1226707180,-171.00375369999998,-80.64232635,6.266796589,-0.27455705,0.5836501999999999,-0.5759382
1123.0,1226723847.0,3.0222492219999997,-79.98782349,162.8549194,0.15756004,0.6064833000000001,-0.27455425,1124,1226723847,-171.6776733,-80.43016052,7.080276012000001,0.07875842,-0.20439439,-0.15657425
1124.0,1226740514.0,4.554763317,-78.87335968,160.84996030000002,0.5197742,0.8293457000000001,0.008187294,1125,1226740514,-172.5028687,-80.16490936,7.9220891,0.9319721,-0.12705895,0.2729473
1125.0,1226757181.0,5.432697296000001,-77.60960388,159.63842769999997,1.31055,0.7914197,0.5817566,1126,1226757181,-173.6934967,-79.83616638,9.010668755,1.2489476000000002,0.37507272,0.39603043
1126.0,1226773848.0,5.985928535,-76.10277557,158.942215,1.7273581000000002,1.3060303,1.4863491000000002,1127,1226773848,-175.3339844,-79.49900818,10.40229511,0.19799002,0.7172738000000001,0.16193676
1127.0,1226790515.0,6.273928642,-74.34922028,158.58058169999998,1.7705724999999999,2.534179,1.4689455,1128,1226790515,-177.0870209,-79.16702271,11.92229748,-0.22557625,0.92869925,-0.6383114000000001
1128.0,1226807182.0,6.482057571,-72.53986359,158.58908080000003,1.9402409,2.3546419999999997,0.19959259,1129,1226807182,-178.76336669999998,-78.78392029,13.53554535,0.12400937,0.7858261999999999,-0.8483858
1129.0,1226823849.0,6.9878921510000005,-70.94352722,158.8654175,1.8168108,1.0003091999999998,-1.0587368000000001,1130,1226823849,179.48477169999998,-78.25263214,15.31692123,1.0492823999999998,0.86872476,-0.3525257
1130.0,1226840516.0,8.001392365,-69.46815491,159.08480830000002,1.3466072,0.7378311,-1.0931673000000002,1131,1226840516,177.582077,-77.55292511,17.16401672,1.4966527,0.52404463,0.19462395
1131.0,1226857183.0,9.34277153,-67.86827087,159.1079102,0.66203296,1.0678641000000002,-0.7262268,1132,1226857183,175.6791229,-76.77723694,18.80965042,1.3435389,0.5361424,-0.06693649
1132.0,1226873850.0,10.92263889,-66.02115631,158.9537506,-0.026968107,0.9832274,-1.0186472,1133,1226873850,173.9136353,-75.95225525,20.31016922,1.2236208,0.9068098,-0.72449684
1133.0,1226890517.0,12.83033752,-64.11112213,158.799469,-0.6657455,0.15554227,-1.4936447,1134,1226890517,172.3582153,-75.05046082,21.82526779,0.8768111999999999,0.9587853999999999,-0.99561024
1134.0,1226907184.0,14.87068939,-62.26317215,158.7369537,-0.0974747,-1.1237923,-1.4660864,1135,1226907184,170.9398499,-74.01783752,23.376401899999998,0.6283904,0.87028724,-0.96013355
1135.0,1226923851.0,16.75340843,-60.39803696,158.7234497,0.6615118000000001,-1.3979436,-1.0971766,1136,1226923851,169.6598511,-72.86927032,24.88142967,0.8606360999999999,0.87915957,-0.78667927
1136.0,1226940518.0,18.32731056,-58.4688797,158.7543793,0.11542291,-1.5547391000000002,-2.0090218,1137,1226940518,168.6150818,-71.73574829,26.15740585,0.33058298,0.25139989999999995,-0.5834904000000001
1137.0,1226957185.0,19.38013268,-56.59871674,158.91922,-0.09935664,-1.7168949,-2.3287816,1138,1226957185,167.72584530000003,-70.73847961,27.312240600000003,-0.54212207,-1.4681865,-0.1513195
1138.0,1226973852.0,20.04230881,-54.93574905,159.2212524,-0.64937407,-2.2588607999999994,-1.2220612,1139,1226973852,166.8330994,-69.81723022,28.29118729,-1.3346341999999998,-2.092876,-0.008019446999999999
1139.0,1226990519.0,20.41054726,-53.31035614,159.61450200000002,-1.1240703,-2.5628304,-0.048397064000000004,1140,1226990519,166.0219879,-68.85948181,28.99431038,-0.42671323,-0.43809298,-0.5796460999999999
1140.0,1227007186.0,20.30020905,-51.70375824,159.8890533,-0.24238315,-2.2202108,0.14505577,1141,1227007186,165.36477659999997,-67.76688385,29.5195446,0.9106485000000001,2.2599103,-1.1103792
1141.0,1227023853.0,19.52698517,-50.02060318,160.0032959,-0.5386465,-0.030856801,-1.1629353,1142,1227023853,164.928421,-66.68911743,30.21474648,0.5029710000000001,2.134098,-0.1772461
1142.0,1227040520.0,18.52827835,-48.28336716,160.061203,0.5999024000000001,1.0669822,-0.8795767,1143,1227040520,164.52156069999998,-65.72796631,31.20042992,-0.95187706,0.41025424,0.43954468
1143.0,1227057187.0,17.97047424,-46.54809952,160.1707916,0.06239081,0.6679343000000001,-0.19264221,1144,1227057187,164.09066769999998,-64.83377075,32.33436203,-1.4662701999999999,-0.7368057,-0.28167439
1144.0,1227073854.0,17.54424286,-44.72256851,160.3347626,-0.17698057,0.662039,-0.32495975,1145,1227073854,164.0016479,-63.83771515,33.14981842,-0.46557079999999995,-0.28470445,-1.3697653
