sep=,
DeviceTag:,femurLeft,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.6.0,,,,,,,,,,,,,,,,,
AppVersion:,1.1,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Euler),,,,,,,,,,,,,,,,,
StartTime:,2021-03-10 17:04:33.797 +0800,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2021,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
129, 2461591109, -101.64273071289062, -84.68809509277344, -106.08212280273438, 0.58004236, 0.022570338, 0.14384174
130, 2461607776, -102.57463836669922, -84.7442855834961, -105.16452026367188, 0.5682255, -0.14326158, 0.12634945
131, 2461624443, -104.06098937988281, -84.78988647460938, -103.71121215820312, 0.5291669, -0.4194989, 0.083257675
132, 2461641110, -106.04625701904297, -84.81568145751953, -101.78522491455078, 0.64888346, -0.629355, 0.13478088
133, 2461657777, -108.67970275878906, -84.81779479980469, -99.2068099975586, 0.83377665, -0.69372344, 0.09977245
134, 2461674444, -111.90563201904297, -84.79655456542969, -95.9936294555664, 0.8833824, -0.3970306, 0.03858471
135, 2461691111, -115.47740936279297, -84.75585174560547, -92.36321258544922, 0.91337276, 0.1374385, 0.026022911
136, 2461707778, -119.1884994506836, -84.69622039794922, -88.46842193603516, 0.6290724, -0.084613904, -0.07903671
137, 2461724445, -123.19786834716797, -84.57086181640625, -84.28338623046875, 0.2045307, -0.8595095, -0.12205696
138, 2461741112, -127.83128356933594, -84.33929443359375, -79.76502990722656, 0.252004, -1.2139945, 0.121673584
139, 2461757779, -132.88673400878906, -84.03688049316406, -75.1835708618164, 0.3581262, -1.0578424, 0.3210125
140, 2461774446, -138.22315979003906, -83.69867706298828, -70.4671859741211, 0.97976077, -0.41208223, 0.14864445
141, 2461791113, -143.399658203125, -83.35860443115234, -65.88982391357422, 1.2438451, 0.631295, -0.27182102
142, 2461807780, -148.1702117919922, -82.9699935913086, -61.40708923339844, 1.4496787, 0.6775976, -0.66528416
143, 2461824447, -152.75689697265625, -82.45600128173828, -56.83848190307617, 1.6602314, -0.12976246, -0.7254667
144, 2461841114, -157.4379119873047, -81.74288177490234, -52.19391632080078, 1.5720224, -0.67500263, -0.18693447
145, 2461857781, -162.12322998046875, -80.85333251953125, -47.693511962890625, 1.9490134, -0.3726135, 0.16378307
146, 2461874448, -166.477783203125, -79.91646575927734, -43.503910064697266, 1.9103174, 0.41221365, -0.23696041
147, 2461891115, -170.3117218017578, -78.92672729492188, -39.63103103637695, 1.6302172, 0.9728239, -1.205327
148, 2461907782, -173.40444946289062, -77.7767562866211, -36.13048553466797, 1.5153602, 0.30922553, -1.6269951
149, 2461924449, -175.65609741210938, -76.49574279785156, -33.287353515625, 0.6393264, -0.29478276, -1.1265278
150, 2461941116, -177.3075714111328, -75.09136962890625, -31.075700759887695, -0.043183766, -0.92972493, -0.39729977
151, 2461957783, -178.5771942138672, -73.68970489501953, -29.42790412902832, -0.6333772, -1.5955696, -0.051140785
152, 2461974450, -179.74734497070312, -72.40328979492188, -28.236181259155273, -1.6328018, -1.1936018, 0.058903694
153, 2461991117, 179.08328247070312, -71.17168426513672, -27.29476547241211, -1.8277919, -0.5011432, -0.04559517
154, 2462007784, 177.98849487304688, -69.91179656982422, -26.517818450927734, -0.87368053, 0.03833348, -0.6791277
155, 2462024451, 177.15480041503906, -68.6468276977539, -25.992944717407227, 0.5665535, 0.03398537, -1.1524973
156, 2462041118, 176.8025360107422, -67.32474517822266, -25.592409133911133, -0.399581, 0.8485923, -0.91007614
157, 2462057785, 176.7449493408203, -65.96089172363281, -25.184127807617188, -0.49260053, 1.0633211, -0.42930126
158, 2462074452, 176.68174743652344, -64.66270446777344, -24.81981086730957, -0.8820743, 2.1039126, 1.1222162
159, 2462091119, 176.51609802246094, -63.44670104980469, -24.246055603027344, -0.28018433, 1.8127744, 1.3549185
160, 2462107786, 176.31202697753906, -62.30913162231445, -23.440813064575195, 0.2036043, 1.3881164, 0.22703362
161, 2462124453, 176.37698364257812, -61.19150161743164, -22.715152740478516, -0.7591207, 0.534027, 0.4070673
162, 2462141120, 176.6651611328125, -60.13834762573242, -22.25318717956543, -1.7305102, -0.54588693, 0.9486265
163, 2462157787, 176.5985565185547, -59.2465705871582, -21.950769424438477, -2.099061, -0.47917446, 1.1961546
164, 2462174454, 176.0149383544922, -58.484275817871094, -21.621538162231445, -1.4609579, 0.10708953, 1.1021576
165, 2462191121, 175.32318115234375, -57.77449417114258, -21.23717498779297, -0.7643907, 0.6880488, 0.7533846
166, 2462207788, 174.92340087890625, -57.09585189819336, -20.896799087524414, 0.07375081, 0.8022641, 0.049529076
167, 2462224455, 174.97695922851562, -56.449153900146484, -20.69306755065918, 0.12942554, 0.30717978, 0.17070866
168, 2462241122, 175.32135009765625, -55.872928619384766, -20.602197647094727, -1.0907718, -0.12422682, 0.9285898
169, 2462257789, 175.5366973876953, -55.32796859741211, -20.456356048583984, -1.2063217, -0.48358536, 0.49462605
170, 2462274456, 175.5746612548828, -54.7848014831543, -20.315332412719727, -0.9616332, -0.5492948, 0.5002289
171, 2462291123, 175.5946044921875, -54.32891082763672, -20.28893280029297, -0.5109849, -0.66066396, 0.80298233
172, 2462307790, 175.5040283203125, -53.96324157714844, -20.326980590820312, -0.42527553, 0.0046632625, 0.5478134
173, 2462324457, 175.3627166748047, -53.61616134643555, -20.362876892089844, 0.23217934, 0.8306633, 0.07780838
174, 2462341124, 175.5022430419922, -53.3248291015625, -20.393314361572266, 0.44887003, 1.0375162, 0.267066
175, 2462357791, 175.97021484375, -53.02540588378906, -20.33904266357422, -0.7855826, 0.29802844, 0.2591524
176, 2462374458, 176.38204956054688, -52.66949462890625, -20.22927474975586, -1.2656314, -0.6546803, 0.106292725
177, 2462391125, 176.45590209960938, -52.35466384887695, -20.234272003173828, -1.1807927, -1.1118442, 0.7811308
178, 2462407792, 176.15505981445312, -52.13983917236328, -20.342636108398438, -0.091418475, -1.2141488, 0.71448135
179, 2462424459, 175.6743927001953, -52.016204833984375, -20.450668334960938, -0.097180165, -0.2450682, 0.30472565
180, 2462441126, 175.4447021484375, -51.92170715332031, -20.596853256225586, -0.15861359, 0.316985, 0.058359146
181, 2462457793, 175.59840393066406, -51.82846450805664, -20.779253005981445, -0.33922485, 0.5546245, 0.30953884
182, 2462474460, 175.9053497314453, -51.673152923583984, -20.94970703125, -0.17492731, 0.5343337, 0.22038841
183, 2462491127, 176.1780242919922, -51.48851776123047, -21.075454711914062, 0.25089514, 0.3786106, 0.15392685
184, 2462507794, 176.38462829589844, -51.361698150634766, -21.19007682800293, 0.110409334, 0.31007573, 0.5029373
185, 2462524461, 176.53436279296875, -51.31250762939453, -21.27108383178711, -0.1148889, 0.42752954, 0.52666664
186, 2462541128, 176.7205047607422, -51.290916442871094, -21.311614990234375, -0.26328236, 0.43377188, 0.11491394
187, 2462557795, 176.9041290283203, -51.23101043701172, -21.339670181274414, -0.21144088, 0.21844792, 0.09858608
188, 2462574462, 176.8821563720703, -51.159217834472656, -21.330711364746094, -0.16771442, 0.19052294, 0.34331894
189, 2462591129, 176.63059997558594, -51.1252555847168, -21.259206771850586, -0.023261929, 0.44086942, 0.5033426
190, 2462607796, 176.38555908203125, -51.138153076171875, -21.14729118347168, 0.18076062, 0.43659237, 0.31523895
191, 2462624463, 176.27052307128906, -51.157928466796875, -20.98670196533203, -0.17394248, 0.31950724, -0.048696518
192, 2462641130, 176.24276733398438, -51.14452362060547, -20.81740951538086, -0.57054913, -0.03970618, 0.023093224
193, 2462657797, 176.20242309570312, -51.1514778137207, -20.725341796875, -0.49915013, -0.27071118, 0.6293802
194, 2462674464, 176.106201171875, -51.21110153198242, -20.686717987060547, -0.21608225, -0.3558921, 0.6903286
195, 2462691131, 175.964111328125, -51.29869079589844, -20.637542724609375, -0.22097665, -0.027048532, 0.38059235
196, 2462707798, 175.901123046875, -51.39140319824219, -20.57695198059082, -0.18540859, 0.15837938, 0.16120338
197, 2462724465, 176.05142211914062, -51.51050567626953, -20.563879013061523, -0.27290875, -0.15891749, 0.24301624
198, 2462741132, 176.2956085205078, -51.659400939941406, -20.614131927490234, -0.72133815, -0.39566833, 0.43185043
199, 2462757799, 176.41885375976562, -51.836387634277344, -20.702421188354492, -0.7260447, -0.22191651, 0.55645466
200, 2462774466, 176.41659545898438, -52.05543518066406, -20.776933670043945, -0.49234042, 0.17877504, 0.49157524
201, 2462791133, 176.4456024169922, -52.31629943847656, -20.852304458618164, -0.31793723, 0.36225414, 0.58653927
202, 2462807800, 176.5958709716797, -52.6257209777832, -20.947620391845703, -0.11990315, 0.19672108, 0.5961876
203, 2462824467, 176.72482299804688, -52.98963165283203, -21.012386322021484, -0.5812615, 0.30255178, 0.5508652
204, 2462841134, 176.75233459472656, -53.35875701904297, -21.021774291992188, -0.8067481, 0.23594134, 0.30671215
205, 2462857801, 176.71531677246094, -53.750205993652344, -21.035476684570312, -0.6896155, 0.23963729, 0.55439377
206, 2462874468, 176.6215057373047, -54.2113037109375, -21.061397552490234, -0.5757816, 0.47095555, 0.72805023
207, 2462891135, 176.549072265625, -54.74563980102539, -21.076608657836914, -0.5669724, 0.6100076, 0.74101067
208, 2462907802, 176.55816650390625, -55.33250427246094, -21.08753776550293, -0.36969566, 0.4600276, 0.55119896
209, 2462924469, 176.58853149414062, -55.948551177978516, -21.080183029174805, -0.4864531, 0.4333226, 0.48568916
210, 2462941136, 176.57321166992188, -56.582420349121094, -21.017179489135742, -0.74221843, 0.4685175, 0.37387562
211, 2462957803, 176.5320281982422, -57.2393913269043, -20.925954818725586, -0.51556116, 0.37359706, 0.35507488
212, 2462974470, 176.5073699951172, -57.962249755859375, -20.83547592163086, -0.5244485, 0.31398043, 0.5339565
213, 2462991137, 176.51251220703125, -58.753822326660156, -20.75213050842285, -0.6109293, 0.2340498, 0.5961647
214, 2463007804, 176.5767059326172, -59.578155517578125, -20.70956039428711, -0.5471914, -0.028080491, 0.47620583
215, 2463024471, 176.63755798339844, -60.43144607543945, -20.72832489013672, -0.59047, -0.28310844, 0.37843132
216, 2463041138, 176.69639587402344, -61.303550720214844, -20.77025604248047, -0.9246508, -0.24456608, 0.057106018
