PacketCounter_femur,SampleTimeFine_femur,Euler_X_femur,Euler_Y_femur,Euler_Z_femur,FreeAcc_X_femur,FreeAcc_Y_femur,FreeAcc_Z_femur
490,1216173636,-109.3887024,-83.16622925,-76.32128906,0.070794046,-0.23559245,0.16662598
491,1216190303,-109.32267,-83.18341064,-76.34748077,-0.014993096,-0.22158149,0.12844181
492,1216206970,-109.2428207,-83.19461823,-76.43728638,-0.07357625,-0.22011654,0.13081932
493,1216223637,-109.1526413,-83.19424438,-76.58063507,-0.08107902,-0.19892986,0.12663174
494,1216240304,-109.1047363,-83.18528748,-76.70624542,-0.09728761,-0.18930997,0.13348007
495,1216256971,-109.135582,-83.17720795,-76.75333405,-0.052605517,-0.11988654,0.18177128
496,1216273638,-109.2253571,-83.17896271,-76.7203064,-0.012031199,-0.030419623,0.225811
497,1216290305,-109.3258667,-83.1933136,-76.65504456,0.01434943,0.06589663,0.21803093
498,1216306972,-109.4057159,-83.21349335,-76.59591675,0.045682557,0.1165444,0.17195606
499,1216323639,-109.4549103,-83.2255249,-76.5594101,0.04422067,0.1580836,0.1401043
500,1216340306,-109.4827194,-83.22497559,-76.5382843,0.029373113,0.19963199,0.14437962
501,1216356973,-109.4760361,-83.21820831,-76.54682922,0.016403299,0.22127962,0.17582417
502,1216373640,-109.4344101,-83.20774078,-76.58229828,0.013122419,0.20952079,0.20814228
503,1216390307,-109.3668213,-83.19940186,-76.63090515,-0.003749275,0.14123558,0.21099472
504,1216406974,-109.3195953,-83.19087219,-76.647995,-0.002320381,0.020506656,0.16396236
505,1216423641,-109.316185,-83.18186188,-76.61658478,-0.050339483,-0.08625076,0.17287254
506,1216440308,-109.3663712,-83.17444611,-76.53325653,-0.053154387,-0.1735153,0.16152668
507,1216456975,-109.4112549,-83.17004395,-76.46595764,-0.0639902,-0.18043806,0.18626785
508,1216473642,-109.4403,-83.17456055,-76.43191528,-0.060774695,-0.13018489,0.16535568
509,1216490309,-109.4675751,-83.18209839,-76.41675568,-0.016073022,-0.045544412,0.17496109
510,1216506976,-109.4771194,-83.19026947,-76.43047333,0.0034065,0.038534906,0.19056511
511,1216523643,-109.439064,-83.19664001,-76.5049057,0.023633162,0.09558593,0.20091057
512,1216540310,-109.3802567,-83.19689941,-76.60268402,0.028751614,0.107130304,0.1659441
513,1216556977,-109.4006119,-83.19194031,-76.60813141,0.044751737,0.08270415,0.14974594
514,1216573644,-109.4957962,-83.18556976,-76.52320862,0.02619457,0.056657843,0.14623356
515,1216590311,-109.6194839,-83.18140411,-76.39632416,0.014662202,0.014057395,0.19983959
516,1216606978,-109.6367874,-83.18359375,-76.36715698,0.004031361,0.001277181,0.2399311
517,1216623645,-109.5320663,-83.19300079,-76.45252991,-0.025753792,-0.010943022,0.19873524
518,1216640312,-109.4197769,-83.20479584,-76.53897858,-0.009428703,-0.012112347,0.1442833
519,1216656979,-109.3765335,-83.20886993,-76.55615234,-0.015318627,-0.007028299,0.10960102
520,1216673646,-109.3854294,-83.20173645,-76.5252533,-0.013139294,-0.008396234,0.13723469
521,1216690313,-109.4143295,-83.19011688,-76.48444366,-0.018284997,-0.023637148,0.16871452
522,1216706980,-109.4523544,-83.18062592,-76.44580078,0.002051432,-0.063735425,0.1929102
523,1216723647,-109.4751511,-83.17634583,-76.43328094,0.03141616,-0.098673776,0.18063545
524,1216740314,-109.5335083,-83.17485046,-76.39357758,0.03170106,-0.093984604,0.16375732
525,1216756981,-109.5864792,-83.17732239,-76.36325836,0.035662323,-0.075660035,0.19483852
526,1216773648,-109.5993729,-83.18482971,-76.37890625,0.001899915,-0.054806408,0.20037746
527,1216790315,-109.5655899,-83.1932373,-76.44848633,0.005641205,-0.022231597,0.1951065
528,1216806982,-109.5102081,-83.20341492,-76.54594421,-0.017358879,0.001711968,0.1687479
529,1216823649,-109.4948883,-83.21037292,-76.60251617,-0.041162033,0.045161508,0.13864613
530,1216840316,-109.5379028,-83.21528625,-76.58823395,-0.04194442,0.072558746,0.16555214
531,1216856983,-109.5908508,-83.21878052,-76.5425415,-0.042128064,0.100644104,0.1715002
532,1216873650,-109.597435,-83.22077942,-76.51747131,-0.019153696,0.11116081,0.17022228
533,1216890317,-109.5618134,-83.21511078,-76.51983643,-0.009421543,0.12106708,0.16778564
534,1216906984,-109.4865112,-83.20303345,-76.55341339,-0.004050174,0.10936631,0.15372944
535,1216923651,-109.4259415,-83.18804932,-76.569664,-0.00309635,0.045473848,0.18304634
536,1216940318,-109.4024887,-83.17642212,-76.55269623,-6.86E-04,-0.041406814,0.18589401
537,1216956985,-109.4386063,-83.1693573,-76.48473358,-0.011363991,-0.12411141,0.15137196
538,1216973652,-109.5106735,-83.16143799,-76.39177704,0.022441393,-0.17565146,0.17810726
539,1216990319,-109.5544357,-83.1559906,-76.33785248,0.03112925,-0.15552755,0.18826675
540,1217006986,-109.5688019,-83.15180969,-76.326828,0.042619284,-0.1518884,0.18954849
541,1217023653,-109.5396652,-83.14937592,-76.37138367,0.044442944,-0.10066834,0.20779514
542,1217040320,-109.4684067,-83.15573883,-76.46998596,0.042883053,-0.053693324,0.18575191
543,1217056987,-109.4303741,-83.16689301,-76.5440979,0.050144564,-0.006711085,0.1694479
544,1217073654,-109.4546738,-83.17487335,-76.55861664,0.023220867,0.038538873,0.160779
545,1217090321,-109.4934387,-83.17906952,-76.5510788,0.013863809,0.09244203,0.16470337
546,1217106988,-109.5668106,-83.1776886,-76.49494934,0.012796849,0.11365553,0.17391396
547,1217123655,-109.646286,-83.17352295,-76.41637421,0.008715887,0.11971403,0.1720419
548,1217140322,-109.6641769,-83.16654968,-76.38365936,0.013305872,0.10758789,0.18043804
549,1217156989,-109.6153336,-83.16026306,-76.40501404,0.001793645,0.07257809,0.18052387
550,1217173656,-109.5301132,-83.15077972,-76.45581055,-0.015414093,0.038365033,0.16790581
551,1217190323,-109.4480286,-83.14056396,-76.50003815,-0.027821219,-0.028502617,0.17203903
552,1217206990,-109.3944778,-83.13050842,-76.51104736,-0.050349865,-0.053358186,0.20084381
553,1217223657,-109.3472214,-83.12508392,-76.51290131,-0.056379847,-0.11396252,0.19488144
554,1217240324,-109.3048096,-83.12525177,-76.51132202,-0.036440216,-0.11398109,0.17156792
555,1217256991,-109.2881851,-83.12661743,-76.48760223,-0.015497265,-0.1071791,0.16182613
556,1217273658,-109.2828979,-83.12496948,-76.46304321,-0.029754814,-0.07777158,0.16400814
557,1217290325,-109.2835159,-83.1192627,-76.44984436,-0.030552594,-0.03327665,0.17347527
558,1217306992,-109.2617569,-83.11233521,-76.48258972,0.007218692,-0.021854503,0.17891788
559,1217323659,-109.2120514,-83.10553741,-76.56217957,0.013083437,-0.00216531,0.21272373
560,1217340326,-109.1172791,-83.102211,-76.6974411,0.05130941,-0.013211641,0.21588135
561,1217356993,-109.0461044,-83.10357666,-76.81096649,0.0717869,-0.002717914,0.21336174
562,1217373660,-109.0245743,-83.11177063,-76.8680191,0.061646927,0.001013146,0.1844244
563,1217390327,-109.0343781,-83.12659454,-76.88063049,0.048903015,-4.35E-04,0.18725872
564,1217406994,-109.0165253,-83.14302063,-76.90671539,0.01292506,0.02676406,0.18845654
565,1217423661,-108.9392853,-83.15349579,-76.98297119,-0.011458622,0.07248778,0.16514969
566,1217440328,-108.8464966,-83.15318298,-77.0692749,-0.02851629,0.120098986,0.15664291
567,1217456995,-108.7745056,-83.14368439,-77.12750244,-0.032170523,0.12134244,0.16673851
568,1217473662,-108.7404785,-83.13835907,-77.13243103,-0.03636182,0.13405606,0.1655035
569,1217490329,-108.7378235,-83.139328,-77.08512878,-0.022883784,0.15402924,0.18684196
570,1217506996,-108.697998,-83.14633942,-77.05221558,-0.024598163,0.200081,0.18067074
571,1217523663,-108.6099319,-83.1524353,-77.05155945,-0.026584886,0.26230392,0.16892147
572,1217540330,-108.5505524,-83.14568329,-77.01361084,0.007061262,0.24268657,0.14329815
573,1217556997,-108.5463333,-83.12354279,-76.91947937,0.02479587,0.18164077,0.18550587
574,1217573664,-108.5482635,-83.09845734,-76.82299042,0.043556426,0.06614373,0.21392536
575,1217590331,-108.5257492,-83.07618713,-76.75378418,0.052269094,-0.061628558,0.21098804
576,1217606998,-108.5346832,-83.06178284,-76.65523529,0.105152436,-0.1975354,0.18615723
577,1217623665,-108.5809631,-83.05474854,-76.52708435,0.09207534,-0.33580855,0.17842007
578,1217640332,-108.5185623,-83.05654907,-76.51694489,0.08534639,-0.38428807,0.19669056
579,1217656999,-108.3153381,-83.06339264,-76.66659546,0.022705102,-0.33586118,0.19504356
580,1217673666,-108.1543808,-83.07213593,-76.81954956,-0.008685716,-0.22538938,0.16544533
581,1217690333,-108.1019135,-83.08596802,-76.90829468,-0.063289054,-0.22074114,0.18409634
582,1217707000,-108.1193695,-83.1057663,-76.9618454,-0.083748534,-0.20869735,0.18762302
583,1217723667,-108.0639572,-83.12682343,-77.11710358,-0.04826691,-0.17184244,0.19666862
584,1217740334,-107.9324036,-83.14888763,-77.36199951,-0.002615938,-0.11622183,0.15159798
585,1217757001,-107.8972397,-83.16873169,-77.50165558,-0.004412379,-0.039301895,0.07166386
586,1217773668,-107.9919891,-83.17734528,-77.50720978,-0.013445923,0.041971657,0.07624149
587,1217790335,-108.1331253,-83.17225647,-77.46343231,-0.0682201,0.10871618,0.17049122
588,1217807002,-108.2075653,-83.16542816,-77.47720337,-0.075820304,0.15117757,0.20089245
589,1217823669,-108.2447815,-83.16371155,-77.52112579,-0.025295751,0.13898762,0.21365356
590,1217840336,-108.2918472,-83.16904449,-77.54129791,0.019644774,0.13842203,0.23805237
591,1217857003,-108.3033218,-83.17504883,-77.58151245,0.061582547,0.1543687,0.21316147
592,1217873670,-108.2971115,-83.17597198,-77.62047577,0.100984834,0.15328658,0.15329742
593,1217890337,-108.3059998,-83.17010498,-77.61401367,0.10923207,0.05683736,0.15028381
594,1217907004,-108.3243942,-83.1603241,-77.58094025,0.08659709,0.017030567,0.17620659
595,1217923671,-108.2900085,-83.15097809,-77.60095978,0.0562521,-0.058497507,0.20358944
596,1217940338,-108.2424469,-83.14685822,-77.64654541,0.029241145,-0.110523954,0.18338203
597,1217957005,-108.225975,-83.15003204,-77.67332458,0.003059268,-0.099470496,0.17830563
598,1217973672,-108.2651138,-83.15625,-77.65595245,0.009814628,-0.08192487,0.17315292
599,1217990339,-108.3265533,-83.16075134,-77.623909,0.004699702,-0.063658245,0.1715231
600,1218007006,-108.3658447,-83.15957642,-77.62019348,-0.01076492,-0.05398895,0.16594887
601,1218023673,-108.390007,-83.1584549,-77.63788605,-0.004836502,-0.020896485,0.1728735
602,1218040340,-108.3789597,-83.15636444,-77.69839478,0.001252269,-0.002542938,0.18182945
603,1218057007,-108.3771744,-83.15444946,-77.75255585,0.016521474,0.056125414,0.19638824
604,1218073674,-108.388298,-83.15756989,-77.79445648,0.028194863,0.10678823,0.18517876
605,1218090341,-108.4232407,-83.1633606,-77.80297089,0.012778293,0.14178343,0.17688751
606,1218107008,-108.5121613,-83.16665649,-77.73511505,-0.014478487,0.15471493,0.15713787
607,1218123675,-108.6413422,-83.16012573,-77.60126495,-0.045342047,0.1435924,0.15885067
608,1218140342,-108.7406693,-83.14811707,-77.47463989,-0.076789625,0.14510763,0.18331814
609,1218157009,-108.7491455,-83.13907623,-77.41780853,-0.030631417,0.18627322,0.2095747
610,1218173676,-108.6478806,-83.12890625,-77.46077728,0.049111743,0.1657588,0.26356888
611,1218190343,-108.4427338,-83.12459564,-77.60731506,0.06709908,0.106973745,0.26676083
612,1218207010,-108.2232056,-83.13295746,-77.78196716,0.071871206,0.007990263,0.21243572
613,1218223677,-108.0688095,-83.15123749,-77.89923859,0.041188642,-0.10539371,0.122089386
614,1218240344,-107.9997253,-83.17303467,-77.91676331,-0.05877603,-0.18886882,0.075208664
615,1218257011,-108.028923,-83.18891144,-77.81634521,-0.19143328,-0.16451702,0.108823776
616,1218273678,-108.0720901,-83.19842529,-77.7071228,-0.25266278,-0.049601227,0.15409565
617,1218290345,-108.0167389,-83.2071991,-77.72212219,-0.23444687,0.08199785,0.18903828
618,1218307012,-107.8663788,-83.21551514,-77.83795166,-0.14271194,0.15802775,0.18015862
619,1218323679,-107.6527328,-83.22181702,-78.00423431,-0.10188264,0.21009819,0.1931696
620,1218340346,-107.4165344,-83.22723389,-78.17762756,-0.103996255,0.19965205,0.23024559
621,1218357013,-107.1267014,-83.24176025,-78.39193726,-0.108271845,0.20487662,0.2756071
622,1218373680,-106.8013611,-83.26477814,-78.6230545,-0.07209291,0.22094269,0.26250172
623,1218390347,-106.4624023,-83.2963028,-78.84627533,-0.047972187,0.25045863,0.2753315
624,1218407014,-105.9944305,-83.34041595,-79.18583679,-0.048058137,0.36603633,0.29783916
625,1218423681,-105.4297485,-83.39666748,-79.62219238,-0.0653805,0.4427063,0.23951721
626,1218440348,-104.8334808,-83.45796967,-80.08105469,-0.09340749,0.4535157,0.17720413
627,1218457015,-104.238884,-83.50777435,-80.50857544,-0.09943064,0.37929633,0.13205147
628,1218473682,-103.6920471,-83.53464508,-80.84616089,-0.07868512,0.2746237,0.11435509
629,1218490349,-103.2417526,-83.54162598,-81.05113983,-0.060129866,0.13814834,0.101242065
630,1218507016,-102.9544067,-83.54278564,-81.06816864,-0.013735301,-0.02416474,0.1073513
631,1218523683,-102.8191986,-83.54260254,-80.92481995,0.022296488,-0.19867966,0.11833191
632,1218540350,-102.7677002,-83.5402298,-80.70360565,0.036024734,-0.37758592,0.11208725
633,1218557017,-102.7464981,-83.5328598,-80.48207092,0.09777522,-0.50177515,0.077207565
634,1218573684,-102.7538605,-83.51599884,-80.2869873,0.16915712,-0.6004766,0.117640495
635,1218590351,-102.7510071,-83.49654388,-80.17840576,0.23246253,-0.6219035,0.26940727
636,1218607018,-102.6277847,-83.49723816,-80.2716217,0.23648,-0.5681096,0.37284946
637,1218623685,-102.3530579,-83.53298187,-80.60131073,0.2290838,-0.46057084,0.31776428
638,1218640352,-102.018486,-83.59283447,-81.0643692,0.21595237,-0.3215381,0.20308399
639,1218657019,-101.7397842,-83.65943909,-81.51135254,0.1500133,-0.20476815,0.099637985
640,1218673686,-101.6111755,-83.71837616,-81.82157898,0.08125742,-0.09858089,0.07901573
641,1218690353,-101.6002731,-83.76161957,-81.99797821,0.004690027,-0.029948976,0.10217571
642,1218707020,-101.5614853,-83.7883606,-82.17370605,-0.06378247,0.039524786,0.14020061
643,1218723687,-101.4964447,-83.80657196,-82.35521698,-0.054175247,0.105999954,0.084160805
644,1218740354,-101.5092545,-83.81572723,-82.43610382,-0.038288906,0.11768012,0.02408886
645,1218757021,-101.5787125,-83.81182098,-82.43191528,-0.068097904,0.13991928,0.1157217
646,1218773688,-101.5456848,-83.79961395,-82.52230072,-0.056961894,0.15701406,0.1972065
647,1218790355,-101.4582214,-83.78463745,-82.69129944,-0.060706913,0.08429653,0.19775867
648,1218807022,-101.4479446,-83.76797485,-82.80421448,-0.06981881,-0.021552892,0.15837193
649,1218823689,-101.5875931,-83.75336456,-82.77235413,-0.08019265,-0.076713376,0.15929699
650,1218840356,-101.775589,-83.74514771,-82.6947403,-0.035798155,-0.05687819,0.2376318
651,1218857023,-101.8844299,-83.74865723,-82.69564056,-0.006694264,-0.03668282,0.27364635
652,1218873690,-101.8671951,-83.7676239,-82.80386353,0.01916097,-0.008731897,0.26844215
653,1218890357,-101.8359909,-83.80277252,-82.89915466,0.053857174,0.075033374,0.20762157
654,1218907024,-101.8831024,-83.84202576,-82.90139771,0.09631081,0.17638928,0.13603783
655,1218923691,-101.9531174,-83.87135315,-82.87284088,0.09959423,0.24181671,0.12588978
656,1218940358,-101.9816055,-83.87769318,-82.88542938,0.119205855,0.23574062,0.11767578
657,1218957025,-101.9801025,-83.86732483,-82.92694855,0.12611343,0.2109401,0.16635704
658,1218973692,-102.010437,-83.85346985,-82.93172455,0.13854189,0.14066967,0.198699
659,1218990359,-102.0392303,-83.84722137,-82.93008423,0.11385294,0.029486116,0.2366209
660,1219007026,-102.0286942,-83.85452271,-82.95336914,0.08391957,-0.07783909,0.21831322
661,1219023693,-102.0606918,-83.86844635,-82.90830231,0.018214611,-0.16218404,0.17248154
662,1219040360,-102.2290726,-83.88237,-82.69663239,-0.06486242,-0.18043472,0.1709547
663,1219057027,-102.499176,-83.89533234,-82.36902618,-0.15865442,-0.17465135,0.14790821
664,1219073694,-102.8384171,-83.90644836,-81.98061371,-0.25596538,-0.11689437,0.12861061
665,1219090361,-103.1567001,-83.9095459,-81.6354599,-0.29282117,-0.094145365,0.17568398
666,1219107028,-103.3212814,-83.91031647,-81.4664917,-0.26347795,-0.064185046,0.22831059
667,1219123695,-103.2355118,-83.91392517,-81.58100128,-0.20020592,-0.044841714,0.25261497
668,1219140362,-103.0072708,-83.92469025,-81.86943054,-0.16472535,0.031547297,0.22974491
669,1219157029,-102.7799072,-83.94508362,-82.19507599,-0.3393634,0.13280907,0.18925571
670,1219173696,-102.6532822,-83.97855377,-82.4723053,-0.58811384,0.17047009,0.204669
671,1219190363,-102.5548859,-84.02459717,-82.77963257,-0.5854971,-0.046726514,0.33022022
672,1219207030,-102.4305115,-84.08467102,-83.13471985,-0.39585486,-0.31779844,0.4352064
673,1219223697,-102.3960953,-84.18556976,-83.43464661,-0.31440452,-0.2647268,0.6193619
674,1219240364,-102.4344101,-84.35910034,-83.77301025,-0.3082851,0.06551802,0.77818394
675,1219257031,-101.8549957,-84.60552216,-84.85414124,-0.18983638,0.2749637,0.8951149
676,1219273698,-99.83132935,-84.91446686,-87.42710876,-0.08979656,0.29874218,0.72567654
677,1219290365,-95.84783936,-85.27458191,-91.95308685,-0.06400929,0.25659218,0.46911144
678,1219307032,-89.10356903,-85.63700104,-99.26686096,-0.123242475,0.22376685,0.29897976
679,1219323699,-79.62851715,-85.92768097,-109.3475266,-0.2785263,0.16706336,0.081196785
680,1219340366,-68.91688538,-86.08773804,-120.6371231,-0.45369405,0.113035865,-0.36593342
681,1219357033,-58.96110916,-86.10831451,-131.0566406,-0.5777766,0.010602678,-0.594223
682,1219373700,-50.79565811,-86.01071167,-139.5865326,-0.613914,0.037406597,-0.39047718
683,1219390367,-44.12136459,-85.81975555,-146.6914215,-0.4586874,0.14369442,0.12461376
684,1219407034,-38.07791138,-85.54719543,-153.3482513,-0.10900473,0.011984904,0.41042042
685,1219423701,-32.22640991,-85.18257141,-159.9772797,0.16978605,-0.3701071,0.5726595
686,1219440368,-26.56341553,-84.71194458,-166.4693604,0.26779276,-0.6286122,0.63371277
687,1219457035,-21.38971519,-84.15615082,-172.4091187,0.1862926,-0.6128182,0.48451996
688,1219473702,-16.77729607,-83.54068756,-177.7104797,0.010028461,-0.36936042,0.22608376
689,1219490369,-12.77376461,-82.85658264,177.668396,0.051387485,-0.105657816,0.09709263
690,1219507036,-9.334300041,-82.09060669,173.6570435,0.3130158,0.17142884,0.21179485
691,1219523703,-6.388217926,-81.24227142,170.18396,0.59825295,0.48457867,0.28597546
692,1219540370,-3.97701335,-80.32460022,167.3195801,0.849141,0.6770677,0.3518505
693,1219557037,-2.098253727,-79.32941437,165.1812744,1.0258921,0.9435469,0.09948254
694,1219573704,-0.549930274,-78.26306915,163.6474762,0.9124188,1.1916399,0.11019993
695,1219590371,0.792948484,-77.12506866,162.5536957,0.9577064,1.4831645,0.32794094
696,1219607038,2.03073287,-75.90511322,161.7540894,0.8741814,1.5487429,0.55021286
697,1219623705,3.188545227,-74.62500763,161.0914154,0.5224678,1.1484816,0.3405285
698,1219640372,4.32091713,-73.26679993,160.4705353,0.12850839,0.4899813,-0.013471603
699,1219657039,5.604050636,-71.8279953,159.8252106,-0.16215312,-0.003787371,-0.35284233
700,1219673706,6.994459629,-70.36872864,159.2994537,-0.31054947,-0.08037493,-0.76155186
701,1219690373,8.310460091,-69.04721069,158.9375458,-0.3090225,0.075831465,-0.91534615
702,1219707040,9.400902748,-67.77876282,158.7285461,-0.30207002,0.35747516,-0.62672424
703,1219723707,10.23375893,-66.49191284,158.6295471,-0.29822767,0.2890616,-0.36202335
704,1219740374,10.86539078,-65.19735718,158.6095886,-0.30683547,-0.11070267,-0.049874306
705,1219757041,11.50609303,-63.93380737,158.598587,-0.17520255,-0.56345916,0.14568901
706,1219773708,12.16015816,-62.77320099,158.5141449,-0.30085778,-0.56537396,-0.29237556
707,1219790375,12.70506001,-61.54941177,158.4036255,-0.24181898,-0.13036008,-0.5477648
708,1219807042,13.18516159,-60.26011658,158.3662872,-0.033237346,-0.06531845,-0.44875813
709,1219823709,13.69525909,-59.01509476,158.3481445,-0.07961869,-0.13327272,-0.51610374
710,1219840376,14.17923832,-57.89622879,158.2825775,0.10655376,-0.30498472,-0.48285866
711,1219857043,14.58179855,-56.86413956,158.1991425,-0.035945084,-0.46156362,-0.43651676
712,1219873710,14.82873344,-55.75970459,158.1188202,-0.28120348,-0.27111134,-0.49109077
713,1219890377,15.08463192,-54.5327301,158.0563507,-0.48506764,-0.18478715,-0.53160954
714,1219907044,15.44487,-53.28381729,157.9520721,-0.21269189,-0.4259488,-0.5329027
715,1219923711,15.86173439,-52.07592773,157.7621613,0.091456115,-0.44158348,-0.37717915
716,1219940378,16.22510147,-50.88126755,157.5587158,-0.06556035,-0.7128141,-0.34502792
717,1219957045,16.46438408,-49.64536667,157.3818512,-0.37194133,-0.625517,-0.29561424
718,1219973712,16.60331917,-48.34873199,157.2143097,-0.54531044,-0.25046495,-0.30060482
719,1219990379,16.72363091,-46.97576141,157.0004883,-0.52598065,0.022831429,-0.42101002
720,1220007046,16.81776047,-45.61362076,156.7344666,-0.23567016,0.050960507,-0.22528648
721,1220023713,16.93219566,-44.2879715,156.4369049,-0.18397625,0.080831,0.0737381
722,1220040380,17.00598145,-43.00298309,156.1192322,0.01994844,0.24102867,0.037822723
723,1220057047,16.94684982,-41.78393936,155.8222961,0.10463586,0.561489,-0.25768757
724,1220073714,16.748703,-40.5639534,155.5975342,0.28336006,1.0078571,-0.3682022
725,1220090381,16.5839138,-39.3111763,155.4772034,0.2554349,1.2221742,-0.5259628
726,1220107048,16.54438782,-38.01948166,155.5147705,0.39254045,0.94425654,-0.40689945
727,1220123715,16.60193253,-36.70858383,155.6609039,0.12441983,0.55294913,-0.4365387
728,1220140382,16.69119644,-35.38496017,155.8091125,-0.2937114,0.20940323,-0.37582016
729,1220157049,16.69118881,-34.02459717,155.925354,-0.35729304,0.14238733,0.027861595
730,1220173716,16.62135887,-32.70363998,156.0332794,-0.40620548,0.19026476,-0.033872604
731,1220190383,16.47002983,-31.44345856,156.2106171,-0.4042076,0.15522604,-0.05872917
732,1220207050,16.32089424,-30.19819641,156.4665375,-0.66686934,-0.18788938,0.05014038
733,1220223717,16.12722397,-28.9824028,156.691803,-0.4469852,-0.4063769,0.2644949
734,1220240384,15.87654305,-27.74465942,156.8688812,-0.41698733,-0.5808205,0.1537857
735,1220257051,15.54539299,-26.50680733,157.0071106,-0.3397601,-0.24745722,-0.21269894
736,1220273718,15.22230434,-25.28219223,157.1392059,0.14766781,0.27008685,0.062339783
737,1220290385,14.97154236,-24.09559441,157.2558136,0.5496231,0.55870265,0.33125687
738,1220307052,14.89954758,-22.95637321,157.3726044,0.43892804,0.17998841,0.6773205
739,1220323719,14.87404823,-21.85713577,157.4858856,-0.38514847,-0.01956529,0.092998505
740,1220340386,14.81591702,-20.80992317,157.5529633,-0.6668155,-0.067162484,0.1933403
741,1220357053,14.76113987,-19.7871418,157.5609436,-0.71662706,-0.2405609,0.3607359
742,1220373720,14.63755322,-18.75536346,157.5433502,-0.17600022,-0.24718103,0.8579931
743,1220390387,14.51834774,-17.765028,157.5766144,-0.014478248,0.019797856,0.5531807
744,1220407054,14.3407917,-16.84353447,157.6441803,0.26645303,0.45040646,0.33387947
745,1220423721,14.22637939,-15.98695946,157.7359314,0.33141717,0.3028602,0.55788136
746,1220440388,14.10014439,-15.17941952,157.8665771,0.18281789,0.06827586,0.44783878
747,1220457055,13.94082355,-14.41275597,158.0391998,0.28022176,-0.055868,0.76013947
748,1220473722,13.83329391,-13.74115372,158.2036133,0.42792183,-0.14766291,1.0238762
749,1220490389,13.78285408,-13.15528297,158.3251038,0.26302892,-0.096672915,0.79146385
750,1220507056,13.74503422,-12.63745689,158.3865814,0.24227363,-0.14073588,0.9562292
751,1220523723,13.69625092,-12.22873306,158.3927917,0.3066258,-0.127534,1.1477137
752,1220540390,13.66130161,-11.93496513,158.3516235,0.27195907,-0.003777509,1.2048922
753,1220557057,13.64568615,-11.7246666,158.3000793,0.26218948,0.050330117,1.0931301
754,1220573724,13.61467838,-11.59533501,158.286026,0.4944677,0.29514888,1.2471638
755,1220590391,13.61665821,-11.60083008,158.3112335,0.5960109,0.25167197,1.3372831
756,1220607058,13.66119766,-11.72371674,158.3704987,0.37768978,0.20199767,1.1078968
757,1220623725,13.66478539,-11.92972469,158.4278259,0.20275939,0.1425511,1.1200237
758,1220640392,13.63992119,-12.23296738,158.4663391,0.12416386,-0.020829432,1.3055143
759,1220657059,13.57810974,-12.66319466,158.4695129,0.005914684,-0.20627017,1.230175
760,1220673726,13.47744465,-13.18475533,158.4313965,-0.074421644,-0.18467095,1.3383598
761,1220690393,13.34726143,-13.78147411,158.3583221,-0.09379827,0.009390702,1.1326246
762,1220707060,13.18977261,-14.46924496,158.2585602,-0.003954098,0.21667577,1.2633886
763,1220723727,13.07809162,-15.23931694,158.1549225,-0.12642196,0.17151281,1.5014334
764,1220740394,13.01577473,-16.10294342,158.0435791,-0.43399638,0.16733828,1.1149244
765,1220757061,12.97550869,-17.04412651,157.927002,-0.37255743,0.46179458,0.72484493
766,1220773728,12.96446228,-18.04667473,157.8173218,0.4357485,0.7071065,0.9579687
767,1220790395,13.01264954,-19.1039505,157.7261963,0.958989,0.81722134,0.6732645
768,1220807062,13.2251482,-20.26607323,157.6877899,1.2285664,0.7423204,0.51143074
769,1220823729,13.64003944,-21.51682854,157.7287903,1.0765628,0.78776896,0.2059393
770,1220840396,14.15485477,-22.84996033,157.8045197,0.8801983,0.85577697,0.33835697
771,1220857063,14.73867416,-24.27375221,157.8730316,0.4797147,0.6153832,0.5168009
772,1220873730,15.36787319,-25.8049221,157.9134216,-0.058977567,0.11475507,0.53921413
773,1220890397,15.9458828,-27.38494301,157.9292755,-0.55332285,-0.4879671,0.5878725
774,1220907064,16.41102409,-28.97997665,157.9103699,-0.8464906,-0.8987755,0.56925964
775,1220923731,16.76835632,-30.59874153,157.848175,-0.9644261,-0.9394844,0.2949772
776,1220940398,16.99686432,-32.25311661,157.7309265,-0.65526164,-0.8124993,0.3083582
777,1220957065,17.10273552,-33.95643234,157.5765686,-0.52253044,-0.6893243,0.08769894
778,1220973732,17.08844757,-35.72890472,157.4284668,-0.55884254,-0.32881454,-0.020015717
779,1220990399,17.05265236,-37.55623627,157.3375397,-0.60733443,0.09477243,-0.07067108
780,1221007066,17.03806114,-39.416996,157.3137207,-0.6381098,0.4231283,-0.19574738
781,1221023733,17.04183197,-41.30183411,157.3375244,-0.49389726,0.52436686,-0.20281792
782,1221040400,17.06226921,-43.18658829,157.3784485,-0.52534604,0.38936406,-0.35381985
783,1221057067,17.08417511,-45.04967499,157.4020538,-0.47411865,0.060982548,-0.38801956
784,1221073734,17.00337791,-46.89773941,157.4027557,-0.61641896,-0.16359779,-0.6498585
785,1221090401,16.82957268,-48.75669479,157.367981,-0.84089094,-0.41112036,-0.84102154
786,1221107068,16.5468502,-50.64230347,157.3679352,-1.3288729,-0.65833586,-0.8702898
787,1221123735,16.05842972,-52.5757103,157.4420166,-1.5397497,-0.6526505,-0.8397455
788,1221140402,15.28844166,-54.55165482,157.6074677,-0.8914265,-0.5562891,-0.65658474
789,1221157069,14.27685547,-56.52847672,157.876297,-0.74951255,-0.37897986,-0.82049847
