PacketCounter_tibia,SampleTimeFine_tibia,Euler_X_tibia,Euler_Y_tibia,Euler_Z_tibia,FreeAcc_X_tibia,FreeAcc_Y_tibia,FreeAcc_Z_tibia
28,192410182,-168.4479065,-80.89485168,34.3468132,-0.12506332,0.10421303,-0.006587029
29,192426849,-168.4385529,-80.89199829,34.33584595,-0.14564322,0.10470967,-0.018838882
30,192443516,-168.4337921,-80.89170074,34.33483887,-0.1446953,0.10586993,-0.048030853
31,192460183,-168.4266663,-80.89134979,34.33331299,-0.16743372,0.060334083,-0.03422737
32,192476850,-168.4226837,-80.89247894,34.33381653,-0.17654662,0.07170016,-0.030133247
33,192493517,-168.4235687,-80.89263153,34.34335709,-0.13248406,0.11300871,-2.05E-04
34,192510184,-168.421524,-80.89273834,34.35603714,-0.10246672,0.08905974,-8.80E-04
35,192526851,-168.3990326,-80.89147949,34.34524155,-0.08776169,0.033574328,-0.023098946
36,192543518,-168.3778534,-80.8914032,34.33081055,-0.08571426,0.02403513,-0.021603584
37,192560185,-168.3520966,-80.89199829,34.30898285,-0.058425896,0.007534622,-0.013401985
38,192576852,-168.3244324,-80.89066315,34.26589966,-0.037631534,0.023935108,-0.014054298
39,192593519,-168.2917175,-80.88803101,34.22355652,-0.080149285,0.046608374,-0.023088455
40,192610186,-168.2602386,-80.88468933,34.17204285,-0.14049226,0.11301575,-0.012374878
41,192626853,-168.24086,-80.88327026,34.14168167,-0.16784325,0.119080104,-0.031437874
42,192643520,-168.2283478,-80.88173676,34.1252327,-0.15546907,0.10693832,-0.024119377
43,192660187,-168.2178955,-80.87872314,34.10986328,-0.1306317,0.09911324,-0.02527523
44,192676854,-168.2065735,-80.87665558,34.08963776,-0.12805638,0.09830927,-0.018343925
45,192693521,-168.2073975,-80.87428284,34.09370041,-0.15532088,0.089786716,-0.01999569
46,192710188,-168.2166901,-80.87432861,34.1035347,-0.1240712,0.055583537,-0.028660774
47,192726855,-168.2131653,-80.87364197,34.11775208,-0.083241194,0.016525207,-0.028113365
48,192743522,-168.1979523,-80.87340546,34.10952377,-0.063828535,0.001927129,-0.009302139
49,192760189,-168.1661224,-80.87290955,34.07899857,-0.06780048,0.014561757,-0.004594803
50,192776856,-168.1275482,-80.87299347,34.04182816,-0.06656288,0.030825678,-0.033578873
51,192793523,-168.0874329,-80.87284088,34.0008049,-0.064817525,0.03847608,-0.010890007
52,192810190,-168.0417938,-80.87213135,33.95198441,-0.08453813,0.07401006,-0.02306652
53,192826857,-167.9969788,-80.87086487,33.9028511,-0.12200528,0.08987635,-0.017745972
54,192843524,-167.9528351,-80.86851501,33.86076355,-0.1264129,0.117121235,-0.022880554
55,192860191,-167.9289398,-80.8662796,33.84179306,-0.12830745,0.11350167,-0.02274704
56,192876858,-167.9107666,-80.86438751,33.82647324,-0.13266924,0.10453511,-0.015156746
57,192893525,-167.8943024,-80.86274719,33.81100845,-0.13389286,0.10375762,-0.00395298
58,192910192,-167.882431,-80.8602829,33.80487442,-0.13020451,0.10349075,-0.022274017
59,192926859,-167.8701324,-80.85980225,33.80241013,-0.10011738,0.08055742,-0.022147179
60,192943526,-167.863266,-80.85887909,33.80319214,-0.09889594,0.041936506,-0.023148537
61,192960193,-167.8526611,-80.85678101,33.79850388,-0.089861035,0.033979446,-0.007324219
62,192976860,-167.8294678,-80.85649872,33.78294373,-0.07023034,0.032484703,-0.017507553
63,192993527,-167.7964783,-80.85389709,33.7538681,-0.05166133,0.007740812,-0.036471367
64,193010194,-167.7602692,-80.85227966,33.71378326,-0.07210282,0.050454587,-0.02045536
65,193026861,-167.7312775,-80.85110474,33.67718887,-0.10769262,0.08280406,-0.025870323
66,193043528,-167.7173309,-80.85019684,33.66354752,-0.12673101,0.09406755,-0.017764091
67,193060195,-167.700531,-80.84820557,33.65063477,-0.14288932,0.091938704,-0.021338463
68,193076862,-167.6898651,-80.84599304,33.64041519,-0.15706842,0.092538945,-0.022506714
69,193093529,-167.6825409,-80.84436035,33.63875198,-0.1516042,0.113752,-0.025485992
70,193110196,-167.687027,-80.84288025,33.65512085,-0.12867138,0.1298084,-0.003034592
71,193126863,-167.7050171,-80.84191132,33.68672943,-0.10112034,0.055028442,-0.013496399
72,193143530,-167.7175293,-80.84298706,33.70933914,-0.09730748,0.02519494,-0.04173374
73,193160197,-167.7177582,-80.8444519,33.71981049,-0.055885058,0.029666092,-0.0363245
74,193176864,-167.7004242,-80.84522247,33.71285629,-0.045324236,0.012146588,-0.028167725
75,193193531,-167.6562653,-80.84470367,33.67485809,-0.026125591,-0.006319829,-0.004162788
76,193210198,-167.6166077,-80.8445816,33.63203049,-0.042431645,6.50E-04,-0.002972603
77,193226865,-167.5679779,-80.84313965,33.57619095,-0.07277269,0.06832199,-6.02E-04
78,193243532,-167.5269165,-80.8415451,33.53204727,-0.08663647,0.093000054,-0.02956009
79,193260199,-167.4835968,-80.83768463,33.48894882,-0.122613564,0.09561292,-0.024739265
80,193276866,-167.4620819,-80.83288574,33.4642868,-0.12220325,0.086201124,-0.019442558
81,193293533,-167.4436035,-80.83063507,33.44747543,-0.15342209,0.08733389,-0.002095223
82,193310200,-167.4236755,-80.82672882,33.435009,-0.14034832,0.07773792,-0.045025826
83,193326867,-167.4047241,-80.8236084,33.42615128,-0.116485395,0.035011068,-0.03473091
84,193343534,-167.3720245,-80.82093048,33.40065765,-0.07594546,0.029685427,-0.026125908
85,193360201,-167.3359528,-80.81829834,33.36579514,-0.08949129,0.002965123,-0.023712158
86,193376868,-167.3176575,-80.81874847,33.34445953,-0.11084276,0.03163457,-0.018257141
