PacketCounter_tibia,SampleTimeFine_tibia,Euler_X_tibia,Euler_Y_tibia,Euler_Z_tibia,FreeAcc_X_tibia,FreeAcc_Y_tibia,FreeAcc_Z_tibia,PacketCounter_femur,SampleTimeFine_femur,Euler_X_femur,Euler_Y_femur,Euler_Z_femur,FreeAcc_X_femur,FreeAcc_Y_femur,FreeAcc_Z_femur
1,2343592535,-129.1051025,-73.20713043,-23.07704353,0.037263744,0.017127462,-0.009520531,1,2343592535,-143.0606995,-79.65719604,-60.20734024,0.022927288,-0.008366481,0.17833233
2,2343609202,-129.1227722,-73.19854736,-23.0568409,0.0719591,0.034623943,0.025515556,2,2343609202,-143.048233,-79.65664673,-60.21530914,0.08025731,-0.02144372,0.19215679
3,2343625869,-129.1142578,-73.19160461,-23.05579567,0.07704288,0.027878324,0.03631878,3,2343625869,-143.0562897,-79.65470886,-60.20476532,0.068723164,-0.051891606,0.16813087
4,2343642536,-129.098999,-73.19439697,-23.05635071,0.1125975,0.009853345,-0.008311272,4,2343642536,-143.0851898,-79.64942169,-60.1825943,0.014695628,-0.0681838,0.12450886
5,2343659203,-129.0953369,-73.19650269,-23.04601479,0.110519275,-0.019616056,-0.0593338,5,2343659203,-143.1151733,-79.6404953,-60.16570282,-0.009531836,-0.039453503,0.13758373
6,2343675870,-129.0937805,-73.19536591,-23.04325104,0.09817498,-0.06595107,-0.048841476,6,2343675870,-143.1432343,-79.63174438,-60.15196609,-0.004831987,-4.48E-04,0.18147278
7,2343692537,-129.0945129,-73.19580841,-23.0562439,0.048160575,-0.11237326,-0.027127266,7,2343692537,-143.1749573,-79.62265015,-60.13656616,0.006925353,0.017419035,0.18726254
8,2343709204,-129.1167145,-73.19606781,-23.07682037,0.01396977,-0.08179155,0.028004646,8,2343709204,-143.2089691,-79.61342621,-60.11467361,-5.92E-04,9.59E-04,0.18988991
9,2343725871,-129.1385498,-73.19927979,-23.11145401,-0.024183348,-0.057178304,0.07339764,9,2343725871,-143.2557831,-79.60572052,-60.08494949,-0.006275755,0.011052827,0.21499252
10,2343742538,-129.1409302,-73.21678925,-23.17827225,-0.06973448,0.024878891,0.049793243,10,2343742538,-143.3089447,-79.6016922,-60.05467224,-0.022917034,0.00545936,0.17711353
11,2343759205,-129.1452942,-73.23890686,-23.24203873,-0.12084678,0.09270871,-0.004030228,11,2343759205,-143.3663177,-79.59606934,-60.01979446,-0.034015402,0.034901604,0.16252518
12,2343775872,-129.1494446,-73.25591278,-23.29096794,-0.16313864,0.14750078,-0.04034424,12,2343775872,-143.4132233,-79.59266663,-59.9892807,-0.04723949,0.07890667,0.16544247
13,2343792539,-129.1607056,-73.2637558,-23.31427193,-0.15837304,0.14757174,-0.0476017,13,2343792539,-143.4449921,-79.59194946,-59.96421051,-0.072531685,0.05173392,0.19563293
14,2343809206,-129.1786804,-73.25933838,-23.31628227,-0.1826891,0.15026742,-0.010902405,14,2343809206,-143.4645996,-79.59439087,-59.94394684,-0.06361232,-1.24E-04,0.18643475
15,2343825873,-129.1914368,-73.24793243,-23.30336952,-0.18119451,0.15052089,0.01369381,15,2343825873,-143.4762573,-79.59883118,-59.93535995,-0.060443252,-0.006703489,0.17926598
16,2343842540,-129.2049103,-73.23659515,-23.26377869,-0.12906761,0.12996194,-0.001527786,16,2343842540,-143.4783936,-79.60473633,-59.9378891,-0.0489238,0.01844507,0.17030334
17,2343859207,-129.2063293,-73.22949982,-23.21652412,-0.07480409,0.057902597,0.002149582,17,2343859207,-143.4662628,-79.61038971,-59.94259644,-0.022364818,0.058601297,0.18059921
18,2343875874,-129.1729279,-73.22568512,-23.179245,-0.04901061,0.021828722,0.01647377,18,2343875874,-143.4301453,-79.6144104,-59.94716263,-0.009376508,0.049113564,0.1859951
19,2343892541,-129.1042786,-73.228302,-23.17389679,-0.010867479,-0.011686822,-0.001544952,19,2343892541,-143.3851471,-79.61800385,-59.94833374,-0.028543806,7.82E-04,0.17658901
20,2343909208,-129.0539246,-73.22839355,-23.15532875,0.02070828,-0.029115357,-0.030957222,20,2343909208,-143.3381042,-79.62166595,-59.95029068,-0.023591653,-0.029717555,0.1599083
21,2343925875,-129.0232239,-73.22229767,-23.12533379,0.03143967,-0.049567685,-0.008886337,21,2343925875,-143.2926178,-79.62693787,-59.95587158,-0.002621639,-0.07055745,0.1483345
22,2343942542,-128.9974518,-73.21456909,-23.09300804,0.046638217,-0.06453541,0.019569397,22,2343942542,-143.2479858,-79.62927246,-59.97209549,-0.005472701,-0.05460645,0.16402149
23,2343959209,-128.9729614,-73.21105957,-23.07694244,0.065426655,-0.08169644,0.023087502,23,2343959209,-143.2036133,-79.63001251,-59.99619675,0.003561288,-0.053272694,0.17976761
24,2343975876,-128.9264374,-73.21791077,-23.09317589,0.055657633,-0.049554944,0.07247639,24,2343975876,-143.1701813,-79.62840271,-60.02165985,0.014648159,-0.057510555,0.18708229
25,2343992543,-128.8578491,-73.23549652,-23.13805771,0.049181093,-0.03839159,0.049099922,25,2343992543,-143.1415863,-79.62608337,-60.04916,0.014291908,-0.010566854,0.18817234
27,2344025877,-128.7420807,-73.27693939,-23.22546196,0.0055144,-0.006560552,-0.09993744,26,2344009210,-143.1185303,-79.62502289,-60.06201935,0.024450222,0.03241787,0.14678478
28,2344042544,-128.708313,-73.27950287,-23.25998688,-0.024215141,-0.009430794,-0.055174828,27,2344025877,-143.1038361,-79.61960602,-60.05096817,0.01316096,0.043917112,0.15445423
30,2344075878,-128.6221466,-73.27625275,-23.36827469,-0.07254708,-0.070717044,0.014436722,28,2344042544,-143.0849915,-79.61463928,-60.0445137,-0.042831227,-0.016913058,0.1648798
32,2344109212,-128.5703583,-73.28842163,-23.45777321,-0.0500222,0.006888669,-0.024154663,29,2344059211,-143.0536499,-79.61147308,-60.06406784,-0.08649416,-0.042101346,0.20631981
34,2344142546,-128.5630646,-73.29098511,-23.47148705,-0.027043978,0.017275205,-0.039004326,30,2344075878,-143.0139771,-79.61069489,-60.1085701,-0.058261182,-0.044969186,0.18583679
36,2344175880,-128.541748,-73.26977539,-23.48911285,-0.022663208,0.015541079,-0.013142586,31,2344092545,-142.9755859,-79.61032104,-60.16585159,-0.01291036,-0.001850687,0.17928314
39,2344225881,-128.5195007,-73.24037933,-23.52216339,0.09518573,0.00154928,-0.00390625,32,2344109212,-142.927124,-79.61092377,-60.22794724,-0.029609166,0.058009155,0.1418066
41,2344259215,-128.5227203,-73.23693085,-23.53728867,0.07781478,0.008107038,-0.012420654,33,2344125879,-142.8695068,-79.6112442,-60.28453445,-0.018127069,0.041366324,0.1535263
43,2344292549,-128.5383911,-73.24201202,-23.5795269,0.023990791,-0.01898318,-0.002325058,34,2344142546,-142.7949982,-79.61175537,-60.35276794,-0.040896304,0.011308415,0.18826103
45,2344325883,-128.5134735,-73.2486496,-23.71957397,-0.080158785,0.004471377,-9.78E-04,35,2344159213,-142.7201843,-79.61270905,-60.42594528,-0.049612205,-0.029994154,0.17590618
46,2344342550,-128.5354614,-73.25468445,-23.75993347,-0.097911164,0.040262617,-0.016075134,36,2344175880,-142.6325684,-79.61514282,-60.51639938,-0.02948337,-0.05628218,0.16869926
50,2344409218,-128.6623993,-73.24578094,-23.75402641,-0.08336863,0.20505895,0.013674736,37,2344192547,-142.5520782,-79.61558533,-60.60340881,-0.008140342,-0.024995733,0.15956116
52,2344442552,-128.6070251,-73.2556076,-23.79277039,-0.09692497,0.1925581,0.016958237,38,2344209214,-142.4749756,-79.6151886,-60.68791962,-9.64E-04,0.004505798,0.18571854
54,2344475886,-128.5957642,-73.24945068,-23.73368835,-0.049247056,0.077360965,-2.93E-04,39,2344225881,-142.392334,-79.61180115,-60.76573563,0.031499248,0.021343755,0.18764877
55,2344492553,-128.5812531,-73.24188232,-23.70357323,-0.03432656,0.021043409,0.015778542,40,2344242548,-142.3074951,-79.60749817,-60.84177017,0.052202288,0.007072453,0.19060326
57,2344525887,-128.5434875,-73.24562073,-23.67824745,0.044899296,-0.09204688,-0.032263756,41,2344259215,-142.2528076,-79.60066223,-60.89395142,0.030779593,-0.021656394,0.1550827
61,2344592555,-128.4858856,-73.27902985,-23.74781418,-0.073086224,0.023827488,0.056570053,42,2344275882,-142.2167358,-79.59306335,-60.93832016,-0.007659775,-0.0498934,0.13964367
63,2344625889,-128.5201111,-73.32709503,-23.73030472,-0.12696964,0.1235726,-0.012070656,43,2344292549,-142.1894989,-79.58396912,-60.98954773,-0.022262253,-0.043730423,0.16529274
64,2344642556,-128.5094299,-73.34286499,-23.73457909,-0.12731527,0.1234338,-0.050811768,44,2344309216,-142.1508484,-79.57495117,-61.05892944,-0.01608131,-7.74E-04,0.21334553
66,2344675890,-128.4689636,-73.3345871,-23.75486565,-0.078274965,0.02796337,-0.00829792,45,2344325883,-142.1175537,-79.56728363,-61.12312317,0.003174219,0.053840358,0.20142174
68,2344709224,-128.442337,-73.33206177,-23.76051331,-0.014691549,-0.049565405,0.03319931,46,2344342550,-142.1102905,-79.56161499,-61.1539917,0.020154694,0.073872656,0.16335869
70,2344742558,-128.4102325,-73.36448669,-23.78680611,-0.04856568,-0.02023284,-0.012516975,47,2344359217,-142.0861969,-79.55659485,-61.19138718,0.023730231,0.059103474,0.14822769
72,2344775892,-128.4151611,-73.38347626,-23.79243851,-0.051167704,-1.57E-04,-0.0138731,48,2344375884,-142.0657501,-79.55119324,-61.22913742,-0.004523427,0.019640362,0.17560863
73,2344792559,-128.4271698,-73.38228607,-23.79226685,-0.041287117,-0.004580898,0.0160141,49,2344392551,-142.0652313,-79.54705811,-61.2481041,-0.006632663,0.03405499,0.20642376
75,2344825893,-128.489563,-73.38410187,-23.75801468,0.072303034,-0.020348173,-0.023797035,50,2344409218,-142.0771484,-79.54549408,-61.25066376,0.006324998,0.055351865,0.18016815
77,2344859227,-128.487915,-73.40484619,-23.80245781,0.04950509,-0.048930004,-0.02128601,51,2344425885,-142.0838776,-79.54537201,-61.24444962,0.041821312,0.09999193,0.17685413
81,2344925895,-128.4560699,-73.45425415,-23.94202232,-0.11090568,-0.003350906,-0.02735138,52,2344442552,-142.0999451,-79.54464722,-61.21174622,0.05842049,0.08851091,0.16395855
82,2344942562,-128.4760742,-73.45182037,-23.91724396,-0.14738648,0.017377462,-0.030591011,53,2344459219,-142.1169128,-79.5426712,-61.16516495,0.019519052,0.051101096,0.16550732
84,2344975896,-128.5074463,-73.4311142,-23.84660721,-0.05340736,0.06453143,-0.02904129,54,2344475886,-142.1405182,-79.54177856,-61.1094017,-0.016391616,-0.02800377,0.17967033
86,2345009230,-128.6118317,-73.39476776,-23.71133614,0.13093582,0.06616051,-0.020832062,55,2344492553,-142.1740723,-79.54150391,-61.06016922,-0.039065372,-0.009593902,0.19777012
88,2345042564,-128.6926727,-73.36636353,-23.64758682,0.1995438,-0.012424415,8.33E-04,56,2344509220,-142.2041016,-79.54242706,-61.02620316,-0.03172304,0.017819347,0.14746761
90,2345075898,-128.713974,-73.36252594,-23.67981911,0.12795179,0.00239483,0.070674896,57,2344525887,-142.2396393,-79.54345703,-60.98720932,-0.010475884,0.055316944,0.14680195
91,2345092565,-128.7171173,-73.37440491,-23.72306252,0.06090812,1.28E-04,0.12129116,58,2344542554,-142.2689819,-79.54351807,-60.94715118,-0.019322919,0.006369393,0.16561222
93,2345125899,-128.6504669,-73.43797302,-23.87784386,-0.093852445,0.03334746,-0.004964829,59,2344559221,-142.3053741,-79.54589844,-60.90081406,-0.049020246,-0.035695132,0.20623207
95,2345159233,-128.5341187,-73.48615265,-24.03763962,-0.23852001,0.063949406,-0.077604294,60,2344575888,-142.3472595,-79.55062866,-60.85756683,-0.032143496,-0.014565446,0.19629288
97,2345192567,-128.4715729,-73.47964478,-24.032547,-0.2222453,0.077157676,-0.034482956,61,2344592555,-142.3937683,-79.55665588,-60.81272125,0.015382567,0.036517937,0.15048122
99,2345225901,-128.4815063,-73.45884705,-23.88920975,-0.17080522,0.100153476,-0.006674767,62,2344609222,-142.4402161,-79.56118011,-60.76159668,-0.002596452,0.066853784,0.18026638
100,2345242568,-128.5023346,-73.44728088,-23.81442451,-0.10879088,0.09712398,-0.06978226,63,2344625889,-142.4762726,-79.56602478,-60.71403885,-0.026102904,0.05911476,0.19680023
102,2345275902,-128.5410156,-73.39009094,-23.69649887,0.06359332,-0.03692445,0.0067482,64,2344642556,-142.522644,-79.57411957,-60.65921783,-0.048158564,0.015370595,0.17225075
104,2345309236,-128.5789337,-73.34990692,-23.6195507,0.16292617,-0.1736271,0.086081505,65,2344659223,-142.5722809,-79.58242035,-60.60872269,-0.05985835,-0.02190019,0.15523243
106,2345342570,-128.5937347,-73.38926697,-23.63778114,0.10458368,-0.10401175,-0.036126137,66,2344675890,-142.616684,-79.59060669,-60.57362747,-0.05137427,-0.001227198,0.17251682
108,2345375904,-128.5415955,-73.41547394,-23.75424385,-0.010920648,0.025030322,-0.009947777,67,2344692557,-142.6641541,-79.60102844,-60.53617096,-0.03652572,0.051179886,0.16761875
109,2345392571,-128.5102539,-73.42032623,-23.8114109,-0.018903663,0.05592484,0.014639854,68,2344709224,-142.7049408,-79.61115265,-60.49304581,-0.015441742,0.08117331,0.1737585
111,2345425905,-128.4522095,-73.43521118,-23.89705086,-0.064919785,0.103969954,0.001252174,69,2344725891,-142.7433472,-79.62322235,-60.4370575,-0.01616823,0.0420063,0.1765995
115,2345492573,-128.3656769,-73.43730927,-23.98880386,-0.09364832,-6.77E-04,0.003503799,70,2344742558,-142.7760773,-79.63584137,-60.38799286,-0.048650153,-0.02030196,0.1709156
118,2345542574,-128.3539581,-73.43032837,-24.04140663,-0.007482864,-0.050473697,-0.0367651,71,2344759225,-142.802536,-79.64793396,-60.35664749,-0.056121897,-0.06357485,0.19147015
120,2345575908,-128.3833466,-73.42699432,-24.0024147,-0.023514792,-0.002700595,0.01103878,72,2344775892,-142.8316956,-79.66062164,-60.33259201,-0.033459723,-0.035952672,0.20715523
122,2345609242,-128.4122772,-73.42485046,-23.95694923,-0.07645294,0.16968009,0.008401871,73,2344792559,-142.848465,-79.67488098,-60.32804871,-0.007874766,0.008916714,0.19193459
124,2345642576,-128.4239502,-73.40908813,-23.94039154,-0.022090986,0.16925317,0.001227379,74,2344809226,-142.8766327,-79.68807983,-60.31597519,-0.005257151,0.005675609,0.11966324
126,2345675910,-128.4063263,-73.38677979,-23.91909599,0.101641834,-0.037308224,-0.012440681,75,2344825893,-142.9120789,-79.69879913,-60.30023575,-0.018373715,-0.020342194,0.12514019
127,2345692577,-128.392334,-73.38118744,-23.90838814,0.10521259,-0.09203336,-0.01878357,76,2344842560,-142.9422913,-79.7091217,-60.29029083,-0.012461811,-0.018953117,0.1730957
129,2345725911,-128.3857422,-73.38362122,-23.90527725,0.034032196,-0.14984499,-0.0239954,77,2344859227,-142.9726257,-79.71797943,-60.27913666,-0.024672087,-0.019758936,0.21607494
131,2345759245,-128.4106445,-73.38430786,-23.9276371,-0.030593155,-0.052629925,-2.87E-04,78,2344875894,-142.9919128,-79.72767639,-60.27710342,-0.025383249,0.014528734,0.19857693
133,2345792579,-128.4569702,-73.38931274,-23.94469261,-0.06401757,0.10091286,-0.014144897,79,2344892561,-142.9991913,-79.73747253,-60.27824402,-0.028030746,0.016063485,0.17307758
135,2345825913,-128.5358429,-73.38061523,-23.89281464,-0.11062195,0.19172439,0.033150673,80,2344909228,-142.9976196,-79.74567413,-60.28279114,-0.0498057,0.029836632,0.1565609
138,2345875914,-128.536499,-73.36362457,-23.83904266,-0.13679169,0.11873746,0.004098892,81,2344925895,-142.9896851,-79.75495148,-60.28977966,-0.043047395,0.014185473,0.16238403
140,2345909248,-128.5506744,-73.34494781,-23.73139954,-0.08233904,-0.04019959,-0.040906906,82,2344942562,-142.955719,-79.76599884,-60.32453156,-0.0873291,-0.031902786,0.20314884
142,2345942582,-128.6095123,-73.31123352,-23.55439377,-0.004279365,-0.088397585,-0.058563232,83,2344959229,-142.9065857,-79.77613068,-60.3819809,-0.058244556,-0.031098364,0.22030449
144,2345975916,-128.6756439,-73.26633453,-23.39655685,0.022543838,-0.08356032,0.019201279,84,2344975896,-142.8486481,-79.78781891,-60.45095825,-0.011762761,-0.004598612,0.18540287
145,2345992583,-128.6955261,-73.2534256,-23.35439873,0.031767562,-0.06688782,0.030243874,85,2344992563,-142.7959595,-79.79776001,-60.51874161,0.009755139,0.01650984,0.1546526
147,2346025917,-128.7458496,-73.25944519,-23.30286598,0.05951907,-0.022388957,0.021785736,86,2345009230,-142.7595825,-79.80509186,-60.56244278,0.04070622,-0.019942775,0.13756275
149,2346059251,-128.7742157,-73.27313995,-23.29518127,-0.003700425,0.06706394,-0.03285408,87,2345025897,-142.7249603,-79.80930328,-60.60250092,0.042548332,-0.0354667,0.16307735
151,2346092585,-128.7766266,-73.2664032,-23.32035255,-0.086767256,0.07611186,-0.010263443,88,2345042564,-142.711319,-79.80953217,-60.61916733,0.063273095,-0.025709521,0.16336155
153,2346125919,-128.7796631,-73.24382019,-23.3289547,-0.08476388,0.025408283,0.029088974,89,2345059231,-142.7081146,-79.80834961,-60.62216568,0.077848375,-0.034093827,0.16543579
154,2346142586,-128.7924805,-73.24030304,-23.31444359,-0.0720974,-0.007248972,0.006933212,90,2345075898,-142.7290649,-79.80265808,-60.59638214,0.10813124,-0.020654218,0.16845322
158,2346209254,-128.8628235,-73.21599579,-23.21845055,-0.005850535,-0.025952872,0.020533562,91,2345092565,-142.7705078,-79.79444122,-60.55015945,0.10052403,-0.021188246,0.17191505
160,2346242588,-128.8825531,-73.20751953,-23.21977425,-0.013508368,-0.03231327,-0.019990921,92,2345109232,-142.8431091,-79.78366089,-60.48278046,0.016884197,-0.039287988,0.15118217
162,2346275922,-128.9139557,-73.20788574,-23.22592545,-0.011449535,0.02409872,0.023679733,93,2345125899,-142.9348907,-79.77285767,-60.40756607,-0.07289173,-0.018401207,0.13786983
163,2346292589,-128.9143066,-73.21138,-23.24213791,-0.02154866,0.049175642,0.024962425,94,2345142566,-143.0076141,-79.76042175,-60.35275269,-0.10739034,0.017545432,0.16397285
165,2346325923,-128.8949432,-73.22572327,-23.28427315,-0.05291915,0.13325708,0.036263466,95,2345159233,-143.0379944,-79.75251007,-60.33815765,-0.0952319,0.04981936,0.21853447
167,2346359257,-128.8527527,-73.24591064,-23.33475494,-0.11133102,0.12200946,-0.020244598,96,2345175900,-143.0496979,-79.74893951,-60.33584976,-0.090085246,0.077328496,0.2108612
169,2346392591,-128.8733521,-73.23292542,-23.31159592,-0.075896844,0.06979706,-0.018704414,97,2345192567,-143.0348816,-79.74974823,-60.33895111,-0.091078654,0.10441005,0.17299175
171,2346425925,-128.8596649,-73.21244812,-23.29679489,-0.012640831,-0.0559292,0.004393578,98,2345209234,-142.9868164,-79.75435638,-60.36524582,-0.106043026,0.0901326,0.19574165
172,2346442592,-128.84021,-73.20898438,-23.30056763,1.20E-04,-0.06665536,0.006835938,99,2345225901,-142.9155426,-79.76039886,-60.40455627,-0.078693114,0.049816567,0.1911726
174,2346475926,-128.851532,-73.22031403,-23.26329041,-0.004721767,-0.03743797,0.00226593,100,2345242568,-142.8374481,-79.76863098,-60.44733047,-0.05159484,0.029474486,0.16352081
178,2346542594,-128.9074249,-73.24851227,-23.24106598,-0.025551302,0.08621107,-0.015400887,101,2345259235,-142.7601929,-79.77726746,-60.49225235,0.00462616,-0.008149617,0.17102242
180,2346575928,-128.9276123,-73.2407608,-23.24520683,-0.03993802,0.06545633,0.021455765,102,2345275902,-142.692688,-79.78500366,-60.53700638,0.01467593,-0.061141465,0.1979475
181,2346592595,-128.935318,-73.24015045,-23.24398422,-0.04505932,0.036016542,0.036930084,103,2345292569,-142.6325684,-79.79413605,-60.58917999,0.007675756,-0.06665268,0.18511009
183,2346625929,-128.9426117,-73.25402832,-23.24411201,-0.052808147,0.016590025,0.011648178,104,2345309236,-142.605484,-79.80229187,-60.62536621,0.01246617,-0.07695082,0.15949917
185,2346659263,-128.9209595,-73.27069855,-23.26215363,-0.027006233,-0.007416942,-0.016330719,105,2345325903,-142.5963287,-79.80916595,-60.65176773,0.02733636,-0.026650567,0.13200092
187,2346692597,-128.9068451,-73.28567505,-23.24769592,-0.067285866,-0.030384462,0.013547897,106,2345342570,-142.5829468,-79.81155396,-60.673069,0.03312501,-0.007948959,0.14861298
189,2346725931,-128.8765106,-73.30294037,-23.22690582,-0.12945127,0.01697715,0.056991577,107,2345359237,-142.5658417,-79.81008911,-60.691185,0.049316626,-0.003048549,0.18336678
190,2346742598,-128.8487091,-73.3199234,-23.22391701,-0.13494885,0.05412679,0.035990715,108,2345375904,-142.5696564,-79.80838776,-60.68750763,0.013539884,-0.047287967,0.16191673
194,2346809266,-128.6884766,-73.34306335,-23.19244576,-0.055026766,-6.80E-04,-0.027744293,109,2345392571,-142.5820923,-79.80516815,-60.6843605,-0.03106418,-0.02718007,0.17100334
196,2346842600,-128.6146698,-73.34093475,-23.11970139,-0.05138817,-0.13623953,0.004227638,110,2345409238,-142.5944824,-79.8015976,-60.68574524,-0.035460737,-0.006871626,0.17695522
198,2346875934,-128.5455017,-73.35502625,-23.09565544,-0.03702316,-0.119681574,-0.06335831,111,2345425905,-142.5957794,-79.79718018,-60.6995163,-0.021016756,0.029918214,0.18939781
199,2346892601,-128.5469818,-73.3500824,-23.05932045,0.008094298,-0.0937296,-0.07677555,112,2345442572,-142.5952606,-79.79404449,-60.71231079,-0.010117691,0.0466742,0.17153263
201,2346925935,-128.5759277,-73.31745911,-22.97159004,0.004804104,-0.061982937,0.06508255,113,2345459239,-142.5921478,-79.79026031,-60.71061707,0.019392949,0.0658448,0.20346165
203,2346959269,-128.6273804,-73.31739807,-22.92028046,0.037350077,0.06578378,0.008206368,114,2345475906,-142.592514,-79.78726196,-60.70068359,-0.01714621,0.02709698,0.18673325
205,2346992603,-128.6355743,-73.30915833,-22.92923355,0.08235432,0.09400826,0.026435852,115,2345492573,-142.6029053,-79.78770447,-60.68699646,-0.06399514,-0.020788549,0.16880989
207,2347025937,-128.5737305,-73.32003784,-23.00997543,0.017962785,0.06880344,0.05930996,116,2345509240,-142.6062469,-79.78779602,-60.68839645,-0.09093207,-0.018224688,0.16754627
208,2347042604,-128.5334473,-73.34182739,-23.06997299,-1.70E-04,0.07238892,0.014314652,117,2345525907,-142.5881958,-79.78827667,-60.72320938,-0.072373845,-0.023060614,0.17487717
210,2347075938,-128.4918213,-73.38109589,-23.17198372,-0.013402256,-0.007349218,-0.11850071,118,2345542574,-142.5615997,-79.7897644,-60.77285767,-0.059055742,0.01263664,0.17186737
212,2347109272,-128.5453033,-73.35224152,-23.16111374,0.013351044,-0.11621132,-0.07980251,119,2345559241,-142.5264893,-79.79332733,-60.82112122,-0.018369524,0.04291376,0.17686844
216,2347175940,-128.627182,-73.34749603,-23.32406425,0.08740184,-0.07300011,-0.022299767,120,2345575908,-142.4770355,-79.79734039,-60.86738968,0.00489735,0.0804422,0.19680882
217,2347192607,-128.6452789,-73.35906219,-23.38941002,0.053273477,0.004751215,-0.056598663,121,2345592575,-142.4246979,-79.80231476,-60.90703201,0.008340931,0.06274657,0.20023346
219,2347225941,-128.7663727,-73.3620224,-23.42414093,-0.060652588,0.09752105,0.030481339,122,2345609242,-142.3785248,-79.80643463,-60.93482208,0.013512839,-0.006135989,0.16991806
221,2347259275,-128.8102112,-73.38217163,-23.50889015,-0.2091838,0.11607553,0.02924633,123,2345625909,-142.3399811,-79.80879211,-60.95946503,0.05210534,-0.05846786,0.1587286
223,2347292609,-128.7332458,-73.40300751,-23.64644432,-0.24952435,0.16372469,0.015583992,124,2345642576,-142.3256836,-79.80818176,-60.97367859,0.030951865,-0.064746395,0.1488514
225,2347325943,-128.7971191,-73.42436218,-23.57934952,-0.116775796,0.098138615,-0.072442055,125,2345659243,-142.3255157,-79.80484009,-60.98163605,0.017504683,-0.018306047,0.1617899
226,2347342610,-128.7852631,-73.40454865,-23.563097,-0.12342754,0.048515946,-0.027107239,126,2345675910,-142.3243256,-79.80117035,-60.98953247,0.022585258,0.002705066,0.17645264
228,2347375944,-128.6857605,-73.34994507,-23.57839775,0.009737062,-0.00483995,0.017245293,127,2345692577,-142.3352051,-79.79550171,-60.98038864,0.008008204,5.06E-04,0.17976093
230,2347409278,-128.7144012,-73.31903839,-23.4822216,0.19267249,-0.16147883,0.03299141,128,2345709244,-142.3421478,-79.79032135,-60.97027206,-0.028329652,-0.031079086,0.15216827
232,2347442612,-128.6904297,-73.33423615,-23.48720932,0.16573086,-0.23128495,-0.076797485,129,2345725911,-142.3534851,-79.7832489,-60.9577713,-0.04610058,-0.02650439,0.1624775
235,2347492613,-128.7160492,-73.36070251,-23.62309837,-0.044262145,-0.061934657,-0.020730972,130,2345742578,-142.3502808,-79.77606964,-60.96519089,-0.016666047,-0.007437058,0.16985989
237,2347525947,-128.7269287,-73.3371582,-23.77598,-0.093371026,0.01196342,0.055099487,131,2345759245,-142.3483429,-79.76707458,-60.97132492,-0.006803581,0.001612199,0.18639278
239,2347559281,-128.7326813,-73.36820984,-23.87561989,-0.15269478,0.18434489,0.08179474,132,2345775912,-142.336731,-79.76096344,-60.98839188,-0.016211981,0.030198555,0.16338444
241,2347592615,-128.6492004,-73.40955353,-23.9642601,-0.23260286,0.2774938,0.08562946,133,2345792579,-142.3464661,-79.75579071,-60.99095917,-0.03150285,0.016298229,0.15073872
243,2347625949,-128.4107666,-73.4777832,-24.12249184,-0.26118,0.25222665,-0.011257172,134,2345809246,-142.3456116,-79.75081635,-61.00716782,-0.014706356,0.05984129,0.17457676
244,2347642616,-128.3096466,-73.50284576,-24.1553936,-0.2822435,0.16984604,-0.04269123,135,2345825913,-142.3470306,-79.74640656,-61.0122757,0.016161704,0.07547792,0.20923042
246,2347675950,-128.1096191,-73.52519226,-24.18345642,-0.26060197,-0.018969657,-0.05322838,136,2345842580,-142.346283,-79.74573517,-61.00410843,0.004073789,0.057833977,0.21460533
248,2347709284,-127.9191208,-73.55043793,-24.20154381,-0.12804103,-0.13872533,-0.07304859,137,2345859247,-142.3352661,-79.74813843,-60.99738693,-0.028231977,0.026081,0.17094994
250,2347742618,-127.6874542,-73.53377533,-24.3483429,-0.116289236,-0.1859335,0.013090134,138,2345875914,-142.3091583,-79.74915314,-61.0026207,-0.044916704,0.027331332,0.16164494
252,2347775952,-127.6059265,-73.54684448,-24.42803001,0.12005655,-0.21945608,0.06477356,139,2345892581,-142.2606506,-79.751091,-61.02479553,-0.06604204,0.010179507,0.19004917
255,2347825953,-127.3354645,-73.67005157,-24.77184296,0.078077435,-0.06623639,0.07410145,140,2345909248,-142.1980438,-79.754776,-61.06401062,-0.06306908,0.026404032,0.19482708
257,2347859287,-126.988121,-73.77226257,-25.27826118,-0.18087867,-0.06173305,0.060962677,141,2345925915,-142.125824,-79.76153564,-61.11347198,-0.051891383,0.03474442,0.17681408
259,2347892621,-126.6445236,-73.92327118,-25.77908134,-0.22562131,-0.07084198,0.050533295,142,2345942582,-142.0405273,-79.76779938,-61.16628265,-0.037004527,0.002288214,0.14006424
261,2347925955,-126.0899124,-74.08053589,-26.48522758,-0.33959863,-0.016563874,0.04725361,143,2345959249,-141.9493256,-79.772789,-61.22089767,-0.03615424,-0.037131816,0.17960835
262,2347942622,-125.6870804,-74.16293335,-26.9503212,-0.4644705,0.002568164,0.15801811,144,2345975916,-141.8639069,-79.77792358,-61.28280258,-0.018575603,-0.054772854,0.18655968
264,2347975956,-124.6385193,-74.40885925,-28.11224747,-0.7293786,-0.032527395,0.038279533,145,2345992583,-141.7994232,-79.7811203,-61.34199905,-0.004247347,-0.088107295,0.15078545
