PacketCounter_tibia,SampleTimeFine_tibia,Euler_X_tibia,Euler_Y_tibia,Euler_Z_tibia,FreeAcc_X_tibia,FreeAcc_Y_tibia,FreeAcc_Z_tibia
587,1217773668,-165.6732941,-80.22575378,0.76643008,-0.044603653,-0.007192927,-0.010205269
588,1217790335,-165.6483459,-80.22559357,0.704864681,-0.02816301,0.013418824,6.87E-05
589,1217807002,-165.6242523,-80.22503662,0.653353393,-0.012889189,-7.97E-04,-0.030823708
590,1217823669,-165.5955963,-80.22518921,0.604651868,-0.007915753,0.002449032,-0.025698662
591,1217840336,-165.5626678,-80.22716522,0.548673987,0.010399451,0.021021338,0.002055168
592,1217857003,-165.5415955,-80.22509766,0.506977439,0.015941327,0.01928302,-0.009509087
593,1217873670,-165.5277405,-80.22332001,0.467768222,0.026344718,0.001039615,-0.007332802
594,1217890337,-165.506073,-80.22006989,0.416961014,0.01868129,0.018594882,-0.02909565
595,1217907004,-165.4940491,-80.21559906,0.378503114,0.03080225,0.010649443,-0.028225899
596,1217923671,-165.484024,-80.20889282,0.347053111,0.07859694,-0.009295122,-0.0185709
597,1217940338,-165.4898376,-80.20106506,0.330886424,-0.003540019,0.02204268,-0.006586075
598,1217957005,-165.4976501,-80.19314575,0.323710024,8.04E-04,0.003646949,-0.01840496
599,1217973672,-165.5020447,-80.18466187,0.320437163,0.017733442,0.014402057,-0.028471947
600,1217990339,-165.5178986,-80.17527771,0.325873435,-0.005766907,0.00604977,-0.024965286
601,1218007006,-165.5518799,-80.16387177,0.342732191,0.024168357,-0.003436009,-0.02413559
602,1218023673,-165.5955353,-80.15497589,0.361713201,0.01405103,-0.008101283,-0.03309536
603,1218040340,-165.652771,-80.14306641,0.39170596,0.001030304,0.04885278,-0.013341904
604,1218057007,-165.6793671,-80.13278961,0.398863792,-0.046371,-0.060080897,0.011463165
605,1218073674,-165.6792145,-80.12311554,0.371998787,-0.028568322,-0.104394406,0.03907013
606,1218090341,-165.6462402,-80.11590576,0.309520364,-0.027420277,-0.040273737,0.006705284
607,1218107008,-165.6100616,-80.1087265,0.264316827,-0.020695252,0.015965251,-0.039274216
608,1218123675,-165.5719299,-80.10108185,0.238203764,-0.011251719,0.052502356,-0.012999535
609,1218140342,-165.5311737,-80.09503937,0.226502791,0.010945129,0.03246425,0.012385368
610,1218157009,-165.483017,-80.08781433,0.209317401,0.015198252,-0.039537262,0.010023117
611,1218173676,-165.4128113,-80.07659149,0.160724133,0.04665979,-0.10019706,0.01905632
612,1218190343,-165.3161316,-80.05870819,0.071371831,0.03923026,-0.118547976,0.07080364
613,1218207010,-165.2033539,-80.03939056,-0.044102725,0.042913154,-0.07065105,0.002308846
614,1218223677,-165.1325989,-80.02798462,-0.098734118,-0.017287722,0.08894804,-0.16080952
615,1218240344,-165.0894318,-80.02044678,-0.085413717,-0.050561927,0.12741278,-0.14913559
616,1218257011,-165.0382843,-80.01418304,-0.045326315,-0.074463814,0.067690454,0.009881973
617,1218273678,-164.9993286,-80.0165863,0.010223854,-0.086875685,-0.025566027,0.037896156
618,1218290345,-164.9717407,-80.02366638,0.056413174,-0.05066407,-0.14767194,-0.038404465
619,1218307012,-164.9112396,-80.03469086,0.041328579,-0.044186555,-0.16017056,-0.045873642
620,1218323679,-164.8255005,-80.04908752,0.002816192,-0.017131556,0.015238331,0.019479752
621,1218340346,-164.7260895,-80.06086731,-0.014893798,-0.03323241,0.11202095,0.042546272
622,1218357013,-164.6614227,-80.07637024,0.029694907,-0.017036507,0.12730443,-0.02304554
623,1218373680,-164.5986176,-80.09749603,0.094872043,-0.037709344,0.06258776,-0.049790382
624,1218390347,-164.5357361,-80.11598969,0.147531375,-0.039675582,-0.04684731,-0.012103081
625,1218407014,-164.4606781,-80.14232635,0.158878475,-0.05064317,-0.0835007,0.018464088
626,1218423681,-164.3829346,-80.17909241,0.143434763,-0.13826647,0.01046633,-0.003036499
627,1218440348,-164.3067932,-80.22328186,0.14888753,-0.17419416,0.043211926,0.008687973
628,1218457015,-164.1860046,-80.27631378,0.146608651,-0.13148119,0.03110954,0.050061226
629,1218473682,-164.0639038,-80.33651733,0.160386294,-0.12971336,-0.031363226,0.02029705
630,1218490349,-163.9173737,-80.40753174,0.151940554,-0.059298582,-0.070524596,-0.022187233
631,1218507016,-163.7474823,-80.48335266,0.10010267,-0.08188931,-0.12347973,-0.051340103
632,1218523683,-163.5573425,-80.56372833,-0.00115086,-0.026407853,-0.10158016,-0.019441605
633,1218540350,-163.3575439,-80.64367676,-0.136026561,0.028457027,-0.001507371,0.004263878
634,1218557017,-163.1951599,-80.7232666,-0.237340108,0.10377798,0.08405881,-0.05697632
635,1218573684,-163.0735016,-80.79252625,-0.30259642,0.23028111,0.12018822,-0.08427429
636,1218590351,-162.9786377,-80.84931946,-0.353493422,0.279699,0.09085981,-0.004810333
637,1218607018,-162.9520264,-80.89562988,-0.36819005,0.28779534,0.06373735,-0.008877754
638,1218623685,-163.0042419,-80.92890167,-0.335085869,0.24489364,0.0867313,-0.07280636
639,1218640352,-163.0957489,-80.9462738,-0.266178071,0.2420573,0.11917711,-0.08440399
640,1218657019,-163.1968536,-80.95645905,-0.192320809,0.20037222,0.019093147,-0.051052094
641,1218673686,-163.3208771,-80.95975494,-0.122907549,0.1112069,-0.015937703,-0.027245522
642,1218690353,-163.4406128,-80.96086884,-0.085605554,0.08694711,-0.062303398,0.018576622
643,1218707020,-163.5670319,-80.9577179,-0.065335445,0.037720457,-0.011704759,-0.020080566
644,1218723687,-163.7086945,-80.95888519,-0.018385304,-0.09221473,-0.003017034,-0.097088814
645,1218740354,-163.8397064,-80.96234131,0.043850746,-0.14399227,0.022041172,-0.034457207
646,1218757021,-163.9550323,-80.96993256,0.114554644,-0.109667666,0.03554912,0.027915
647,1218773688,-164.0597992,-80.98005676,0.187578917,-0.08033932,-0.03949211,0.017819405
648,1218790355,-164.1492157,-80.99391937,0.23925899,-0.02227864,-0.09532777,-0.016295433
649,1218807022,-164.2411346,-81.00981903,0.277824521,0.003451403,-0.074278995,-0.035736084
650,1218823689,-164.294281,-81.02629089,0.2815364,0.043776296,0.007945271,-0.003920555
651,1218840356,-164.3139191,-81.04099274,0.277976006,0.033944737,0.020283801,0.032847404
652,1218857023,-164.3511963,-81.05473328,0.307265937,0.078767054,0.011118205,0.00388813
653,1218873690,-164.4038239,-81.06712341,0.354836822,0.06855262,0.04116153,-0.062314034
654,1218890357,-164.4648895,-81.07813263,0.414648592,0.013532738,0.0660487,-0.04383278
655,1218907024,-164.5507813,-81.0923233,0.511158586,0.001755757,0.07136288,-0.018449783
656,1218923691,-164.6502991,-81.10430908,0.626019895,0.009817394,0.052195694,-0.030321121
657,1218940358,-164.7705994,-81.11463165,0.749323726,0.02420954,0.003975178,-0.031040192
658,1218957025,-164.9094543,-81.1262207,0.87263447,0.03575056,-0.024854474,-0.02034378
659,1218973692,-165.0417786,-81.1349411,0.981332541,0.064606555,0.034811918,-0.02560234
660,1218990359,-165.1889496,-81.14330292,1.115313411,0.058164112,0.08262989,-0.022039413
661,1219007026,-165.3467407,-81.1526947,1.265970826,0.008169888,0.020595992,-0.029335976
662,1219023693,-165.4668579,-81.16600037,1.393741965,0.010629194,-0.028239297,-0.002290726
663,1219040360,-165.5570526,-81.17895508,1.50903976,0.073566765,-0.053634394,-0.006962776
664,1219057027,-165.6416473,-81.18869019,1.626119256,0.074059196,-0.047857758,-0.04414749
665,1219073694,-165.7287292,-81.19987488,1.738110065,0.027452106,-0.012308188,-0.050369263
666,1219090361,-165.7849884,-81.21226501,1.81630981,0.002932434,-0.022298826,-0.02362442
667,1219107028,-165.8126068,-81.2256012,1.857472539,0.008512128,-0.03838265,0.02163601
668,1219123695,-165.8212433,-81.2443161,1.855951786,-0.008667399,-0.04229826,0.027308464
669,1219140362,-165.8409424,-81.27028656,1.839685678,-0.042738535,0.052932225,-0.039643288
670,1219157029,-165.8119354,-81.29714966,1.792466879,0.027799033,0.044518583,-0.100850105
671,1219173696,-165.8038635,-81.32248688,1.7870754,-0.025845466,0.003235127,-0.003255844
672,1219190363,-165.8884735,-81.34998322,1.915358186,0.11534272,0.1423444,0.14366245
673,1219207030,-166.3626556,-81.3675766,2.48191905,0.3739435,0.367935,0.2042408
674,1219223697,-166.975647,-81.35218811,3.226813316,0.5095211,0.36432958,-0.026395798
675,1219240364,-167.5123901,-81.30708313,3.916414738,0.58284545,0.26820466,-0.18473148
676,1219257031,-168.0849304,-81.23007202,4.624615192,0.43523693,0.26961115,-0.25479794
677,1219273698,-168.7118225,-81.12345886,5.383855343,0.24531391,0.08476041,-0.11993408
678,1219290365,-169.2234192,-81.00125885,6.014242649,0.058681224,-0.10817524,-0.007376671
679,1219307032,-169.6494751,-80.88197327,6.50302887,-0.13483153,-0.2896844,-0.01913929
680,1219323699,-169.9778748,-80.7701416,6.854747295,-0.16556627,-0.41226545,-0.09768009
681,1219340366,-170.1619415,-80.66855621,7.058338165,-0.19818819,-0.3784162,-0.08538437
682,1219357033,-170.2406464,-80.5764389,7.188995361,-0.20758878,-0.15219562,-0.055784225
683,1219373700,-170.2796936,-80.49022675,7.337934494,-0.09465626,0.089176364,0.004395485
684,1219390367,-170.3525238,-80.39160156,7.548171997,-0.021984454,0.15172395,-0.006592751
685,1219407034,-170.461731,-80.29402161,7.764600277,0.047092028,-0.008120505,-0.03131485
686,1219423701,-170.6225891,-80.19967651,7.962166786,0.15676525,-0.05177013,-0.025355339
687,1219440368,-170.8439178,-80.09786224,8.14971447,0.34550962,0.050601266,0.0038023
688,1219457035,-171.177948,-79.97991943,8.369140625,0.51509434,0.12967394,-0.044272423
689,1219473702,-171.5926971,-79.83740234,8.633984566,0.7740803,0.23793468,-0.16723251
690,1219490369,-172.0414734,-79.65061951,8.944058418,0.7925535,0.22400837,-0.21215057
691,1219507036,-172.5688019,-79.41867065,9.360731125,0.6006827,0.42832664,-0.2056694
692,1219523703,-173.1749268,-79.17062378,9.893690109,0.010313558,0.3360373,-0.12024021
693,1219540370,-173.8014526,-78.90216827,10.50945091,0.08178111,0.28012532,-0.22780609
694,1219557037,-174.5690613,-78.56941986,11.30540752,0.7012355,0.60816914,-0.15303135
695,1219573704,-175.5095367,-78.2052002,12.18208981,0.6697796,0.22068043,0.11152363
696,1219590371,-176.6489868,-77.82707977,13.10038471,0.44864187,0.2392458,-0.19840717
697,1219607038,-177.7749786,-77.40493011,14.05569935,0.44934663,0.39794627,-0.5335245
698,1219623705,-178.8908844,-76.96013641,15.02779579,-0.05123449,0.1830879,-0.21153831
699,1219640372,179.9108124,-76.48943329,16.02272606,0.07727407,0.13840543,-0.12566757
700,1219657039,178.6982727,-75.99032593,17.02670479,0.3452735,0.30484238,-0.19526958
701,1219673706,177.5713959,-75.48082733,17.94354057,0.13302246,-0.087599814,-0.111741066
702,1219690373,176.4271545,-74.97406006,18.77561188,-0.31458127,-0.20133282,-0.073937416
703,1219707040,175.2234802,-74.45581818,19.57484436,-0.3874693,0.03806012,-0.19967079
704,1219723707,174.0554352,-73.91702271,20.36854935,-0.2431798,0.26569232,-0.1931696
705,1219740374,172.9763489,-73.35752106,21.18551636,0.077568024,0.3602451,0.024410248
706,1219757041,171.9285126,-72.76306152,22.01577568,0.411293,0.17306937,-0.121040344
707,1219773708,170.9297028,-72.16239929,22.79957771,0.3268546,0.061126407,-0.41338444
708,1219790375,170.0231018,-71.5641098,23.50224495,0.013810419,-0.24370667,-0.4374733
709,1219807042,169.1254272,-70.98989868,24.16476631,-0.6189931,-0.7254789,-0.076132774
710,1219823709,168.2897949,-70.40981293,24.76486015,-0.4141741,-0.1691568,-0.07452774
711,1219840376,167.6312408,-69.78694916,25.2718029,0.018225415,0.51824534,-0.049102783
712,1219857043,167.1999664,-69.1268692,25.71973991,0.6051753,0.62916714,-0.22480679
713,1219873710,166.868042,-68.4561615,26.16194534,0.5791699,0.07333549,-0.18196201
714,1219890377,166.5718536,-67.80358124,26.55649185,0.6381141,-0.21437876,-0.3522911
715,1219907044,166.2670441,-67.17821503,26.88393784,-0.17468403,-0.64135724,-0.17710686
716,1219923711,165.9975433,-66.56071472,27.14843559,-0.21436188,-0.41859752,-0.36276627
717,1219940378,165.8770752,-65.90488434,27.30498886,0.00885118,0.007405404,-0.22074032
718,1219957045,165.9148712,-65.23582458,27.35616112,0.45190793,0.23189932,-0.14579391
719,1219973712,166.0578156,-64.56406403,27.34027481,0.39593804,-0.07048329,-0.10854626
720,1219990379,166.1870422,-63.90956116,27.31210709,0.2838497,-0.45424363,-0.30821228
721,1220007046,166.2364044,-63.27711868,27.27445984,-0.29705623,-0.59157825,-0.22525787
722,1220023713,166.2032776,-62.68401337,27.25963783,-0.8762426,-0.524528,-0.23864174
723,1220040380,166.2506256,-62.08507538,27.21882057,-0.808349,0.43673447,-0.26781845
724,1220057047,166.4011078,-61.46413422,27.1965847,-0.1517764,1.046624,0.005374908
725,1220073714,166.5894165,-60.83348846,27.24233437,0.17970623,0.8803365,-0.073996544
726,1220090381,166.7149811,-60.2148056,27.37599373,-0.004178973,0.35738045,0.07529259
727,1220107048,166.7026367,-59.62627411,27.57234573,-0.4240367,-0.18504934,0.32153702
728,1220123715,166.6112671,-59.06117249,27.80219078,-0.69696736,-0.3178685,-0.036429405
729,1220140382,166.4979706,-58.47254562,28.02195168,-0.558587,-0.033294335,-0.33903503
730,1220157049,166.3672333,-57.90288162,28.23222733,-0.32491383,-0.05224435,0.010554314
731,1220173716,166.0843048,-57.35951996,28.45374107,-0.31345615,-0.27783245,0.107471466
732,1220190383,165.7131348,-56.84824753,28.7154789,-0.4427322,-0.15126833,-0.27525043
733,1220207050,165.533432,-56.28060913,28.9509697,-0.026908316,0.117272206,-0.5964823
734,1220223717,165.5088806,-55.72156143,29.14852905,-0.0864842,-0.8082821,0.3496523
735,1220240384,165.3608093,-55.19116592,29.34119606,-0.3866284,-1.0719179,0.6681862
736,1220257051,165.128418,-54.68535614,29.52795029,-0.26306713,-0.15564194,0.21609402
737,1220273718,164.9922638,-54.19541168,29.68836784,-0.080226034,0.65630645,-0.14316463
738,1220290385,165.0237579,-53.73400497,29.85226822,0.08398994,0.23425402,0.1499958
739,1220307052,165.1641693,-53.30060959,29.98890495,-0.43339816,-0.86471325,0.47698307
740,1220323719,165.1704102,-52.8836174,30.09941483,-0.5321003,-1.0374905,0.40833282
741,1220340386,165.0527191,-52.46738434,30.18418694,-0.013251427,-0.70116675,0.16863728
742,1220357053,164.8434143,-52.09150314,30.22674561,0.38360947,-0.15012182,0.07855415
743,1220373720,164.6858826,-51.81436157,30.2300148,0.05043376,0.003101936,0.34507942
744,1220390387,164.6515808,-51.5871048,30.19366837,-0.49577117,0.028214976,0.2488308
745,1220407054,164.7209473,-51.32410049,30.18546104,-0.64649785,0.35119125,-0.2542057
746,1220423721,164.8536835,-51.02201843,30.2267971,-0.3057978,0.41916236,0.061395645
747,1220440388,164.9526672,-50.73391342,30.335783,-0.07722938,0.12373948,0.12625313
748,1220457055,165.0357208,-50.50094223,30.4336834,0.03773619,-0.3406252,0.1829691
749,1220473722,165.0858307,-50.32458115,30.468153,-0.015528416,-0.5087296,0.3987112
750,1220490389,165.0736084,-50.17523956,30.49508095,-0.44555748,-0.80191857,0.14807892
751,1220507056,165.0427704,-50.00883484,30.49700356,-0.22397017,-0.45719758,-0.020210266
752,1220523723,165.0138855,-49.88252258,30.45013809,0.005856452,-0.32616574,0.44054985
753,1220540390,164.9330902,-49.78363037,30.39084435,-0.23062108,-0.00665189,0.040763855
754,1220557057,164.9861298,-49.71208191,30.32128334,-0.24017504,0.42797273,-0.021835327
755,1220573724,165.1833496,-49.65472412,30.25531006,-0.24239142,0.29500788,0.17406464
756,1220590391,165.3835297,-49.59241104,30.24889946,-0.5255428,-0.15681738,0.096731186
757,1220607058,165.5506439,-49.49342346,30.27500534,-0.61981833,-0.3391945,-0.041568756
758,1220623725,165.6554413,-49.42563248,30.29490852,-0.1625931,-0.054648638,0.345253
759,1220640392,165.6978302,-49.4401741,30.30853081,-0.118273064,-0.4867151,0.54804516
760,1220657059,165.6725616,-49.46876144,30.29754066,-0.43817854,-0.8461298,0.107224464
761,1220673726,165.6008911,-49.52939606,30.25313187,-0.3347819,-0.46129832,0.40589905
762,1220690393,165.5138855,-49.6627655,30.19049835,-0.32412446,-0.2465432,0.6973753
763,1220707060,165.4744568,-49.8263588,30.14778519,-0.39710855,-0.21171978,0.08905983
764,1220723727,165.5392914,-49.99971008,30.07908821,-0.39775172,-0.56794953,0.080174446
765,1220740394,165.5834656,-50.2192955,29.96079254,-0.27691036,-0.31689543,0.49536133
766,1220757061,165.6043854,-50.46998978,29.83282852,-0.34925085,-0.08304537,0.1300211
767,1220773728,165.6630859,-50.74651337,29.71435165,-0.41154784,0.41282958,0.050066948
768,1220790395,165.785141,-51.07012939,29.6452446,-0.5358303,0.43632796,0.37825775
769,1220807062,165.9360657,-51.41424179,29.65086174,-0.67806,0.13353957,0.17146778
770,1220823729,166.018631,-51.74487686,29.71419525,-0.51845217,0.08762615,0.106897354
771,1220840396,165.9435272,-52.1186409,29.84655762,-0.59520066,-0.15264615,0.5177622
772,1220857063,165.7315521,-52.52870178,30.04110527,-0.56210274,-0.1591461,0.17949772
773,1220873730,165.5574188,-52.98452377,30.20527649,-0.44150195,-0.40583232,0.24292088
774,1220890397,165.4438934,-53.50124741,30.30831909,-0.19996147,-0.5729463,0.536355
775,1220907064,165.316452,-54.06398773,30.37089157,-0.17908537,-0.9214877,0.86023426
776,1220923731,165.1321106,-54.68362808,30.42050171,-0.5861865,-0.98801243,0.4244957
777,1220940398,165.0423737,-55.30718231,30.41249084,-0.5286125,-0.48240176,-0.16552067
778,1220957065,165.1349945,-55.97391891,30.30062866,-0.23349743,-0.36092845,0.18647861
779,1220973732,165.2912445,-56.70413208,30.1377449,-0.39324737,-0.46937022,0.5207987
780,1220990399,165.4990082,-57.47409439,29.92700768,-0.39582223,-0.48564503,0.064463615
781,1221007066,165.7287598,-58.29201126,29.70757294,-0.40669125,-0.27202246,-0.007125855
782,1221023733,165.8661652,-59.13543701,29.51980209,-0.79687023,-0.28783938,0.4038105
783,1221040400,166.0047302,-60.01493454,29.35704803,-0.5317908,-0.17614992,-0.062981606
784,1221057067,166.2131195,-60.93522644,29.14957428,-0.7046456,-0.33456835,0.38153934
785,1221073734,166.4919586,-61.9623909,28.86508369,-0.5307441,-0.3907482,0.38142872
786,1221090401,166.8946991,-63.06259155,28.49879646,-0.1972923,-0.46460363,0.29878807
787,1221107068,167.2402649,-64.20439911,28.0162487,-0.44692156,-1.0325147,0.33810616
788,1221123735,167.5054016,-65.39213562,27.41617775,-0.77162516,-1.1044513,-0.60944843
789,1221140402,167.9381104,-66.53897858,26.68648148,-0.71269196,-0.04372964,-1.0184298
790,1221157069,168.7804871,-67.63802338,25.78899384,-0.16023488,0.7548895,-0.33479595
791,1221173736,170.0168915,-68.75417328,24.86820412,0.009407506,0.7342684,0.027941704
792,1221190403,171.4354553,-69.9122467,23.97063446,0.18946666,0.25243682,-0.21169949
793,1221207070,172.6956787,-71.04885864,22.97638512,-0.14798641,-0.4950422,-0.5499182
794,1221223737,173.9618378,-72.15807343,21.84841537,-0.10127443,-0.47863668,-1.3004541
795,1221240404,175.2854004,-73.13458252,20.57135201,0.44979554,0.27265206,-1.0267363
796,1221257071,176.6062317,-74.03346252,19.20995712,0.9446672,0.47899336,-0.436965
797,1221273738,177.9210663,-74.88271332,17.817173,1.5387999,0.6717383,-0.47640324
798,1221290405,179.1796875,-75.66506195,16.41409874,1.5371411,0.37040448,-0.7279854
799,1221307072,-179.6453857,-76.35791016,14.90463543,1.1004888,0.027631454,-0.9714575
800,1221323739,-178.5693054,-76.91569519,13.36511612,1.043697,0.4011961,-1.0970058
801,1221340406,-177.4562225,-77.34148407,11.87685871,1.0164886,1.1627088,-0.43057346
802,1221357073,-176.46521,-77.68460846,10.73587227,1.12913,1.4262893,-0.09999275
803,1221373740,-175.5934906,-77.97756195,9.905267715,1.0775266,1.2206639,-0.12688923
804,1221390407,-174.7655334,-78.1986618,9.250984192,1.0875398,0.8583102,-0.25694656
805,1221407074,-174.1336212,-78.33596802,8.798371315,0.7049638,0.29236284,-0.32318783
806,1221423741,-173.7750092,-78.41892242,8.54061985,0.3435236,0.095143266,-0.18703175
807,1221440408,-173.5184021,-78.47742462,8.320025444,0.16866222,0.33648556,-0.045516014
808,1221457075,-173.3203888,-78.52848053,8.164168358,-0.043934938,0.12831259,-0.054903984
809,1221473742,-173.1565094,-78.54663086,8.105051041,0.1782411,0.15127128,-0.11829567
810,1221490409,-173.0726471,-78.54798889,8.132793427,0.16338554,0.18195228,0.002162933
811,1221507076,-172.9857941,-78.53830719,8.174683571,0.2351212,0.22258522,0.063928604
812,1221523743,-172.9377594,-78.50662231,8.30926609,0.44780463,0.4585504,0.003294945
813,1221540410,-172.9416809,-78.45646667,8.571642876,0.3913946,0.25829884,-0.12531376
814,1221557077,-172.9699554,-78.37758636,8.88243103,0.28667825,0.049564667,-0.2412653
815,1221573744,-173.0012512,-78.29314423,9.16379261,0.17389312,-0.26144412,-0.015035629
816,1221590411,-173.0679321,-78.21551514,9.353621483,0.013878485,-0.4258205,-0.006341934
817,1221607078,-173.1449738,-78.13776398,9.436379433,0.04601915,-0.40779185,-0.16256428
818,1221623745,-173.1962891,-78.03331757,9.457535744,0.1456816,0.07876613,-0.04510975
819,1221640412,-173.2019806,-77.9368515,9.409568787,-0.080275476,-0.048591103,0.31795406
820,1221657079,-173.2727051,-77.85292053,9.42950058,-0.02546064,0.21773542,0.036179543
821,1221673746,-173.3799133,-77.77841187,9.552762032,-0.25367293,0.23595245,-0.13363361
822,1221690413,-173.4338684,-77.71351624,9.722568512,-0.20002976,0.196527,-0.13592339
823,1221707080,-173.4592743,-77.66477203,9.944678307,-0.24570589,-0.046506733,0.055728912
824,1221723747,-173.4861908,-77.64252472,10.09523106,-0.2603666,-0.49489322,0.07390022
825,1221740414,-173.4767151,-77.63166809,10.16842937,-0.112084016,-0.18033193,-0.1040287
826,1221757081,-173.5103149,-77.60865784,10.27605724,0.037632547,0.028078312,-0.03183651
827,1221773748,-173.5388184,-77.60551453,10.34963417,-0.075175166,-0.13889156,0.06954765
828,1221790415,-173.5981598,-77.60818481,10.44437408,-0.020334901,0.040000383,-0.032156944
829,1221807082,-173.6362305,-77.62155914,10.55241394,-0.24417455,0.012516446,0.044672966
830,1221823749,-173.5897675,-77.66069794,10.62003708,-0.4233259,-0.11004325,0.12507439
831,1221840416,-173.5465851,-77.71939087,10.6975565,-0.43058822,-0.107760176,0.11193085
832,1221857083,-173.5532074,-77.79301453,10.74105263,-0.36872882,-0.062673256,-0.0277071
833,1221873750,-173.5704803,-77.86997223,10.77815342,-0.14357394,0.04155916,-0.09790325
834,1221890417,-173.5839233,-77.95649719,10.79186249,-0.1834617,-0.12901346,0.19630527
835,1221907084,-173.6858063,-78.05384827,10.84055519,-0.10187973,0.011356303,0.15542984
836,1221923751,-173.9464111,-78.14729309,11.05745697,-0.042958546,0.22166032,-0.1460638
837,1221940418,-174.1967316,-78.25866699,11.25914288,-0.27981648,-0.2266617,-0.1768198
838,1221957085,-174.3319855,-78.40091705,11.3043766,-0.32991943,-0.506117,-0.10169697
839,1221973752,-174.4794312,-78.57205963,11.31185532,-0.2255108,-0.38679895,0.08457756
840,1221990419,-174.7057953,-78.7407608,11.34592724,-0.15291505,-0.017838122,0.23773289
841,1222007086,-175.1106262,-78.90350342,11.45941639,-0.012425756,0.21730757,0.076462746
842,1222023753,-175.7483215,-79.01131439,11.70181656,0.5349198,0.48537683,-0.35359383
843,1222040420,-176.4397278,-79.11326599,11.94905281,0.25570905,-0.3169668,-0.32365513
844,1222057087,-177.0732117,-79.20681763,12.07798481,0.24117914,-0.68485194,-0.20694065
845,1222073754,-177.8733978,-79.24384308,12.24002552,0.53964686,-0.10980275,-0.031921387
846,1222090421,-178.9015503,-79.17623901,12.52734184,1.0323106,0.29214215,-0.058348656
847,1222107088,179.8476715,-78.99840546,12.9622879,0.6372467,-0.048655696,-0.11017513
848,1222123755,178.3620148,-78.74175262,13.73588753,0.35757637,0.612879,-0.22350025
849,1222140422,176.793335,-78.47502899,14.88574028,0.5622605,1.347158,0.029899597
850,1222157089,175.1674652,-78.20703888,16.36816978,0.36153615,1.3321708,-0.11408615
851,1222173756,173.7612305,-77.9214859,17.84776306,0.4265882,1.2985406,-0.60102177
852,1222190423,172.7225342,-77.6371994,19.13493156,0.24001595,0.5060049,-0.39500904
853,1222207090,171.6632233,-77.31212616,20.34698105,0.21756214,-0.5274474,0.061332703
854,1222223757,170.5037842,-76.94635773,21.46077919,0.41999477,-0.6120672,0.31005478
855,1222240424,169.3751221,-76.53109741,22.42979431,0.8255203,0.57544917,-0.16718674
856,1222257091,168.414856,-76.05026245,23.43113327,1.1815524,1.499868,-0.6401415
857,1222273758,167.6956787,-75.54943085,24.4155426,0.6327426,0.82056844,-0.585413
858,1222290425,167.0727997,-75.01489258,25.37192345,0.4427088,0.21501267,-0.30777073
859,1222307092,166.3452759,-74.38905334,26.28975105,0.3385673,-0.4925309,-0.38392162
860,1222323759,165.6202393,-73.6675415,27.09615898,0.4678578,-0.8877474,-0.31186104
861,1222340426,164.9645081,-72.90350342,27.65033913,1.114489,0.032521985,-0.55847836
862,1222357093,164.4407501,-72.14057922,28.10070038,1.0967834,-0.024957765,-0.24755573
863,1222373760,163.9992676,-71.38023376,28.46315384,0.75978225,-0.12220149,-0.8161402
864,1222390427,163.6332703,-70.60836792,28.79732132,-0.11321908,-0.41831714,-0.75226116
865,1222407094,163.3527679,-69.80406189,29.05681038,-0.67275786,-0.784284,-0.14291859
866,1222423761,163.1540833,-68.91562653,29.2086792,0.12287766,0.14828333,-0.40407467
867,1222440428,163.09935,-67.98995972,29.31418228,0.6526524,1.1103563,-0.5763798
868,1222457095,163.1717529,-67.06900787,29.45177269,0.46351853,0.97387636,-0.19302273
869,1222473762,163.2712402,-66.1775589,29.6070118,0.68886346,0.4789583,-0.35874557
870,1222490429,163.3096008,-65.33324432,29.7781353,-0.71136475,-0.6140469,-0.027161598
871,1222507096,163.2774506,-64.51914215,29.93375587,-0.91506064,-1.042528,-0.5906429
872,1222523763,163.0692596,-63.65278625,30.06009674,-0.26662856,0.62416035,-0.68780327
873,1222540430,162.9425049,-62.84626007,30.22000504,0.6417657,1.0832607,0.62075615
874,1222557097,163.003006,-62.13794708,30.34623337,0.16862272,-0.018153233,0.4923048
875,1222573764,163.1526337,-61.48365021,30.42879105,-0.4089701,-1.0200782,-0.33154297
876,1222590431,163.2401276,-60.78016663,30.43433571,-0.9883149,-0.47626218,-0.2637787
877,1222607098,163.3697052,-60.0437851,30.47404289,-0.5605887,-0.3805631,0.30131245
878,1222623765,163.4541779,-59.31357574,30.57055473,-0.31427872,0.37065762,0.20826912
879,1222640432,163.6455231,-58.72531128,30.65791893,-0.3798818,0.37132415,0.97076225
880,1222657099,163.9406433,-58.23626328,30.70441818,-0.7460589,-0.3632024,0.7455387
881,1222673766,164.2107239,-57.72723007,30.70852661,-0.61486304,-0.8393363,-0.48790073
882,1222690433,164.325882,-57.15429306,30.72504616,-0.6621153,-0.42121655,-0.3876171
883,1222707100,164.3092651,-56.66762924,30.80126762,-0.7525932,-0.9789779,1.079032
884,1222723767,164.237915,-56.23135757,30.90463257,-0.26867163,-0.13855594,0.5474329
885,1222740434,164.3347168,-55.86279678,30.90159988,-0.2787121,-0.51524377,0.62360954
886,1222757101,164.4220428,-55.51651764,30.8380661,-0.22441179,-0.39773655,0.2668562
887,1222773768,164.4392395,-55.18091583,30.81400299,-0.20869142,-0.410379,0.2977209
