PacketCounter_femur,SampleTimeFine_femur,Quat_W_femur,Quat_X_femur,Quat_Y_femur,Quat_Z_femur,FreeAcc_X_femur,FreeAcc_Y_femur,FreeAcc_Z_femur,PacketCounter_tibia,SampleTimeFine_tibia,Quat_W_tibia,Quat_X_tibia,Quat_Y_tibia,Quat_Z_tibia,FreeAcc_X_tibia,FreeAcc_Y_tibia,FreeAcc_Z_tibia
65,847658940,-0.23686458,-0.7003630999999999,0.22597276,-0.6342897,-0.10406713,-0.10312676,0.10848999,65,847658940,0.57645595,0.113027945,-0.8011735,-0.114212014,-0.017229272,-0.0011917152,0.08654785
66,847675607,-0.23691073,-0.70038646,0.22607052,-0.6342118,-0.11263416,-0.11741884,0.12598515,66,847675607,0.5763210999999999,0.11311775,-0.80127126,-0.11411763,-0.03491496,0.0048522986,0.09397029999999999
67,847692274,-0.23697023,-0.70037717,0.22612849999999998,-0.634179,-0.030931454,-0.09493277,0.089990616,67,847692274,0.576153,0.1129788,-0.80140406,-0.11417223,-0.010662909,-0.022082577000000003,0.13071632
68,847708941,-0.23695482,-0.70038074,0.226175,-0.6341644000000001,-0.07602184,-0.10783427,0.12286663,68,847708941,0.5759977,0.11295181,-0.8015247,-0.11413599,0.014619983000000001,0.0038981219,0.112792015
69,847725608,-0.236994,-0.70036775,0.22622961,-0.6341446,-0.17663653,-0.07067871,0.08046627,69,847725608,0.57584494,0.11285681,-0.80164784,-0.11413605,0.055082085999999995,-0.0067825564000000005,0.12960243
70,847742275,-0.23701479999999997,-0.7004355,0.22627303,-0.63404644,-0.17304692,-0.08047841,0.07942104,70,847742275,0.5757178000000001,0.11284955599999999,-0.8017468000000001,-0.11408928,0.09215305,-0.04410682,0.14905548
71,847758942,-0.23702712,-0.7005432,0.22634526,-0.6338971,-0.17035995,-0.052360255,0.076685905,71,847758942,0.57560915,0.11294027400000001,-0.8018294,-0.11396686,0.077905886,0.0063434094,0.13202667
72,847775609,-0.23700002,-0.70070094,0.2263576,-0.6337285,-0.12152316,-0.08907483,0.09142399,72,847775609,0.575505,0.11299544,-0.801909,-0.11387801,0.041951592999999995,0.0028191688,0.13040066
73,847792276,-0.23702003,-0.7008141,0.22639763,-0.6335814000000001,-0.12910214,-0.075433835,0.11067867,73,847792276,0.5753984999999999,0.11301197,-0.8019897,-0.11383224,-0.004523008,-0.002527652,0.13746452
74,847808943,-0.23702444,-0.70088816,0.22637516,-0.63350594,-0.12541083,-0.08570224,0.117510796,74,847808943,0.5753134,0.11316857,-0.80205226,-0.11366438,0.0070960675,-0.013265898,0.10681343
75,847825610,-0.23697612,-0.7009458000000001,0.22632898,-0.6334768,-0.17049205,-0.081732094,0.11556053,75,847825610,0.5752187,0.11320228,-0.8021267,-0.11358487,0.06320634,0.013456933,0.1354351
76,847842277,-0.23690055,-0.7010089,0.22627369,-0.6334550999999999,-0.16741814,-0.109307446,0.07095814,76,847842277,0.57513446,0.11320999,-0.80219525,-0.113519445,0.07799753,0.030942574,0.115073204
77,847858944,-0.23680216,-0.70115995,0.22625177,-0.6333325,-0.17765155,-0.11956792,0.07007027,77,847858944,0.57505083,0.11319636599999999,-0.80226475,-0.11346582,0.071468264,-0.016119251,0.13055325
78,847875611,-0.23671639999999997,-0.70132077,0.22624734,-0.63318807,-0.12708159,-0.1150391,0.104530334,78,847875611,0.574976,0.1132491,-0.80232555,-0.113363296,0.021590905,0.015424126000000002,0.13470745
79,847892278,-0.23667371,-0.70146537,0.2262626,-0.63303834,-0.14656375,-0.066654466,0.11512470000000001,79,847892278,0.5749017,0.113224275,-0.80238867,-0.113317855,0.012102333,0.007998746999999999,0.1374321
80,847908945,-0.23663847,-0.7015688,0.22631073,-0.6329196,-0.14401604,-0.14022532,0.109025955,80,847908945,0.5748177,0.11319691,-0.8024581999999999,-0.11327796400000001,0.028948504,0.024537196,0.12150192
81,847925612,-0.23669234,-0.7015989,0.22637826,-0.63284194,-0.17003447,-0.11097776,0.11889267,81,847925612,0.5747291,0.113087036,-0.8025329000000001,-0.11330884,0.039810788,0.0020553693,0.12264061
82,847942279,-0.23680413,-0.701567,0.22648267,-0.6327981,-0.1722915,-0.12698531,0.08400631,82,847942279,0.57465225,0.11303438,-0.8025948,-0.11331297,0.0643315,0.0014126578,0.123007774
83,847958946,-0.23694429999999997,-0.7015568,0.22662339,-0.63270664,-0.19885825,-0.062105086,0.07956505,83,847958946,0.5745911,0.11294616,-0.8026441,-0.11336243,0.07879547,0.012600598999999999,0.13262749
84,847975613,-0.23707503,-0.70159453,0.22675395,-0.6325691,-0.14132445,-0.05178281,0.08374596,84,847975613,0.574539,0.11285501,-0.8026865,-0.11341589,0.064391844,0.0013621438,0.11363602
85,847992280,-0.23706660000000002,-0.7017165,0.22682132,-0.63241273,-0.11631318,-0.09000688,0.07828617,85,847992280,0.5744982,0.112798735,-0.80271983,-0.11344281,0.01847424,-0.018926518,0.13269329
86,848008947,-0.23700733,-0.7018505,0.22685203,-0.6322751,-0.100893244,-0.12686998,0.09051895,86,848008947,0.574469,0.11284964,-0.80274296,-0.11337699999999999,0.009882849,0.0049519297,0.096580505
87,848025614,-0.23697515,-0.70192206,0.22689892,-0.63219094,-0.115885876,-0.096147,0.10750294,87,848025614,0.574419,0.11280548,-0.8027829000000001,-0.11339062,0.008174316,-0.005334807,0.12355423
88,848042281,-0.23689210000000002,-0.7020158000000001,0.2268797,-0.63212484,-0.08521085,-0.07792019,0.07118225,88,848042281,0.5743881,0.112847075,-0.80280685,-0.11333611,0.019013353,0.0031138148999999998,0.109867096
89,848058948,-0.236879,-0.70207274,0.22687794,-0.6320670999999999,-0.11150866,-0.0557448,0.09488964,89,848058948,0.5743538,0.11287435,-0.8028346,-0.113287665,0.005317373,-0.0044604247,0.120396614
90,848075615,-0.23690039,-0.7020865,0.22687359,-0.63204545,-0.14763215,-0.09327676,0.11633682,90,848075615,0.5743129,0.11286597,-0.8028692,-0.11325785,0.017685685,0.01403449,0.122626305
91,848092282,-0.23692381,-0.70216733,0.22689070000000003,-0.6319409,-0.103443526,-0.0867237,0.07836914,91,848092282,0.5742600999999999,0.11277237,-0.8029135000000001,-0.11330409,0.02834806,-0.01111591,0.12264347
92,848108949,-0.23694852,-0.70227695,0.22695804,-0.6317855,-0.12462518,-0.08038744,0.10318756,92,848108949,0.574217,0.1127645,-0.80294776,-0.113287225,0.009210521999999999,-0.012445257,0.12500095
93,848125616,-0.23696494,-0.70238787,0.22700015,-0.631641,-0.11123759,-0.10777392,0.09214115,93,848125616,0.5741614,0.112753406,-0.80298895,-0.1132879,0.014571704,0.0074777934,0.11023331
94,848142283,-0.23699076,-0.7025035,0.22706804,-0.6314781,-0.10342866,-0.10957588,0.09745979,94,848142283,0.57409745,0.11270577,-0.8030385999999999,-0.11330788,-0.0017407188,-0.004008537,0.12426758
95,848158950,-0.23694749999999998,-0.7026151999999999,0.22707936,-0.6313661,-0.08427198,-0.071393505,0.11567974,95,848158950,0.5740396,0.11270219999999999,-0.8030835999999999,-0.11328537,-0.0058748145,-0.001069286,0.11811733
96,848175617,-0.23685613,-0.7027101,0.2270436,-0.63130754,-0.04042662,-0.044414483,0.08048725,96,848175617,0.57396173,0.112691335,-0.80314296,-0.11326902,-0.024465282,-0.012952183999999999,0.096440315
97,848192284,-0.23679546,-0.7027671999999999,0.22700243,-0.6312816,-0.06446594,-0.10877348,0.10365105,97,848192284,0.5738839,0.11267601,-0.8032055,-0.11323664,-0.011697326999999999,-0.012660221000000001,0.12280941
