sep=,
DeviceTag:,47,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.6.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.4,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2021-03-24 15:25:31.470 +0800,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2021,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
106, 848342287, -0.23696119, -0.70344186, 0.22753738, -0.63027453, -0.2158568, -0.04482586, 0.11724949
107, 848358954, -0.2369794, -0.70345885, 0.2275235, -0.6302538, -0.1698638, -0.119797245, 0.092944145
108, 848375621, -0.23697019, -0.70351017, 0.227513, -0.6302037, -0.08694866, -0.070914626, 0.0912447
109, 848392288, -0.23689006, -0.70358264, 0.22744833, -0.6301765, -0.07945165, -0.1317791, 0.097649574
110, 848408955, -0.23684543, -0.7036737, 0.22743921, -0.6300947, -0.07704911, -0.10077383, 0.094530106
111, 848425622, -0.23682247, -0.70375526, 0.227494, -0.6299924, -0.08873515, -0.09253045, 0.11080551
112, 848442289, -0.23679419, -0.70383936, 0.2275433, -0.6298914, -0.17236196, -0.10258507, 0.0871315
113, 848458956, -0.23676965, -0.7039214, 0.22759919, -0.62978876, -0.14177957, -0.06787451, 0.09183121
114, 848475623, -0.2367702, -0.703978, 0.22762515, -0.6297158, -0.17312409, -0.15312694, 0.12937927
115, 848492290, -0.23679687, -0.70403117, 0.22764842, -0.6296379, -0.1209694, -0.053059183, 0.103972435
116, 848508957, -0.23677485, -0.70404994, 0.22766148, -0.6296205, -0.14436042, -0.09256398, 0.10768032
117, 848525624, -0.23677889, -0.7040636, 0.22765002, -0.62960786, -0.23882633, -0.05972959, 0.119997025
118, 848542291, -0.23683842, -0.7040136, 0.22765107, -0.62964094, -0.17325763, 0.009292998, 0.12442207
119, 848558958, -0.23678516, -0.7040592, 0.22763003, -0.6296176, -0.110144444, -0.13886368, 0.06185913
120, 848575625, -0.23680954, -0.7041103, 0.22766349, -0.62953913, -0.15018941, -0.09382191, 0.12118721
121, 848592292, -0.23684965, -0.7041619, 0.22770876, -0.62945, -0.16377638, -0.12337971, 0.0916729
122, 848608959, -0.23696302, -0.7041594, 0.22779667, -0.6293783, -0.1336384, -0.07245921, 0.0817337
123, 848625626, -0.23698436, -0.7042016, 0.22783516, -0.6293092, -0.098461874, -0.109939985, 0.073488235
124, 848642293, -0.23699467, -0.7042154, 0.2278337, -0.6292904, -0.16632202, -0.08665374, 0.11278343
125, 848658960, -0.23697908, -0.7041919, 0.22779042, -0.6293381, -0.121987954, -0.12996876, 0.099843025
126, 848675627, -0.23698963, -0.70419276, 0.22776416, -0.6293428, -0.04457474, -0.10441877, 0.07712746
127, 848692294, -0.23698628, -0.7042229, 0.22775102, -0.629315, -0.12494989, -0.06842335, 0.11274147
128, 848708961, -0.23695593, -0.7042533, 0.22770897, -0.62930775, -0.1666245, -0.086447544, 0.09944725
129, 848725628, -0.23693343, -0.7043001, 0.22767985, -0.6292743, -0.12817407, -0.101737395, 0.071442604
130, 848742295, -0.23695329, -0.70431083, 0.2276769, -0.6292559, -0.1602703, -0.07167513, 0.11557484
131, 848758962, -0.23694688, -0.7043591, 0.22766013, -0.6292102, -0.123081826, -0.14922597, 0.08261013
132, 848775629, -0.23693828, -0.7044109, 0.22763619, -0.62916434, -0.10309082, -0.090381265, 0.0972805
133, 848792296, -0.23693794, -0.70444256, 0.2276687, -0.6291172, -0.11820075, -0.09321764, 0.08337879
134, 848808963, -0.23700835, -0.70439476, 0.22766972, -0.6291438, -0.09922891, -0.09987598, 0.12441254
135, 848825630, -0.2370389, -0.70437926, 0.22769526, -0.6291404, -0.139525, -0.10505176, 0.08801937
136, 848842297, -0.23702559, -0.7044084, 0.22772738, -0.629101, -0.13776127, -0.042925663, 0.09376812
137, 848858964, -0.23703173, -0.70442146, 0.2277483, -0.6290766, -0.19766161, -0.071403116, 0.09741211
138, 848875631, -0.23705567, -0.70440984, 0.22775048, -0.62907976, -0.11905244, -0.09390271, 0.105615616
139, 848892298, -0.23711158, -0.7043431, 0.227714, -0.6291467, -0.1647814, -0.09183108, 0.13697338
140, 848908965, -0.23721062, -0.7042566, 0.22769818, -0.62921184, -0.19763787, -0.118677, 0.109399796
141, 848925632, -0.23728426, -0.7042036, 0.22767565, -0.6292517, -0.14624822, -0.08142622, 0.09052467
142, 848942299, -0.23733558, -0.7041752, 0.22768068, -0.6292622, -0.13001241, -0.08856444, 0.10874081
