sep=,
DeviceTag:,47,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.6.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.4,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2021-03-24 15:26:35.001 +0800,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2021,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
117, 912060228, -0.22861286, -0.6912434, 0.25895488, -0.6347138, -0.12048427, -0.09545735, 0.12842178
118, 912076895, -0.22835766, -0.6915147, 0.2588012, -0.63457274, -0.07654749, -0.07422519, 0.12449837
119, 912093562, -0.22819966, -0.691697, 0.25869954, -0.6344722, -0.054395787, -0.057662766, 0.1353674
120, 912110229, -0.22801228, -0.6918955, 0.25865996, -0.63433933, -0.054939542, -0.11789962, 0.100159645
121, 912126896, -0.22800522, -0.6919772, 0.25878677, -0.634201, -0.16042636, -0.068012536, 0.123532295
122, 912143563, -0.22821833, -0.6918943, 0.2590426, -0.63411033, -0.22875042, -0.033470396, 0.13433361
123, 912160230, -0.22857139, -0.69173723, 0.25944638, -0.63398945, -0.23945384, -0.049236998, 0.115392685
124, 912176897, -0.22903962, -0.6915717, 0.25995472, -0.63379294, -0.19423656, -0.01775967, 0.10419464
125, 912193564, -0.22952996, -0.691427, 0.26041603, -0.63358396, -0.16628106, -0.04787234, 0.11946583
126, 912210231, -0.23003094, -0.69136083, 0.2609614, -0.63324994, -0.011853116, -0.046815794, 0.092907906
127, 912226898, -0.23055895, -0.69123673, 0.26152024, -0.63296294, -0.0075668637, 0.043122802, 0.12237167
128, 912243565, -0.23089613, -0.6911172, 0.26185712, -0.6328311, 0.009614857, 0.034288116, 0.11418724
129, 912260232, -0.23120554, -0.69099754, 0.26214883, -0.63272816, 0.0374544, 0.05341904, 0.104206085
130, 912276899, -0.23145775, -0.69093513, 0.2624213, -0.632591, -0.011203531, -0.04947873, 0.10371399
131, 912293566, -0.2317758, -0.69084096, 0.2626883, -0.63246673, -0.016677642, -0.05281544, 0.093034744
132, 912310233, -0.23212387, -0.6907435, 0.26297587, -0.6323258, 0.010810707, -0.013977829, 0.07400894
133, 912326900, -0.23243818, -0.69074184, 0.26326632, -0.63209146, -0.0017389308, -0.03989762, 0.101937294
134, 912343567, -0.23270817, -0.6907789, 0.2635771, -0.6318219, -0.013989788, -0.028977895, 0.0852232
135, 912360234, -0.23292704, -0.6907976, 0.26376423, -0.6316426, -0.038362756, 0.033021245, 0.12006283
136, 912376901, -0.23307623, -0.69081664, 0.26381034, -0.63154745, -0.0065146205, 0.10535004, 0.079419136
137, 912393568, -0.23312566, -0.6908616, 0.26374745, -0.6315063, 0.0029809922, 0.065535225, 0.100925446
138, 912410235, -0.2330567, -0.690909, 0.2635879, -0.6315465, -0.03710695, 0.009739018, 0.11373901
139, 912426902, -0.23293251, -0.690955, 0.26338604, -0.6316264, -0.066138096, -0.09805748, 0.07938194
140, 912443569, -0.23288918, -0.69101226, 0.2632828, -0.63162255, -0.016163843, -0.16436662, 0.12245846
141, 912460236, -0.23292162, -0.6911035, 0.26326674, -0.6315175, -0.09876518, -0.08753795, 0.13078213
142, 912476903, -0.23296843, -0.6911506, 0.2632325, -0.631463, -0.08249617, -0.032481015, 0.11386871
143, 912493570, -0.23301315, -0.6911802, 0.26321164, -0.63142276, -0.104856245, -0.06005916, 0.062924385
144, 912510237, -0.23306435, -0.6912067, 0.26317304, -0.631391, -0.08440536, -0.07634297, 0.106113434
145, 912526904, -0.23310874, -0.6912479, 0.26313767, -0.63134426, -0.11115679, -0.019360244, 0.11929321
146, 912543571, -0.2330292, -0.69128597, 0.2630638, -0.63136274, -0.15597533, -0.04938854, 0.10984421
147, 912560238, -0.23295355, -0.6913646, 0.26303566, -0.6313162, -0.16649882, -0.074558444, 0.101641655
148, 912576905, -0.23288321, -0.6914484, 0.2629896, -0.6312695, -0.15718146, -0.06802427, 0.12118912
149, 912593572, -0.2328596, -0.6915055, 0.26293468, -0.6312387, -0.07689667, -0.04223881, 0.11119652
150, 912610239, -0.2328142, -0.6915444, 0.2628868, -0.63123274, -0.08428791, -0.05589746, 0.10875893
151, 912626906, -0.23277315, -0.69153255, 0.26281375, -0.6312912, -0.0903122, -0.08021969, 0.09908104
152, 912643573, -0.23273008, -0.69151086, 0.26281348, -0.6313309, -0.11587398, -0.06840268, 0.09929943
153, 912660240, -0.23278014, -0.6914372, 0.2628339, -0.6313848, -0.17041712, -0.019688027, 0.10893154
154, 912676907, -0.23281583, -0.69141454, 0.26289374, -0.6313715, -0.081855476, -0.0104534775, 0.05292511
155, 912693574, -0.2328922, -0.69136685, 0.26292437, -0.63138276, -0.07674898, -0.017685015, 0.13484764
156, 912710241, -0.23286517, -0.6913569, 0.26289183, -0.63141716, -0.056140028, -0.06072769, 0.09847927
157, 912726908, -0.2328015, -0.69137067, 0.2628447, -0.6314451, -0.004039941, -0.08807841, 0.112091064
158, 912743575, -0.23275231, -0.6913785, 0.26285583, -0.6314501, -0.022536196, -0.060167454, 0.10629177
159, 912760242, -0.23266517, -0.6913619, 0.26282063, -0.631515, -0.10113112, -0.06016712, 0.09646511
160, 912776909, -0.2326975, -0.6913035, 0.2628508, -0.63155454, -0.070621654, -0.007149285, 0.08265114
161, 912793576, -0.23277852, -0.6912801, 0.26290575, -0.6315274, -0.13260923, -0.026149005, 0.08065605
162, 912810243, -0.23282854, -0.69131655, 0.2629208, -0.6314629, -0.034763586, -0.019668357, 0.093937874
163, 912826910, -0.23275605, -0.69139713, 0.26289213, -0.63141316, -0.035471227, -0.082980976, 0.09469032
164, 912843577, -0.23274213, -0.69146943, 0.26286453, -0.6313506, -0.00448462, -0.034908924, 0.12583828
165, 912860244, -0.23275098, -0.6914678, 0.26285726, -0.6313521, -0.03989684, 0.0074595213, 0.112939835
166, 912876911, -0.23268515, -0.6914903, 0.26278982, -0.63137996, -0.039387453, -0.0053525767, 0.09244919
167, 912893578, -0.23264423, -0.6914658, 0.26270577, -0.63145685, -0.061525963, -0.012784159, 0.120165825
168, 912910245, -0.23255563, -0.6914651, 0.26258713, -0.6315396, -0.06570314, -0.09189098, 0.07122898
169, 912926912, -0.23244657, -0.69152075, 0.2624578, -0.6315726, 0.021353925, -0.110133104, 0.087999344
170, 912943579, -0.23239681, -0.6916068, 0.2624223, -0.63151133, 0.061429743, -0.06802371, 0.09908199
171, 912960246, -0.2323024, -0.69169337, 0.2623916, -0.63146394, 0.08669487, -0.11566147, 0.11420727
172, 912976913, -0.232298, -0.6917382, 0.26241058, -0.6314088, 0.00913408, -0.077653095, 0.13534737
173, 912993580, -0.2322757, -0.69171137, 0.2624099, -0.63144654, -0.034285657, -0.036363658, 0.095041275
174, 913010247, -0.23216493, -0.6917713, 0.2623468, -0.6314478, -0.041896608, -0.06295365, 0.093811035
