sep=,
DeviceTag:,46,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.6.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.4,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2021-03-24 15:26:35.002 +0800,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2021,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
146, 912526904, 0.58708215, 0.07192434, -0.7985598, -0.111641206, 0.050532255, -0.022715315, 0.14556026
147, 912543571, 0.5870439, 0.071946405, -0.79858947, -0.11161649, 0.08952543, 0.023199946, 0.12619781
148, 912560238, 0.5870214, 0.072011925, -0.79860675, -0.11156812, 0.12892942, 0.016949294, 0.1410265
149, 912576905, 0.5870301, 0.07214906, -0.79860276, -0.111462206, 0.099479355, 0.022331012, 0.14078045
150, 912593572, 0.5870347, 0.07226236, -0.79860187, -0.11137128, 0.032878045, 0.005088298, 0.12840843
151, 912610239, 0.5870381, 0.07231481, -0.7986003, -0.11133025, -0.0010402293, 0.020725518, 0.1149025
152, 912626906, 0.587043, 0.07244156, -0.7985988, -0.11123289, 0.0343374, 0.022802597, 0.12314987
153, 912643573, 0.5870836, 0.07269173, -0.798573, -0.11104028, 0.053937253, 0.008394225, 0.14178944
154, 912660240, 0.58710927, 0.07280843, -0.79855305, -0.11097155, 0.097786024, 0.008118549, 0.14376163
155, 912676907, 0.5871058, 0.07264489, -0.79855233, -0.11110242, 0.105921, 0.0027688507, 0.13699627
156, 912693574, 0.5871826, 0.072952405, -0.7984994, -0.1108757, 0.04881791, -0.022029381, 0.13749695
157, 912710241, 0.5872136, 0.07290257, -0.79847974, -0.11088592, -0.0068587186, 0.020103315, 0.12662506
158, 912726908, 0.58723104, 0.072814375, -0.7984711, -0.110913865, -0.018091585, 0.026357373, 0.12495518
159, 912743575, 0.5872367, 0.07277213, -0.79847044, -0.11091641, -0.021132702, 0.025818316, 0.122364044
160, 912760242, 0.58722657, 0.07261103, -0.7984786, -0.11101779, 0.028340995, -0.015986877, 0.11415005
161, 912776909, 0.58715236, 0.07197925, -0.79852504, -0.11148575, 0.07875658, -0.02147669, 0.13703251
162, 912793576, 0.5871884, 0.07206708, -0.7984965, -0.111443594, 0.104883455, -0.008719799, 0.13776684
163, 912810243, 0.5871838, 0.07188123, -0.79849374, -0.11160748, 0.043863077, -0.010496001, 0.14086342
164, 912826910, 0.5872292, 0.07199946, -0.79846054, -0.11152985, -0.019118851, 0.0052561588, 0.13746548
165, 912843577, 0.58723706, 0.07201578, -0.7984531, -0.11153125, -0.03549073, 0.02635296, 0.1222105
166, 912860244, 0.58724254, 0.07193184, -0.7984461, -0.11160566, -0.018913666, -0.012700174, 0.12346363
167, 912876911, 0.58726096, 0.07192262, -0.7984319, -0.11161663, 0.04579557, -0.015133727, 0.12619877
168, 912893578, 0.58728117, 0.071953, -0.79841673, -0.11159924, 0.039649107, 0.013917757, 0.12378883
169, 912910245, 0.5872995, 0.071939155, -0.7984039, -0.11160314, 0.013371439, 0.016076896, 0.11499691
170, 912926912, 0.5873074, 0.071902335, -0.7983997, -0.11161542, -0.02467136, 0.028611502, 0.11295986
171, 912943579, 0.5873179, 0.07204356, -0.7983961, -0.11149458, -0.09031086, 0.011551401, 0.098591805
172, 912960246, 0.58733845, 0.072437525, -0.79839057, -0.11117114, -0.10224064, 0.022184052, 0.1092062
173, 912976913, 0.5873215, 0.072718635, -0.79841477, -0.110902674, -0.049483534, 0.031656697, 0.10581207
174, 912993580, 0.58726746, 0.072803274, -0.7984626, -0.11078823, 0.018202895, -0.00978699, 0.12580776
175, 913010247, 0.587222, 0.07286062, -0.7985071, -0.110671066, 0.0483311, -0.01716775, 0.14575386
176, 913026914, 0.5871774, 0.072948046, -0.7985495, -0.11054389, 0.10313916, 0.014585477, 0.14692974
177, 913043581, 0.5871343, 0.07293866, -0.7985872, -0.11050745, 0.07384287, 0.016141212, 0.10681915
178, 913060248, 0.58712363, 0.07305284, -0.798603, -0.11037401, 0.04807227, -0.00809522, 0.12617397
179, 913076915, 0.5871172, 0.073142804, -0.79861796, -0.110240065, 0.018600302, -0.0060171643, 0.13634872
180, 913093582, 0.58712125, 0.07321176, -0.7986242, -0.11012764, 0.052249283, 0.044391237, 0.13049603
181, 913110249, 0.58710974, 0.073215336, -0.7986404, -0.11007007, 0.07421256, 0.008987232, 0.14404774
182, 913126916, 0.58712685, 0.07331323, -0.798634, -0.10995919, 0.10311726, -0.024481067, 0.13106918
183, 913143583, 0.5871503, 0.07327134, -0.79862005, -0.10996416, 0.10777482, -0.040237837, 0.13490963
184, 913160250, 0.5871992, 0.073299654, -0.7985881, -0.10991593, 0.10609177, 0.012815339, 0.14288616
185, 913176917, 0.58725524, 0.073302194, -0.798547, -0.109913334, 0.056795366, -0.012001856, 0.16287804
186, 913193584, 0.58731526, 0.073294654, -0.7985043, -0.10990803, 0.021108564, -0.0021097946, 0.10858917
187, 913210251, 0.58735824, 0.073232874, -0.7984747, -0.10993408, -0.01188016, 0.0060165776, 0.13189602
188, 913226918, 0.5873546, 0.0727929, -0.79847705, -0.11022821, 0.0034716032, -0.0067849034, 0.13083553
189, 913243585, 0.5874206, 0.0728618, -0.7984313, -0.11016345, 0.027963258, -0.01379508, 0.11017609
190, 913260252, 0.5874806, 0.07288431, -0.79839146, -0.110115334, 0.054064654, -0.008799397, 0.12545776
191, 913276919, 0.58755225, 0.07295385, -0.79834175, -0.11004834, 0.042564914, 0.0020700654, 0.12085152
192, 913293586, 0.587599, 0.07285537, -0.7983068, -0.110118665, 0.009400507, 0.022019044, 0.11864948
193, 913310253, 0.58764267, 0.07280819, -0.79827654, -0.110135436, 0.007919064, 0.0091696745, 0.14058399
194, 913326920, 0.5876985, 0.07278437, -0.7982368, -0.11014194, 0.018064316, 0.017196976, 0.13805962
195, 913343587, 0.58775467, 0.07273989, -0.7981932, -0.11018714, 0.06297924, -0.020878932, 0.15911102
196, 913360254, 0.587835, 0.07276306, -0.79813135, -0.110190876, 0.08774359, -0.02686486, 0.14015675
197, 913376921, 0.58788884, 0.07257913, -0.7980839, -0.11036822, 0.10447666, -0.023825783, 0.14522266
198, 913393588, 0.5879751, 0.072547585, -0.7980153, -0.11042544, 0.046737902, -0.024439773, 0.113087654
199, 913410255, 0.58804435, 0.07234336, -0.797958, -0.110605, -0.023175165, 0.0105795665, 0.12618732
200, 913426922, 0.58810776, 0.07222669, -0.7979022, -0.11074642, -0.03690914, 0.0038246978, 0.10966301
201, 913443589, 0.5881697, 0.0720918, -0.79784644, -0.11090781, -0.0069601936, -0.033841398, 0.13376904
202, 913460256, 0.58825415, 0.07213475, -0.79777116, -0.11097354, 0.046321273, -0.010157853, 0.159935
203, 913476923, 0.588266, 0.071636856, -0.79774, -0.111455865, 0.112421684, -0.038695205, 0.13254261
204, 913493590, 0.58837575, 0.071735404, -0.7976414, -0.11151913, 0.13181855, -0.07285041, 0.12985992
205, 913510257, 0.58847195, 0.07160383, -0.797549, -0.1117561, 0.10521157, -0.005149878, 0.13336563
206, 913526924, 0.58858, 0.07152082, -0.797448, -0.11196084, 0.010480075, -0.0084911175, 0.13031673
207, 913543591, 0.588713, 0.071723625, -0.7973331, -0.11194982, -0.0669019, -0.028188169, 0.117385864
208, 913560258, 0.5888132, 0.071740195, -0.79724205, -0.11206076, -0.062188458, 0.016791774, 0.13320732
209, 913576925, 0.5888836, 0.07164703, -0.7971712, -0.11225479, 0.002433162, 0.0011447216, 0.13199615
210, 913593592, 0.58891875, 0.071304895, -0.797121, -0.11264414, 0.025138503, -0.018992621, 0.116116524
211, 913610259, 0.5890165, 0.07139672, -0.79702556, -0.112750165, 0.02096775, -0.03806649, 0.16274929
212, 913626926, 0.5890943, 0.07136683, -0.79694504, -0.11293074, 0.026709352, 0.01899522, 0.10958958
213, 913643593, 0.5891667, 0.071393825, -0.79686993, -0.11306666, -0.010607031, 0.042532645, 0.11705971
214, 913660260, 0.58921134, 0.071186475, -0.7968119, -0.11337387, -0.04031235, 0.001792993, 0.12093544
215, 913676927, 0.5892959, 0.071247324, -0.7967278, -0.11348567, -7.818483E-4, -0.028622761, 0.12752438
216, 913693594, 0.58934975, 0.07109644, -0.7966651, -0.11374122, 0.05959213, -0.0042856373, 0.1331482
217, 913710261, 0.5894108, 0.07101233, -0.796594, -0.11397488, 0.054806717, -0.03395905, 0.17529011
218, 913726928, 0.5894999, 0.07103316, -0.7965029, -0.11413761, 0.056588117, -0.024467712, 0.14112282
219, 913743595, 0.58959013, 0.071023375, -0.7964102, -0.11432464, 0.04812502, 0.0065232255, 0.11929035
220, 913760262, 0.5896643, 0.07095963, -0.79632294, -0.11458951, -0.0070111277, 0.011654636, 0.11999512
221, 913776929, 0.58975583, 0.07093856, -0.79622656, -0.114800885, -0.0065010977, -0.005667059, 0.12500477
222, 913793596, 0.5898379, 0.07095574, -0.79613936, -0.11497331, -0.032799184, 0.012235658, 0.11159611
223, 913810263, 0.5899113, 0.071051344, -0.7960637, -0.11506089, -0.059397228, 0.016351342, 0.12639618
224, 913826930, 0.5899762, 0.071136385, -0.7959962, -0.1151423, -0.06809591, 0.061125178, 0.09605694
225, 913843597, 0.5900076, 0.0712331, -0.79595584, -0.11520135, -0.06331317, -0.02168886, 0.105903625
226, 913860264, 0.59003985, 0.07137618, -0.79591995, -0.115195446, -0.03129986, -0.0016916299, 0.10921383
227, 913876931, 0.5900504, 0.071466446, -0.79589754, -0.11523984, 7.1479444E-4, 0.02767082, 0.13433456
228, 913893598, 0.5900656, 0.07152419, -0.79587287, -0.11529697, 0.019755863, 0.028800398, 0.14224148
229, 913910265, 0.5900695, 0.07154313, -0.79585683, -0.11537593, 0.02209649, 0.07154806, 0.10503483
